"","year","county","municip_number","municip","production_final","feed_kg","efcr_region","reference_efcr","efcr_score","prop_below_lice","lice_score","proportion_biomass_bad_momb","momb_score","mean_sustain_score","seaarea","prod_area","maxprod_area","prod_prop_area","aqua_score_area"
"557",2012,"Nordland",1812,"Somna",401133.33856,520688,1.26483352852117,1.26235960493737,0.998044071786511,NA,0.830922836741802,0,0.666666666666667,0.820741483890125,594.84,674.355017416448,125686.780826335,0.00536536151998532,0.440357477551973
"558",2013,"Nordland",1812,"Somna",7124796.15144,7117775,1.29737123355564,1.19861379343724,0.923878811581367,0.586206896551724,0.586206896551724,0,1,0.815120802561746,594.84,11977.6681989106,188225.773299608,0.0636345809021873,5.18698706556712
"559",2014,"Nordland",1812,"Somna",1708037.1,2708777,1.2706993399476,1.15775147187438,0.9111136171064,NA,0.830922836741802,0,1,0.911404308965222,594.84,2871.42273552552,113206.377398058,0.0253644962547381,2.31173111813006
"560",2016,"Nordland",1812,"Somna",568599.29232,703893,1.20884798699381,1.20884798699381,1,NA,0.830922836741802,NA,0.833333333333333,0.884694138097485,594.84,955.886107726447,181158.02372089,0.00527653199175534,0.46681169225898
"561",2017,"Nordland",1812,"Somna",5227229.62432,7178839,1.18855767041856,1.18855767041856,1,1,1,NA,0.833333333333333,0.941036028881028,594.84,8787.6229310739,213718.888359355,0.0411176709673788,3.86932098039789
"562",2018,"Nordland",1812,"Somna",1485536.09104,2487705,1.15415056810372,1.15415056810372,1,NA,0.830922836741802,NA,0.833333333333333,0.884694138097485,594.84,2497.37087458812,127051.292751092,0.0196563987702255,1.73899007681251
"563",2005,"Nordland",1812,"Somna",3745403.20304,5298452,1.40553419138664,1.17623110307944,0.836856983122572,0.891774891774892,0.891774891774892,NA,0.833333333333333,0.853575117050152,594.84,6296.48847259767,53364.7520671726,0.11798965100919,10.0713030170876
"564",2006,"Nordland",1845,"Sorfold",6586442.09216,6623002,1.2919824295079,1.2919824295079,1,0.902777777777778,0.902777777777778,NA,0.91147389386826,0.937076467002029,192.04,34297.2406382004,107012.283562146,0.320498166159428,30.0331289225306
"565",2007,"Nordland",1845,"Sorfold",5625091.53928,6888438,1.37651251017426,1.37651251017426,1,0.842592592592593,0.842592592592593,NA,0.91147389386826,0.915771851655836,192.04,29291.2494234534,135874.461723506,0.215575826773532,19.7418274056635
"566",2008,"Nordland",1845,"Sorfold",9224739.55328,11642144,1.28814565946673,1.28814565946673,1,1,1,NA,0.91147389386826,0.969575005611703,192.04,48035.5111085191,164736.639884867,0.291589722493373,28.2718106822827
"567",2009,"Nordland",1845,"Sorfold",12174776.30136,13623828,1.24147946044329,1.24147946044329,1,0.875,0.875,NA,0.91147389386826,0.92736513113567,192.04,63397.0855101021,181971.835391191,0.348389548161755,32.3084319017322
"568",2010,"Nordland",1845,"Sorfold",12596831.5584,14572542,1.35130646069935,1.27685660916767,0.944905279670493,0.695887445887446,0.695887445887446,0.366197183098592,0.91147389386826,0.843122159480419,192.04,65594.8321099771,88338.494172657,0.742539622441066,62.6051609972287
"569",2011,"Nordland",1845,"Sorfold",7894255.87152,10261010,1.31299138677918,1.29053062695158,0.982893444653356,0.881818181818182,0.881818181818182,0,0.741570635936833,0.863003726014336,192.04,41107.3519658404,121986.97818055,0.336981476047375,29.0816269426695
"570",2012,"Nordland",1845,"Sorfold",10974517.22416,12043026,1.26483352852117,1.26235960493737,0.998044071786511,0.898686073629852,0.898686073629852,0.409090909090909,0.863636363636364,0.918395084109969,192.04,57147.0382428661,125686.780826335,0.454678191828524,41.7574216227326
"571",2013,"Nordland",1845,"Sorfold",11904857.13168,15747480,1.29737123355564,1.19861379343724,0.923878811581367,0.876888111888112,0.876888111888112,0,0.863636363636364,0.887762310153944,192.04,61991.5493213914,188225.773299608,0.329346763913763,29.2381643973808
"572",2014,"Nordland",1845,"Sorfold",15430333.73976,16371273,1.2706993399476,1.15775147187438,0.9111136171064,0.813289700495583,0.813289700495583,0,1,0.90491114407931,192.04,80349.5820649865,113206.377398058,0.709761975533055,64.2271521303608
"573",2015,"Nordland",1845,"Sorfold",9853351.45384,13786991,1.26086687479015,1.26086687479015,1,0.978690476190476,0.978690476190476,0,1,0.99284576436797,192.04,51308.849478442,134594.780267383,0.381209801572638,37.8482536826948
"574",2016,"Nordland",1845,"Sorfold",10914916.42352,9717752,1.20884798699381,1.20884798699381,1,0.990740740740741,0.990740740740741,NA,0.91147389386826,0.9665732061971,192.04,56836.6820637367,181158.02372089,0.313740903639494,30.3253551146001
"575",2017,"Nordland",1845,"Sorfold",8076095.26568,13756374,1.18855767041856,1.18855767041856,1,0.979050567595459,0.979050567595459,0,1,0.992967515965912,192.04,42054.2348764841,213718.888359355,0.19677359918592,19.5389791991315
"576",2018,"Nordland",1845,"Sorfold",14940176.33728,14541634,1.15415056810372,1.15415056810372,1,0.95949263502455,0.95949263502455,0,0.91147389386826,0.956302504664092,192.04,77797.2106711102,127051.292751092,0.612329154521269,58.5571904147535
"577",2005,"Nordland",1845,"Sorfold",6143572.66304,6672959,1.40553419138664,1.17623110307944,0.836856983122572,0.873015873015873,0.873015873015873,NA,0.91147389386826,0.873251230434024,192.04,31991.1094721933,53364.7520671726,0.599480148093345,52.3496776943284
"578",2012,"Troms",1925,"Sorreisa",2038524.83824,4325418,1.26235960493737,1.26235960493737,1,0.833333333333333,0.833333333333333,1,0,0.194224047918817,29.87,68246.5630478741,125686.780826335,0.542989187877858,10.5461558045789
"579",2013,"Troms",1925,"Sorreisa",942595.80696,2282545,1.19861379343724,1.19861379343724,1,1,1,0,1,1,29.87,31556.6055225979,188225.773299608,0.167652946615169,16.7652946615169
"580",2014,"Troms",1925,"Sorreisa",3381474.49288,4138110,1.15775147187438,1.15775147187438,1,0.930232558139535,0.930232558139535,1,0,0.201764042961507,29.87,113206.377398058,113206.377398058,1,20.1764042961507
"581",2011,"Troms",1925,"Sorreisa",812816.33888,1351737,1.29053062695158,1.29053062695158,1,NA,0.921188630490956,NA,0.333333333333333,0.674645723063693,29.87,27211.795744225,121986.97818055,0.22307131589037,15.0494109203628
"582",2006,"Nordland",1870,"Sortland",3797889.53016,5005755,1.2919824295079,1.2919824295079,1,0.772222222222222,0.772222222222222,NA,0.937455592126745,0.897906260763956,371.13,10233.3132060464,107012.283562146,0.0956274631790617,8.58644978894542
"583",2007,"Nordland",1870,"Sortland",3025872.83648,4096920,1.37651251017426,1.37651251017426,1,0.910606060606061,0.910606060606061,NA,0.937455592126745,0.948623211094556,371.13,8153.1345794735,135874.461723506,0.0600049080309475,5.6922048537751
"584",2008,"Nordland",1870,"Sortland",1896898.03792,2302037,1.28814565946673,1.28814565946673,1,0.892361111111111,0.892361111111111,NA,0.937455592126745,0.942244866198255,371.13,5111.14175065341,164736.639884867,0.0310261381695386,2.92342194082055
"585",2009,"Nordland",1870,"Sortland",3860749.09032,5295257,1.24147946044329,1.24147946044329,1,0.972222222222222,0.972222222222222,NA,0.937455592126745,0.969554178878162,371.13,10402.6866335785,181971.835391191,0.0571664654105156,5.54259854304593
"586",2010,"Nordland",1870,"Sortland",2020954.13904,2779833,1.35130646069935,1.27685660916767,0.944905279670493,0.871428571428571,0.871428571428571,0,0.937455592126745,0.917325764628358,371.13,5445.40764432948,88338.494172657,0.0616425228359277,5.65462743940884
"587",2011,"Nordland",1870,"Sortland",4758758.80328,6685559,1.31299138677918,1.29053062695158,0.982893444653356,0.975,0.975,0.2,0.933333333333333,0.963494582282623,371.13,12822.3501287419,121986.97818055,0.105112449869559,10.1275275979774
"588",2012,"Nordland",1870,"Sortland",5192984.20176,6883068,1.26483352852117,1.26235960493737,0.998044071786511,0.841538461538462,0.841538461538462,0,0.910313075506446,0.914404083072397,371.13,13992.3590164093,125686.780826335,0.111327212968745,10.179805809569
"589",2013,"Nordland",1870,"Sortland",5021250.25392,7296319,1.29737123355564,1.19861379343724,0.923878811581367,0.98045584045584,0.98045584045584,0.069060773480663,0.976979742173112,0.960084668469696,371.13,13529.6264217929,188225.773299608,0.0718797759978236,6.90106709085465
"590",2014,"Nordland",1870,"Sortland",7090903.34,9663839,1.2706993399476,1.15775147187438,0.9111136171064,0.928310053118237,0.928310053118237,0,0.976979742173112,0.938390746616872,371.13,19106.2520949533,113206.377398058,0.168773637440685,15.837561964721
"591",2015,"Nordland",1870,"Sortland",7590418.04104,9573828,1.26086687479015,1.26086687479015,1,0.951147816349384,0.951147816349384,0,0.913563829787234,0.954250297208147,371.13,20452.1812869884,134594.780267383,0.151953747733445,14.5001908936531
"592",2016,"Nordland",1870,"Sortland",5080820.55936,6126124,1.20884798699381,1.20884798699381,1,0.97037037037037,0.97037037037037,NA,0.937455592126745,0.968938197658429,371.13,13690.1370392046,181158.02372089,0.0755701390311974,7.32227943096853
"593",2017,"Nordland",1870,"Sortland",7335905.71632,9393793,1.18855767041856,1.18855767041856,1,0.948883861236802,0.948883861236802,0.259308510638298,0.913563829787234,0.953492582461641,371.13,19766.4045383558,213718.888359355,0.0924878689482976,8.81864970098861
"594",2018,"Nordland",1870,"Sortland",9099185.75632,11746739,1.15415056810372,1.15415056810372,1,0.996376811594203,0.996376811594203,0,0.937455592126745,0.977518019616022,371.13,24517.516116509,127051.292751092,0.192973369932896,18.8634946415434
"595",2005,"Nordland",1870,"Sortland",3069241.3764,4056850,1.40553419138664,1.17623110307944,0.836856983122572,0.835858585858586,0.835858585858586,NA,0.937455592126745,0.868783542578316,371.13,8269.98996685797,53364.7520671726,0.154971018256548,13.4636270237893
"596",2006,"Nordland",1848,"Steigen",10522818.44376,12818904,1.2919824295079,1.2919824295079,1,0.944444444444444,0.944444444444444,NA,0.916541013290239,0.953036293900556,2475.41,4250.93961960241,107012.283562146,0.0397238473762103,3.78582682828948
"597",2007,"Nordland",1848,"Steigen",9499445.07912,12903835,1.37651251017426,1.37651251017426,1,1,1,NA,0.916541013290239,0.971368392587929,2475.41,3837.52391689458,135874.461723506,0.0282431581933596,2.74345111758903
"598",2008,"Nordland",1848,"Steigen",13415292.4544,16507492,1.28814565946673,1.28814565946673,1,1,1,NA,0.916541013290239,0.971368392587929,2475.41,5419.42242068991,164736.639884867,0.0328974927768194,3.1955584678792
"599",2009,"Nordland",1848,"Steigen",13498758.73984,18790675,1.24147946044329,1.24147946044329,1,0.888888888888889,0.888888888888889,NA,0.916541013290239,0.933970431213426,2475.41,5453.14058674725,181971.835391191,0.0299669483193619,2.79882436439849
"600",2010,"Nordland",1848,"Steigen",13521930.8272,18394694,1.35130646069935,1.27685660916767,0.944905279670493,0.96141975308642,0.96141975308642,0.202702702702703,0.916541013290239,0.940772050968009,2475.41,5462.50149559063,88338.494172657,0.0618360268278312,5.81736057825316
"601",2011,"Nordland",1848,"Steigen",16807882.70552,21730258,1.31299138677918,1.29053062695158,0.982893444653356,0.951111111111111,0.951111111111111,0,0.932432432432432,0.9552528782843,2475.41,6789.93892143928,121986.97818055,0.05566117812501,5.31705006126109
"602",2012,"Nordland",1848,"Steigen",16143339.33056,20180700,1.26483352852117,1.26235960493737,0.998044071786511,0.964319582740635,0.964319582740635,0,1,0.987317652295155,2475.41,6521.48101953212,125686.780826335,0.0518867694490722,5.12287233976379
"603",2013,"Nordland",1848,"Steigen",14637055.44544,19408371,1.29737123355564,1.19861379343724,0.923878811581367,0.977305354134622,0.977305354134622,0,1,0.966529457953308,2475.41,5912.98227180144,188225.773299608,0.0314143072340549,3.03628533429098
"604",2014,"Nordland",1848,"Steigen",21669260.61624,25587002,1.2706993399476,1.15775147187438,0.9111136171064,0.971243042671614,0.971243042671614,0,0.932659932659933,0.938010988461346,2475.41,8753.80668908989,113206.377398058,0.0773260914295455,7.25327234556804
"605",2015,"Nordland",1848,"Steigen",18045074.408,25027092,1.26086687479015,1.26086687479015,1,0.869417816226327,0.869417816226327,0.202020202020202,0.817076857324535,0.892271760999067,2475.41,7289.73156285221,134594.780267383,0.0541605814755266,4.83259574099016
"606",2016,"Nordland",1848,"Steigen",18583967.34008,21981266,1.20884798699381,1.20884798699381,1,0.888457468457468,0.888457468457468,NA,0.916541013290239,0.933819306539048,2475.41,7507.43001768596,181158.02372089,0.0414413331713789,3.86987170041507
"607",2017,"Nordland",1848,"Steigen",20305368.42496,25926989,1.18855767041856,1.18855767041856,1,0.927735682776005,0.927735682776005,0.346749226006192,0.817076857324535,0.911791886934937,2475.41,8202.83040989573,213718.888359355,0.0383814012550131,3.49958502735154
"608",2018,"Nordland",1848,"Steigen",16282222.8308,18885320,1.15415056810372,1.15415056810372,1,0.994791666666667,0.994791666666667,0,0.916541013290239,0.969679052843667,2475.41,6577.58627088038,127051.292751092,0.0517711085692504,5.02013595220973
"609",2005,"Nordland",1848,"Steigen",6107602.04312,8981990,1.40553419138664,1.17623110307944,0.836856983122572,0.779220779220779,0.779220779220779,NA,0.916541013290239,0.842340905055178,2475.41,2467.30927123992,53364.7520671726,0.0462348118498555,3.89454732586632
"610",2017,"Nordland",1852,"Tjeldsund",2453766.3964,3457390,1.18855767041856,1.18855767041856,1,0.925,0.925,0,1,0.974347580187329,125.56,19542.5804109589,213718.888359355,0.0914405860941,8.90949137916975
"611",2018,"Nordland",1852,"Tjeldsund",1286072.35248,1520046,1.15415056810372,1.15415056810372,1,1,1,NA,1,1,125.56,10242.6915616438,127051.292751092,0.0806185544424995,8.06185544424995
"612",2016,"Nordland",1852,"Tjeldsund",1243416.93544,1653018,1.20884798699381,1.20884798699381,1,1,1,NA,1,1,125.56,9902.97017712647,181158.02372089,0.0546648167921283,5.46648167921283
"613",2006,"Troms",1928,"Torsken",7911249.72752,8518966,1.42578423069247,1.2919824295079,0.906155645220182,0.86023606023606,0.86023606023606,NA,1,0.920322729483829,832.68,9500.9484165826,107012.283562146,0.0887837180959238,8.17096737717634
"614",2007,"Troms",1928,"Torsken",5811369.03264,7316969,1.38309255533183,1.37651251017426,0.995242512778917,0.947770979020979,0.947770979020979,NA,1,0.980717914428172,832.68,6979.11446490849,135874.461723506,0.0513644313757094,5.03740180145746
"615",2008,"Troms",1928,"Torsken",8524685.78096,9442350,1.38507178070716,1.28814565946673,0.930020867805897,0.929365079365079,0.929365079365079,NA,1,0.952561477924733,832.68,10237.6492541673,164736.639884867,0.0621455509917057,5.91974578991061
"616",2009,"Troms",1928,"Torsken",7808163.23264,8461468,1.37566470803413,1.24147946044329,0.902457883227525,0.991666666666667,0.991666666666667,NA,1,0.96367565148146,832.68,9377.14756285728,181971.835391191,0.0515307632233248,4.96589418205744
"617",2010,"Troms",1928,"Torsken",9994716.11368,11493670,1.27685660916767,1.27685660916767,1,1,1,0,1,1,832.68,12003.0697430946,88338.494172657,0.135875869919569,13.5875869919569
"618",2011,"Troms",1928,"Torsken",11801104.34976,12077677,1.29053062695158,1.29053062695158,1,0.918367346938776,0.918367346938776,0,1,0.97201315942191,832.68,14172.4364098573,121986.97818055,0.116179912161453,11.2928403481414
"619",2012,"Troms",1928,"Torsken",9693225.98192,7240945,1.26235960493737,1.26235960493737,1,0.961538461538462,0.961538461538462,0,1,0.987011516874286,832.68,11640.9977205169,125686.780826335,0.0926191095354854,9.1416127794165
"620",2013,"Troms",1928,"Torsken",9193911.34984,11120968,1.19861379343724,1.19861379343724,1,0.824,0.824,0,1,0.93750962953072,832.68,11041.350038238,188225.773299608,0.0586601390696,5.49944452473612
"621",2014,"Troms",1928,"Torsken",18276034.78272,21081355,1.15775147187438,1.15775147187438,1,0.931667350848385,0.931667350848385,0,1,0.976682993160073,832.68,21948.4493235337,113206.377398058,0.193879972383165,18.9359271740982
"622",2015,"Troms",1928,"Torsken",4137057.92856,5976835,1.2839955626662,1.26086687479015,0.981986940961054,0.928571428571429,0.928571428571429,0,1,0.969706580967263,832.68,4968.36471220637,134594.780267383,0.0369135021606062,3.57952659716891
"623",2016,"Troms",1928,"Torsken",10364415.71352,11333225,1.22930794511588,1.20884798699381,0.983356523315933,0.983439321674616,0.983439321674616,NA,1,0.988901094115075,832.68,12447.0573491858,181158.02372089,0.0687082862438539,6.79456994413189
"624",2017,"Troms",1928,"Torsken",12488533.31968,14339997,1.19277276120228,1.18855767041856,0.996466140977705,0.911486950549451,0.911486950549451,0,1,0.968436167987981,832.68,14997.9984143729,213718.888359355,0.070176288719763,6.79612561313855
"625",2018,"Troms",1928,"Torsken",4254623.34552,3911813,1.18247659218115,1.15415056810372,0.976045171409957,NA,0.915833010328776,0,1,0.963301130958601,832.68,5109.55390488543,127051.292751092,0.0402164652893036,3.87405664963435
"626",2005,"Troms",1928,"Torsken",3158253.66768,4219510,1.3283143565941,1.17623110307944,0.885506580005196,0.878205128205128,0.878205128205128,NA,1,0.919593558502577,832.68,3792.87801758178,53364.7520671726,0.0710745926975828,6.53597376178914
"627",2006,"Nordland",1835,"Traena",515000.34328,1474500,1.2919824295079,1.2919824295079,1,0.813343519225872,0.813343519225872,NA,1,0.933450594948035,1777.3,289.76556759129,107012.283562146,0.00270777856471975,0.252757751222519
"628",2007,"Nordland",1835,"Traena",1736422.89128,2171500,1.37651251017426,1.37651251017426,1,0.939484126984127,0.939484126984127,NA,1,0.979406876618933,1777.3,977.000445214652,135874.461723506,0.00719046414478366,0.704239002948299
"629",2008,"Nordland",1835,"Traena",1410598.9056,1702700,1.28814565946673,1.28814565946673,1,0.958333333333333,0.958333333333333,NA,1,0.985913616616786,1777.3,793.675184605863,164736.639884867,0.00481784249794433,0.474997652143834
