"","Kommune","Kommunenummer","Ar","Uke","tot_loc","key"
"17578","Salangen",1923,2014,37,3,"Salangen _ 2014 _ 37"
"17579","Salangen",1923,2014,38,3,"Salangen _ 2014 _ 38"
"17580","Salangen",1923,2014,39,3,"Salangen _ 2014 _ 39"
"17581","Salangen",1923,2014,40,3,"Salangen _ 2014 _ 40"
"17582","Salangen",1923,2014,41,3,"Salangen _ 2014 _ 41"
"17583","Salangen",1923,2014,42,3,"Salangen _ 2014 _ 42"
"17584","Salangen",1923,2014,43,3,"Salangen _ 2014 _ 43"
"17585","Salangen",1923,2014,44,3,"Salangen _ 2014 _ 44"
"17586","Salangen",1923,2014,45,3,"Salangen _ 2014 _ 45"
"17587","Salangen",1923,2014,46,3,"Salangen _ 2014 _ 46"
"17588","Salangen",1923,2014,47,3,"Salangen _ 2014 _ 47"
"17589","Salangen",1923,2014,48,3,"Salangen _ 2014 _ 48"
"17590","Salangen",1923,2014,49,3,"Salangen _ 2014 _ 49"
"17591","Salangen",1923,2014,50,3,"Salangen _ 2014 _ 50"
"17592","Salangen",1923,2014,51,3,"Salangen _ 2014 _ 51"
"17593","Salangen",1923,2014,52,3,"Salangen _ 2014 _ 52"
"17594","Salangen",1923,2015,1,3,"Salangen _ 2015 _ 1"
"17595","Salangen",1923,2015,2,3,"Salangen _ 2015 _ 2"
"17596","Salangen",1923,2015,3,3,"Salangen _ 2015 _ 3"
"17597","Salangen",1923,2015,4,3,"Salangen _ 2015 _ 4"
"17598","Salangen",1923,2015,5,3,"Salangen _ 2015 _ 5"
"17599","Salangen",1923,2015,6,3,"Salangen _ 2015 _ 6"
"17600","Salangen",1923,2015,7,3,"Salangen _ 2015 _ 7"
"17601","Salangen",1923,2015,8,3,"Salangen _ 2015 _ 8"
"17602","Salangen",1923,2015,9,3,"Salangen _ 2015 _ 9"
"17603","Salangen",1923,2015,10,3,"Salangen _ 2015 _ 10"
"17604","Salangen",1923,2015,11,3,"Salangen _ 2015 _ 11"
"17605","Salangen",1923,2015,12,3,"Salangen _ 2015 _ 12"
"17606","Salangen",1923,2015,13,3,"Salangen _ 2015 _ 13"
"17607","Salangen",1923,2015,14,3,"Salangen _ 2015 _ 14"
"17608","Salangen",1923,2015,15,3,"Salangen _ 2015 _ 15"
"17609","Salangen",1923,2015,16,3,"Salangen _ 2015 _ 16"
"17610","Salangen",1923,2015,17,3,"Salangen _ 2015 _ 17"
"17611","Salangen",1923,2015,18,3,"Salangen _ 2015 _ 18"
"17612","Salangen",1923,2015,19,3,"Salangen _ 2015 _ 19"
"17613","Salangen",1923,2015,20,3,"Salangen _ 2015 _ 20"
"17614","Salangen",1923,2015,21,3,"Salangen _ 2015 _ 21"
"17615","Salangen",1923,2015,22,3,"Salangen _ 2015 _ 22"
"17616","Salangen",1923,2015,23,3,"Salangen _ 2015 _ 23"
"17617","Salangen",1923,2015,24,3,"Salangen _ 2015 _ 24"
"17618","Salangen",1923,2015,25,3,"Salangen _ 2015 _ 25"
"17619","Salangen",1923,2015,26,3,"Salangen _ 2015 _ 26"
"17620","Salangen",1923,2015,27,3,"Salangen _ 2015 _ 27"
"17621","Salangen",1923,2015,28,3,"Salangen _ 2015 _ 28"
"17622","Salangen",1923,2015,29,3,"Salangen _ 2015 _ 29"
"17623","Salangen",1923,2015,30,3,"Salangen _ 2015 _ 30"
"17624","Salangen",1923,2015,31,3,"Salangen _ 2015 _ 31"
"17625","Salangen",1923,2015,32,3,"Salangen _ 2015 _ 32"
"17626","Salangen",1923,2015,33,3,"Salangen _ 2015 _ 33"
"17627","Salangen",1923,2015,34,3,"Salangen _ 2015 _ 34"
"17628","Salangen",1923,2015,35,3,"Salangen _ 2015 _ 35"
"17629","Salangen",1923,2015,36,3,"Salangen _ 2015 _ 36"
"17630","Salangen",1923,2015,37,3,"Salangen _ 2015 _ 37"
"17631","Salangen",1923,2015,38,3,"Salangen _ 2015 _ 38"
"17632","Salangen",1923,2015,39,3,"Salangen _ 2015 _ 39"
"17633","Salangen",1923,2015,40,3,"Salangen _ 2015 _ 40"
"17634","Salangen",1923,2015,41,3,"Salangen _ 2015 _ 41"
"17635","Salangen",1923,2015,42,3,"Salangen _ 2015 _ 42"
"17636","Salangen",1923,2015,43,3,"Salangen _ 2015 _ 43"
"17637","Salangen",1923,2015,44,3,"Salangen _ 2015 _ 44"
"17638","Salangen",1923,2015,45,3,"Salangen _ 2015 _ 45"
"17639","Salangen",1923,2015,46,3,"Salangen _ 2015 _ 46"
"17640","Salangen",1923,2015,47,3,"Salangen _ 2015 _ 47"
"17641","Salangen",1923,2015,48,3,"Salangen _ 2015 _ 48"
"17642","Salangen",1923,2015,49,3,"Salangen _ 2015 _ 49"
"17643","Salangen",1923,2015,50,3,"Salangen _ 2015 _ 50"
"17644","Salangen",1923,2015,51,3,"Salangen _ 2015 _ 51"
"17645","Salangen",1923,2015,52,3,"Salangen _ 2015 _ 52"
"17646","Salangen",1923,2015,53,3,"Salangen _ 2015 _ 53"
"17647","Salangen",1923,2016,1,3,"Salangen _ 2016 _ 1"
"17648","Salangen",1923,2016,2,3,"Salangen _ 2016 _ 2"
"17649","Salangen",1923,2016,3,3,"Salangen _ 2016 _ 3"
"17650","Salangen",1923,2016,4,3,"Salangen _ 2016 _ 4"
"17651","Salangen",1923,2016,5,3,"Salangen _ 2016 _ 5"
"17652","Salangen",1923,2016,6,3,"Salangen _ 2016 _ 6"
"17653","Salangen",1923,2016,7,3,"Salangen _ 2016 _ 7"
"17654","Salangen",1923,2016,8,3,"Salangen _ 2016 _ 8"
"17655","Salangen",1923,2016,9,3,"Salangen _ 2016 _ 9"
"17656","Salangen",1923,2016,10,3,"Salangen _ 2016 _ 10"
"17657","Salangen",1923,2016,11,3,"Salangen _ 2016 _ 11"
"17658","Salangen",1923,2016,12,3,"Salangen _ 2016 _ 12"
"17659","Salangen",1923,2016,13,3,"Salangen _ 2016 _ 13"
"17660","Salangen",1923,2016,14,3,"Salangen _ 2016 _ 14"
"17661","Salangen",1923,2016,15,3,"Salangen _ 2016 _ 15"
"17662","Salangen",1923,2016,16,3,"Salangen _ 2016 _ 16"
"17663","Salangen",1923,2016,17,3,"Salangen _ 2016 _ 17"
"17664","Salangen",1923,2016,18,3,"Salangen _ 2016 _ 18"
"17665","Salangen",1923,2016,19,3,"Salangen _ 2016 _ 19"
"17666","Salangen",1923,2016,20,3,"Salangen _ 2016 _ 20"
"17667","Salangen",1923,2016,21,3,"Salangen _ 2016 _ 21"
"17668","Salangen",1923,2016,22,3,"Salangen _ 2016 _ 22"
"17669","Salangen",1923,2016,23,3,"Salangen _ 2016 _ 23"
"17670","Salangen",1923,2016,24,3,"Salangen _ 2016 _ 24"
"17671","Salangen",1923,2016,25,3,"Salangen _ 2016 _ 25"
"17672","Salangen",1923,2016,26,3,"Salangen _ 2016 _ 26"
"17673","Salangen",1923,2016,27,3,"Salangen _ 2016 _ 27"
"17674","Salangen",1923,2016,28,3,"Salangen _ 2016 _ 28"
"17675","Salangen",1923,2016,29,3,"Salangen _ 2016 _ 29"
"17676","Salangen",1923,2016,30,3,"Salangen _ 2016 _ 30"
"17677","Salangen",1923,2016,31,3,"Salangen _ 2016 _ 31"
"17678","Salangen",1923,2016,32,3,"Salangen _ 2016 _ 32"
"17679","Salangen",1923,2016,33,3,"Salangen _ 2016 _ 33"
"17680","Salangen",1923,2016,34,3,"Salangen _ 2016 _ 34"
"17681","Salangen",1923,2016,35,3,"Salangen _ 2016 _ 35"
"17682","Salangen",1923,2016,36,3,"Salangen _ 2016 _ 36"
"17683","Salangen",1923,2016,37,3,"Salangen _ 2016 _ 37"
"17684","Salangen",1923,2016,38,3,"Salangen _ 2016 _ 38"
"17685","Salangen",1923,2016,39,3,"Salangen _ 2016 _ 39"
"17686","Salangen",1923,2016,40,3,"Salangen _ 2016 _ 40"
"17687","Salangen",1923,2016,41,3,"Salangen _ 2016 _ 41"
"17688","Salangen",1923,2016,42,3,"Salangen _ 2016 _ 42"
"17689","Salangen",1923,2016,43,3,"Salangen _ 2016 _ 43"
"17690","Salangen",1923,2016,44,3,"Salangen _ 2016 _ 44"
"17691","Salangen",1923,2016,45,3,"Salangen _ 2016 _ 45"
"17692","Salangen",1923,2016,46,3,"Salangen _ 2016 _ 46"
"17693","Salangen",1923,2016,47,3,"Salangen _ 2016 _ 47"
"17694","Salangen",1923,2016,48,3,"Salangen _ 2016 _ 48"
"17695","Salangen",1923,2016,49,3,"Salangen _ 2016 _ 49"
"17696","Salangen",1923,2016,50,3,"Salangen _ 2016 _ 50"
"17697","Salangen",1923,2016,51,3,"Salangen _ 2016 _ 51"
"17698","Salangen",1923,2016,52,3,"Salangen _ 2016 _ 52"
"17699","Salangen",1923,2017,1,3,"Salangen _ 2017 _ 1"
"17700","Salangen",1923,2017,2,3,"Salangen _ 2017 _ 2"
"17701","Salangen",1923,2017,3,3,"Salangen _ 2017 _ 3"
"17702","Salangen",1923,2017,4,3,"Salangen _ 2017 _ 4"
"17703","Salangen",1923,2017,5,3,"Salangen _ 2017 _ 5"
"17704","Salangen",1923,2017,6,3,"Salangen _ 2017 _ 6"
"17705","Salangen",1923,2017,7,3,"Salangen _ 2017 _ 7"
"17706","Salangen",1923,2017,8,3,"Salangen _ 2017 _ 8"
"17707","Salangen",1923,2017,9,3,"Salangen _ 2017 _ 9"
"17708","Salangen",1923,2017,10,3,"Salangen _ 2017 _ 10"
"17709","Salangen",1923,2017,11,3,"Salangen _ 2017 _ 11"
"17710","Salangen",1923,2017,12,3,"Salangen _ 2017 _ 12"
"17711","Salangen",1923,2017,13,3,"Salangen _ 2017 _ 13"
"17712","Salangen",1923,2017,14,3,"Salangen _ 2017 _ 14"
"17713","Salangen",1923,2017,15,3,"Salangen _ 2017 _ 15"
"17714","Salangen",1923,2017,16,3,"Salangen _ 2017 _ 16"
"17715","Salangen",1923,2017,17,3,"Salangen _ 2017 _ 17"
"17716","Salangen",1923,2017,18,3,"Salangen _ 2017 _ 18"
"17717","Salangen",1923,2017,19,3,"Salangen _ 2017 _ 19"
"17718","Salangen",1923,2017,20,3,"Salangen _ 2017 _ 20"
"17719","Salangen",1923,2017,21,3,"Salangen _ 2017 _ 21"
"17720","Salangen",1923,2017,22,3,"Salangen _ 2017 _ 22"
"17721","Salangen",1923,2017,23,3,"Salangen _ 2017 _ 23"
"17722","Salangen",1923,2017,24,3,"Salangen _ 2017 _ 24"
"17723","Salangen",1923,2017,25,3,"Salangen _ 2017 _ 25"
"17724","Salangen",1923,2017,26,3,"Salangen _ 2017 _ 26"
"17725","Salangen",1923,2017,27,3,"Salangen _ 2017 _ 27"
"17726","Salangen",1923,2017,28,3,"Salangen _ 2017 _ 28"
"17727","Salangen",1923,2017,29,3,"Salangen _ 2017 _ 29"
"17728","Salangen",1923,2017,30,3,"Salangen _ 2017 _ 30"
"17729","Salangen",1923,2017,31,3,"Salangen _ 2017 _ 31"
"17730","Salangen",1923,2017,32,3,"Salangen _ 2017 _ 32"
"17731","Salangen",1923,2017,33,3,"Salangen _ 2017 _ 33"
"17732","Salangen",1923,2017,34,3,"Salangen _ 2017 _ 34"
"17733","Salangen",1923,2017,35,3,"Salangen _ 2017 _ 35"
"17734","Salangen",1923,2017,36,3,"Salangen _ 2017 _ 36"
"17735","Salangen",1923,2017,37,3,"Salangen _ 2017 _ 37"
"17736","Salangen",1923,2017,38,3,"Salangen _ 2017 _ 38"
"17737","Salangen",1923,2017,39,3,"Salangen _ 2017 _ 39"
"17738","Salangen",1923,2017,40,3,"Salangen _ 2017 _ 40"
"17739","Salangen",1923,2017,41,3,"Salangen _ 2017 _ 41"
"17740","Salangen",1923,2017,42,3,"Salangen _ 2017 _ 42"
"17741","Salangen",1923,2017,43,3,"Salangen _ 2017 _ 43"
"17742","Salangen",1923,2017,44,3,"Salangen _ 2017 _ 44"
"17743","Salangen",1923,2017,45,3,"Salangen _ 2017 _ 45"
"17744","Salangen",1923,2017,46,3,"Salangen _ 2017 _ 46"
"17745","Salangen",1923,2017,47,3,"Salangen _ 2017 _ 47"
"17746","Salangen",1923,2017,48,3,"Salangen _ 2017 _ 48"
"17747","Salangen",1923,2017,49,3,"Salangen _ 2017 _ 49"
"17748","Salangen",1923,2017,50,3,"Salangen _ 2017 _ 50"
"17749","Salangen",1923,2017,51,3,"Salangen _ 2017 _ 51"
"17750","Salangen",1923,2017,52,3,"Salangen _ 2017 _ 52"
"17751","Salangen",1923,2018,1,3,"Salangen _ 2018 _ 1"
"17752","Salangen",1923,2018,2,3,"Salangen _ 2018 _ 2"
"17753","Salangen",1923,2018,3,3,"Salangen _ 2018 _ 3"
"17754","Salangen",1923,2018,4,3,"Salangen _ 2018 _ 4"
"17755","Salangen",1923,2018,5,3,"Salangen _ 2018 _ 5"
"17756","Salangen",1923,2018,6,3,"Salangen _ 2018 _ 6"
"17757","Salangen",1923,2018,7,3,"Salangen _ 2018 _ 7"
"17758","Salangen",1923,2018,8,3,"Salangen _ 2018 _ 8"
"17759","Salangen",1923,2018,9,3,"Salangen _ 2018 _ 9"
"17760","Salangen",1923,2018,10,3,"Salangen _ 2018 _ 10"
"17761","Salangen",1923,2018,11,3,"Salangen _ 2018 _ 11"
"17762","Salangen",1923,2018,12,3,"Salangen _ 2018 _ 12"
"17763","Salangen",1923,2018,13,3,"Salangen _ 2018 _ 13"
"17764","Salangen",1923,2018,14,3,"Salangen _ 2018 _ 14"
"17765","Salangen",1923,2018,15,3,"Salangen _ 2018 _ 15"
"17766","Salangen",1923,2018,16,3,"Salangen _ 2018 _ 16"
"17767","Salangen",1923,2018,17,3,"Salangen _ 2018 _ 17"
"17768","Salangen",1923,2018,18,3,"Salangen _ 2018 _ 18"
"17769","Salangen",1923,2018,19,3,"Salangen _ 2018 _ 19"
"17770","Salangen",1923,2018,20,3,"Salangen _ 2018 _ 20"
"17771","Salangen",1923,2018,21,3,"Salangen _ 2018 _ 21"
"17772","Salangen",1923,2018,22,3,"Salangen _ 2018 _ 22"
"17773","Salangen",1923,2018,23,3,"Salangen _ 2018 _ 23"
"17774","Salangen",1923,2018,24,3,"Salangen _ 2018 _ 24"
"17775","Salangen",1923,2018,25,3,"Salangen _ 2018 _ 25"
"17776","Salangen",1923,2018,26,3,"Salangen _ 2018 _ 26"
"17777","Salangen",1923,2018,27,3,"Salangen _ 2018 _ 27"
"17778","Salangen",1923,2018,28,3,"Salangen _ 2018 _ 28"
"17779","Salangen",1923,2018,29,3,"Salangen _ 2018 _ 29"
"17780","Salangen",1923,2018,30,3,"Salangen _ 2018 _ 30"
"17781","Salangen",1923,2018,31,3,"Salangen _ 2018 _ 31"
"17782","Salangen",1923,2018,32,3,"Salangen _ 2018 _ 32"
"17783","Salangen",1923,2018,33,3,"Salangen _ 2018 _ 33"
"17784","Salangen",1923,2018,34,3,"Salangen _ 2018 _ 34"
"17785","Salangen",1923,2018,35,3,"Salangen _ 2018 _ 35"
"17786","Salangen",1923,2018,36,3,"Salangen _ 2018 _ 36"
"17787","Salangen",1923,2018,37,3,"Salangen _ 2018 _ 37"
"17788","Salangen",1923,2018,38,3,"Salangen _ 2018 _ 38"
"17789","Salangen",1923,2018,39,3,"Salangen _ 2018 _ 39"
"17790","Salangen",1923,2018,40,3,"Salangen _ 2018 _ 40"
"17791","Salangen",1923,2018,41,3,"Salangen _ 2018 _ 41"
"17792","Salangen",1923,2018,42,3,"Salangen _ 2018 _ 42"
"17793","Salangen",1923,2018,43,3,"Salangen _ 2018 _ 43"
"17794","Salangen",1923,2018,44,3,"Salangen _ 2018 _ 44"
"17795","Salangen",1923,2018,45,3,"Salangen _ 2018 _ 45"
"17796","Salangen",1923,2018,46,3,"Salangen _ 2018 _ 46"
"17797","Salangen",1923,2018,47,3,"Salangen _ 2018 _ 47"
"17798","Salangen",1923,2018,48,3,"Salangen _ 2018 _ 48"
"17799","Salangen",1923,2018,49,3,"Salangen _ 2018 _ 49"
"17800","Salangen",1923,2018,50,3,"Salangen _ 2018 _ 50"
"17801","Salangen",1923,2018,51,3,"Salangen _ 2018 _ 51"
"17802","Salangen",1923,2018,52,3,"Salangen _ 2018 _ 52"
"17803","Salangen",1923,2019,1,3,"Salangen _ 2019 _ 1"
"17804","Salangen",1923,2019,2,3,"Salangen _ 2019 _ 2"
"17805","Salangen",1923,2019,3,3,"Salangen _ 2019 _ 3"
"17806","Salangen",1923,2019,4,3,"Salangen _ 2019 _ 4"
"17807","Salangen",1923,2019,5,3,"Salangen _ 2019 _ 5"
"17808","Salangen",1923,2019,6,3,"Salangen _ 2019 _ 6"
"17809","Salangen",1923,2019,7,3,"Salangen _ 2019 _ 7"
"17810","Salangen",1923,2019,8,3,"Salangen _ 2019 _ 8"
"17811","Salangen",1923,2019,9,3,"Salangen _ 2019 _ 9"
"17812","Salangen",1923,2019,10,3,"Salangen _ 2019 _ 10"
"17813","Salangen",1923,2019,11,3,"Salangen _ 2019 _ 11"
"17814","Salangen",1923,2019,12,3,"Salangen _ 2019 _ 12"
"17815","Salangen",1923,2019,13,3,"Salangen _ 2019 _ 13"
"17816","Salangen",1923,2019,14,3,"Salangen _ 2019 _ 14"
"17817","Saltdal",1840,2012,1,2,"Saltdal _ 2012 _ 1"
"17818","Saltdal",1840,2012,2,2,"Saltdal _ 2012 _ 2"
"17819","Saltdal",1840,2012,3,2,"Saltdal _ 2012 _ 3"
"17820","Saltdal",1840,2012,4,2,"Saltdal _ 2012 _ 4"
"17821","Saltdal",1840,2012,5,2,"Saltdal _ 2012 _ 5"
"17822","Saltdal",1840,2012,6,2,"Saltdal _ 2012 _ 6"
"17823","Saltdal",1840,2012,7,2,"Saltdal _ 2012 _ 7"
"17824","Saltdal",1840,2012,8,2,"Saltdal _ 2012 _ 8"
"17825","Saltdal",1840,2012,9,2,"Saltdal _ 2012 _ 9"
"17826","Saltdal",1840,2012,10,2,"Saltdal _ 2012 _ 10"
"17827","Saltdal",1840,2012,11,2,"Saltdal _ 2012 _ 11"
"17828","Saltdal",1840,2012,12,2,"Saltdal _ 2012 _ 12"
"17829","Saltdal",1840,2012,13,2,"Saltdal _ 2012 _ 13"
"17830","Saltdal",1840,2012,14,2,"Saltdal _ 2012 _ 14"
"17831","Saltdal",1840,2012,15,2,"Saltdal _ 2012 _ 15"
"17832","Saltdal",1840,2012,16,2,"Saltdal _ 2012 _ 16"
"17833","Saltdal",1840,2012,17,2,"Saltdal _ 2012 _ 17"
"17834","Saltdal",1840,2012,18,2,"Saltdal _ 2012 _ 18"
"17835","Saltdal",1840,2012,19,2,"Saltdal _ 2012 _ 19"
"17836","Saltdal",1840,2012,20,2,"Saltdal _ 2012 _ 20"
"17837","Saltdal",1840,2012,21,2,"Saltdal _ 2012 _ 21"
"17838","Saltdal",1840,2012,22,2,"Saltdal _ 2012 _ 22"
"17839","Saltdal",1840,2012,23,2,"Saltdal _ 2012 _ 23"
"17840","Saltdal",1840,2012,24,2,"Saltdal _ 2012 _ 24"
"17841","Saltdal",1840,2012,25,2,"Saltdal _ 2012 _ 25"
"17842","Saltdal",1840,2012,26,2,"Saltdal _ 2012 _ 26"
"17843","Saltdal",1840,2012,27,2,"Saltdal _ 2012 _ 27"
"17844","Saltdal",1840,2012,28,2,"Saltdal _ 2012 _ 28"
"17845","Saltdal",1840,2012,29,2,"Saltdal _ 2012 _ 29"
"17846","Saltdal",1840,2012,30,2,"Saltdal _ 2012 _ 30"
"17847","Saltdal",1840,2012,31,2,"Saltdal _ 2012 _ 31"
"17848","Saltdal",1840,2012,32,2,"Saltdal _ 2012 _ 32"
"17849","Saltdal",1840,2012,33,2,"Saltdal _ 2012 _ 33"
"17850","Saltdal",1840,2012,34,2,"Saltdal _ 2012 _ 34"
"17851","Saltdal",1840,2012,35,2,"Saltdal _ 2012 _ 35"
"17852","Saltdal",1840,2012,36,2,"Saltdal _ 2012 _ 36"
"17853","Saltdal",1840,2012,37,2,"Saltdal _ 2012 _ 37"
"17854","Saltdal",1840,2012,38,2,"Saltdal _ 2012 _ 38"
"17855","Saltdal",1840,2012,39,2,"Saltdal _ 2012 _ 39"
"17856","Saltdal",1840,2012,40,2,"Saltdal _ 2012 _ 40"
"17857","Saltdal",1840,2012,41,2,"Saltdal _ 2012 _ 41"
"17858","Saltdal",1840,2012,42,2,"Saltdal _ 2012 _ 42"
"17859","Saltdal",1840,2012,43,2,"Saltdal _ 2012 _ 43"
"17860","Saltdal",1840,2012,44,2,"Saltdal _ 2012 _ 44"
"17861","Saltdal",1840,2012,45,2,"Saltdal _ 2012 _ 45"
"17862","Saltdal",1840,2012,46,2,"Saltdal _ 2012 _ 46"
"17863","Saltdal",1840,2012,47,2,"Saltdal _ 2012 _ 47"
"17864","Saltdal",1840,2012,48,2,"Saltdal _ 2012 _ 48"
"17865","Saltdal",1840,2012,49,2,"Saltdal _ 2012 _ 49"
"17866","Saltdal",1840,2012,50,2,"Saltdal _ 2012 _ 50"
"17867","Saltdal",1840,2012,51,2,"Saltdal _ 2012 _ 51"
"17868","Saltdal",1840,2012,52,2,"Saltdal _ 2012 _ 52"
"17869","Saltdal",1840,2013,1,2,"Saltdal _ 2013 _ 1"
"17870","Saltdal",1840,2013,2,2,"Saltdal _ 2013 _ 2"
"17871","Saltdal",1840,2013,3,2,"Saltdal _ 2013 _ 3"
"17872","Saltdal",1840,2013,4,2,"Saltdal _ 2013 _ 4"
"17873","Saltdal",1840,2013,5,2,"Saltdal _ 2013 _ 5"
"17874","Saltdal",1840,2013,6,2,"Saltdal _ 2013 _ 6"
"17875","Saltdal",1840,2013,7,2,"Saltdal _ 2013 _ 7"
"17876","Saltdal",1840,2013,8,2,"Saltdal _ 2013 _ 8"
"17877","Saltdal",1840,2013,9,2,"Saltdal _ 2013 _ 9"
"17878","Saltdal",1840,2013,10,2,"Saltdal _ 2013 _ 10"
"17879","Saltdal",1840,2013,11,2,"Saltdal _ 2013 _ 11"
"17880","Saltdal",1840,2013,12,2,"Saltdal _ 2013 _ 12"
"17881","Saltdal",1840,2013,13,2,"Saltdal _ 2013 _ 13"
"17882","Saltdal",1840,2013,14,2,"Saltdal _ 2013 _ 14"
"17883","Saltdal",1840,2013,15,2,"Saltdal _ 2013 _ 15"
"17884","Saltdal",1840,2013,16,2,"Saltdal _ 2013 _ 16"
"17885","Saltdal",1840,2013,17,2,"Saltdal _ 2013 _ 17"
"17886","Saltdal",1840,2013,18,2,"Saltdal _ 2013 _ 18"
"17887","Saltdal",1840,2013,19,2,"Saltdal _ 2013 _ 19"
"17888","Saltdal",1840,2013,20,2,"Saltdal _ 2013 _ 20"
"17889","Saltdal",1840,2013,21,2,"Saltdal _ 2013 _ 21"
"17890","Saltdal",1840,2013,22,2,"Saltdal _ 2013 _ 22"
"17891","Saltdal",1840,2013,23,2,"Saltdal _ 2013 _ 23"
"17892","Saltdal",1840,2013,24,2,"Saltdal _ 2013 _ 24"
"17893","Saltdal",1840,2013,25,2,"Saltdal _ 2013 _ 25"
"17894","Saltdal",1840,2013,26,2,"Saltdal _ 2013 _ 26"
"17895","Saltdal",1840,2013,27,2,"Saltdal _ 2013 _ 27"
"17896","Saltdal",1840,2013,28,2,"Saltdal _ 2013 _ 28"
"17897","Saltdal",1840,2013,29,2,"Saltdal _ 2013 _ 29"
"17898","Saltdal",1840,2013,30,2,"Saltdal _ 2013 _ 30"
"17899","Saltdal",1840,2013,31,2,"Saltdal _ 2013 _ 31"
"17900","Saltdal",1840,2013,32,2,"Saltdal _ 2013 _ 32"
"17901","Saltdal",1840,2013,33,2,"Saltdal _ 2013 _ 33"
"17902","Saltdal",1840,2013,34,2,"Saltdal _ 2013 _ 34"
"17903","Saltdal",1840,2013,35,2,"Saltdal _ 2013 _ 35"
"17904","Saltdal",1840,2013,36,2,"Saltdal _ 2013 _ 36"
"17905","Saltdal",1840,2013,37,2,"Saltdal _ 2013 _ 37"
"17906","Saltdal",1840,2013,38,2,"Saltdal _ 2013 _ 38"
"17907","Saltdal",1840,2013,39,2,"Saltdal _ 2013 _ 39"
"17908","Saltdal",1840,2013,40,2,"Saltdal _ 2013 _ 40"
"17909","Saltdal",1840,2013,41,2,"Saltdal _ 2013 _ 41"
"17910","Saltdal",1840,2013,42,2,"Saltdal _ 2013 _ 42"
"17911","Saltdal",1840,2013,43,2,"Saltdal _ 2013 _ 43"
"17912","Saltdal",1840,2013,44,2,"Saltdal _ 2013 _ 44"
"17913","Saltdal",1840,2013,45,2,"Saltdal _ 2013 _ 45"
"17914","Saltdal",1840,2013,46,2,"Saltdal _ 2013 _ 46"
"17915","Saltdal",1840,2013,47,2,"Saltdal _ 2013 _ 47"
"17916","Saltdal",1840,2013,48,2,"Saltdal _ 2013 _ 48"
"17917","Saltdal",1840,2013,49,2,"Saltdal _ 2013 _ 49"
"17918","Saltdal",1840,2013,50,2,"Saltdal _ 2013 _ 50"
"17919","Saltdal",1840,2013,51,2,"Saltdal _ 2013 _ 51"
"17920","Saltdal",1840,2013,52,2,"Saltdal _ 2013 _ 52"
"17921","Saltdal",1840,2014,1,2,"Saltdal _ 2014 _ 1"
"17922","Saltdal",1840,2014,2,2,"Saltdal _ 2014 _ 2"
"17923","Saltdal",1840,2014,3,2,"Saltdal _ 2014 _ 3"
"17924","Saltdal",1840,2014,4,2,"Saltdal _ 2014 _ 4"
"17925","Saltdal",1840,2014,5,2,"Saltdal _ 2014 _ 5"
"17926","Saltdal",1840,2014,6,2,"Saltdal _ 2014 _ 6"
"17927","Saltdal",1840,2014,7,2,"Saltdal _ 2014 _ 7"
"17928","Saltdal",1840,2014,8,2,"Saltdal _ 2014 _ 8"
"17929","Saltdal",1840,2014,9,2,"Saltdal _ 2014 _ 9"
"17930","Saltdal",1840,2014,10,2,"Saltdal _ 2014 _ 10"
"17931","Saltdal",1840,2014,11,2,"Saltdal _ 2014 _ 11"
"17932","Saltdal",1840,2014,12,2,"Saltdal _ 2014 _ 12"
"17933","Saltdal",1840,2014,13,2,"Saltdal _ 2014 _ 13"
"17934","Saltdal",1840,2014,14,2,"Saltdal _ 2014 _ 14"
"17935","Saltdal",1840,2014,15,2,"Saltdal _ 2014 _ 15"
"17936","Saltdal",1840,2014,16,2,"Saltdal _ 2014 _ 16"
"17937","Saltdal",1840,2014,17,2,"Saltdal _ 2014 _ 17"
"17938","Saltdal",1840,2014,18,2,"Saltdal _ 2014 _ 18"
"17939","Saltdal",1840,2014,19,2,"Saltdal _ 2014 _ 19"
"17940","Saltdal",1840,2014,20,2,"Saltdal _ 2014 _ 20"
"17941","Saltdal",1840,2014,21,2,"Saltdal _ 2014 _ 21"
"17942","Saltdal",1840,2014,22,2,"Saltdal _ 2014 _ 22"
"17943","Saltdal",1840,2014,23,2,"Saltdal _ 2014 _ 23"
"17944","Saltdal",1840,2014,24,2,"Saltdal _ 2014 _ 24"
"17945","Saltdal",1840,2014,25,2,"Saltdal _ 2014 _ 25"
"17946","Saltdal",1840,2014,26,2,"Saltdal _ 2014 _ 26"
"17947","Saltdal",1840,2014,27,2,"Saltdal _ 2014 _ 27"
"17948","Saltdal",1840,2014,28,2,"Saltdal _ 2014 _ 28"
"17949","Saltdal",1840,2014,29,2,"Saltdal _ 2014 _ 29"
"17950","Saltdal",1840,2014,30,2,"Saltdal _ 2014 _ 30"
"17951","Saltdal",1840,2014,31,2,"Saltdal _ 2014 _ 31"
"17952","Saltdal",1840,2014,32,2,"Saltdal _ 2014 _ 32"
"17953","Saltdal",1840,2014,33,2,"Saltdal _ 2014 _ 33"
"17954","Saltdal",1840,2014,34,2,"Saltdal _ 2014 _ 34"
"17955","Saltdal",1840,2014,35,2,"Saltdal _ 2014 _ 35"
"17956","Saltdal",1840,2014,36,2,"Saltdal _ 2014 _ 36"
"17957","Saltdal",1840,2014,37,2,"Saltdal _ 2014 _ 37"
