"","Week","Year","Municip_number","Municip_name","locs_above_thr_count","locs_below_thr_count","locs_active","locs_above_thr_prop","locs_below_thr_prop"
"14334",38,2013,1917,"Ibestad",0,5,5,0,1
"14335",38,2013,1919,"Gratangen",0,1,1,0,1
"14336",38,2013,1920,"Lavangen",0,2,2,0,1
"14337",38,2013,1925,"Sorreisa",0,1,1,0,1
"14338",38,2013,1926,"Dyroy",1,1,2,0.5,0.5
"14339",38,2013,1927,"Tranoy",0,5,5,0,1
"14340",38,2013,1928,"Torsken",1,4,5,0.2,0.8
"14341",38,2013,1929,"Berg",1,1,2,0.5,0.5
"14342",38,2013,1931,"Lenvik",2,2,4,0.5,0.5
"14343",38,2013,1936,"Karlsoy",0,2,2,0,1
"14344",38,2013,1938,"Lyngen",0,1,1,0,1
"14345",38,2013,1940,"Kafjord",0,1,1,0,1
"14346",38,2013,1941,"Skjervoy",0,4,4,0,1
"14347",38,2013,1942,"Nordreisa",2,0,2,1,0
"14348",38,2013,1943,"Kvaenangen",0,3,3,0,1
"14349",38,2013,2004,"Hammerfest",0,8,8,0,1
"14350",38,2013,2012,"Alta",3,8,11,0.272727272727273,0.727272727272727
"14351",38,2013,2014,"Loppa",0,6,6,0,1
"14352",38,2013,2017,"Kvalsund",0,3,3,0,1
"14353",38,2013,2018,"Masoy",0,3,3,0,1
"14354",38,2013,2019,"Nordkapp",0,3,3,0,1
"14355",38,2013,2022,"Lebesby",0,3,3,0,1
"14356",38,2013,2027,"Nesseby",0,1,1,0,1
"14357",38,2013,2030,"Sor-Varanger",0,3,3,0,1
"14358",38,2014,1804,"Bodo",0,1,1,0,1
"14359",38,2014,1805,"Narvik",0,1,1,0,1
"14360",38,2014,1811,"Bindal",0,1,1,0,1
"14361",38,2014,1813,"Bronnoy",0,4,4,0,1
"14362",38,2014,1815,"Vega",1,1,2,0.5,0.5
"14363",38,2014,1816,"Vevelstad",0,1,1,0,1
"14364",38,2014,1818,"Heroy",2,3,5,0.4,0.6
"14365",38,2014,1820,"Alstahaug",2,1,3,0.666666666666667,0.333333333333333
"14366",38,2014,1824,"Vefsn",0,1,1,0,1
"14367",38,2014,1827,"Donna",0,6,6,0,1
"14368",38,2014,1828,"Nesna",0,3,3,0,1
"14369",38,2014,1834,"Luroy",2,6,8,0.25,0.75
"14370",38,2014,1836,"Rodoy",1,8,9,0.111111111111111,0.888888888888889
"14371",38,2014,1837,"Meloy",0,5,5,0,1
"14372",38,2014,1838,"Gildeskal",0,8,8,0,1
"14373",38,2014,1840,"Saltdal",0,2,2,0,1
"14374",38,2014,1845,"Sorfold",2,4,6,0.333333333333333,0.666666666666667
"14375",38,2014,1848,"Steigen",0,5,5,0,1
"14376",38,2014,1849,"Hamaroy",0,1,1,0,1
"14377",38,2014,1850,"Tysfjord",1,6,7,0.142857142857143,0.857142857142857
"14378",38,2014,1851,"Lodingen",0,3,3,0,1
"14379",38,2014,1854,"Ballangen",0,1,1,0,1
"14380",38,2014,1859,"Flakstad",1,0,1,1,0
"14381",38,2014,1860,"Vestvagoy",0,3,3,0,1
"14382",38,2014,1865,"Vagan",1,3,4,0.25,0.75
"14383",38,2014,1866,"Hadsel",1,6,7,0.142857142857143,0.857142857142857
"14384",38,2014,1867,"Bo",0,3,3,0,1
"14385",38,2014,1868,"Oksnes",1,5,6,0.166666666666667,0.833333333333333
"14386",38,2014,1870,"Sortland",0,6,6,0,1
"14387",38,2014,1874,"Moskenes",0,1,1,0,1
"14388",38,2014,1902,"Tromso",0,6,6,0,1
"14389",38,2014,1903,"Harstad",0,4,4,0,1
"14390",38,2014,1911,"Kvaefjord",0,2,2,0,1
"14391",38,2014,1913,"Skanland",0,3,3,0,1
"14392",38,2014,1917,"Ibestad",0,5,5,0,1
"14393",38,2014,1923,"Salangen",0,1,1,0,1
"14394",38,2014,1925,"Sorreisa",0,1,1,0,1
"14395",38,2014,1926,"Dyroy",0,2,2,0,1
"14396",38,2014,1927,"Tranoy",0,3,3,0,1
"14397",38,2014,1928,"Torsken",0,7,7,0,1
"14398",38,2014,1929,"Berg",0,2,2,0,1
"14399",38,2014,1931,"Lenvik",0,4,4,0,1
"14400",38,2014,1936,"Karlsoy",0,3,3,0,1
"14401",38,2014,1940,"Kafjord",0,1,1,0,1
"14402",38,2014,1941,"Skjervoy",0,4,4,0,1
"14403",38,2014,1942,"Nordreisa",0,2,2,0,1
"14404",38,2014,1943,"Kvaenangen",0,2,2,0,1
"14405",38,2014,2004,"Hammerfest",0,4,4,0,1
"14406",38,2014,2012,"Alta",0,12,12,0,1
"14407",38,2014,2014,"Loppa",0,5,5,0,1
"14408",38,2014,2015,"Hasvik",0,1,1,0,1
"14409",38,2014,2017,"Kvalsund",0,2,2,0,1
"14410",38,2014,2018,"Masoy",0,4,4,0,1
"14411",38,2014,2019,"Nordkapp",0,2,2,0,1
"14412",38,2014,2022,"Lebesby",2,2,4,0.5,0.5
"14413",38,2014,2027,"Nesseby",0,1,1,0,1
"14414",38,2014,2030,"Sor-Varanger",0,2,2,0,1
"14415",38,2015,1804,"Bodo",0,3,3,0,1
"14416",38,2015,1805,"Narvik",1,0,1,1,0
"14417",38,2015,1811,"Bindal",0,3,3,0,1
"14418",38,2015,1813,"Bronnoy",0,4,4,0,1
"14419",38,2015,1815,"Vega",0,2,2,0,1
"14420",38,2015,1816,"Vevelstad",0,3,3,0,1
"14421",38,2015,1818,"Heroy",2,3,5,0.4,0.6
"14422",38,2015,1824,"Vefsn",0,1,1,0,1
"14423",38,2015,1827,"Donna",2,5,7,0.285714285714286,0.714285714285714
"14424",38,2015,1828,"Nesna",0,1,1,0,1
"14425",38,2015,1833,"Rana",0,1,1,0,1
"14426",38,2015,1834,"Luroy",3,3,6,0.5,0.5
"14427",38,2015,1835,"Traena",0,1,1,0,1
"14428",38,2015,1836,"Rodoy",3,7,10,0.3,0.7
"14429",38,2015,1837,"Meloy",1,4,5,0.2,0.8
"14430",38,2015,1838,"Gildeskal",1,7,8,0.125,0.875
"14431",38,2015,1841,"Fauske",0,1,1,0,1
"14432",38,2015,1845,"Sorfold",1,4,5,0.2,0.8
"14433",38,2015,1848,"Steigen",1,6,7,0.142857142857143,0.857142857142857
"14434",38,2015,1849,"Hamaroy",0,1,1,0,1
"14435",38,2015,1850,"Tysfjord",1,7,8,0.125,0.875
"14436",38,2015,1851,"Lodingen",1,2,3,0.333333333333333,0.666666666666667
"14437",38,2015,1853,"Evenes",1,0,1,1,0
"14438",38,2015,1854,"Ballangen",0,1,1,0,1
"14439",38,2015,1865,"Vagan",0,2,2,0,1
"14440",38,2015,1866,"Hadsel",0,4,4,0,1
"14441",38,2015,1867,"Bo",1,1,2,0.5,0.5
"14442",38,2015,1868,"Oksnes",0,3,3,0,1
"14443",38,2015,1870,"Sortland",0,5,5,0,1
"14444",38,2015,1874,"Moskenes",0,1,1,0,1
"14445",38,2015,1902,"Tromso",0,6,6,0,1
"14446",38,2015,1903,"Harstad",0,5,5,0,1
"14447",38,2015,1911,"Kvaefjord",1,1,2,0.5,0.5
"14448",38,2015,1913,"Skanland",0,3,3,0,1
"14449",38,2015,1917,"Ibestad",0,3,3,0,1
"14450",38,2015,1919,"Gratangen",0,1,1,0,1
"14451",38,2015,1920,"Lavangen",0,1,1,0,1
"14452",38,2015,1923,"Salangen",0,1,1,0,1
"14453",38,2015,1926,"Dyroy",0,4,4,0,1
"14454",38,2015,1927,"Tranoy",0,4,4,0,1
"14455",38,2015,1928,"Torsken",0,2,2,0,1
"14456",38,2015,1929,"Berg",0,4,4,0,1
"14457",38,2015,1931,"Lenvik",0,5,5,0,1
"14458",38,2015,1936,"Karlsoy",0,4,4,0,1
"14459",38,2015,1938,"Lyngen",0,1,1,0,1
"14460",38,2015,1940,"Kafjord",0,1,1,0,1
"14461",38,2015,1941,"Skjervoy",0,4,4,0,1
"14462",38,2015,1942,"Nordreisa",0,3,3,0,1
"14463",38,2015,1943,"Kvaenangen",0,3,3,0,1
"14464",38,2015,2004,"Hammerfest",3,1,4,0.75,0.25
"14465",38,2015,2012,"Alta",4,7,11,0.363636363636364,0.636363636363636
"14466",38,2015,2014,"Loppa",0,4,4,0,1
"14467",38,2015,2015,"Hasvik",0,2,2,0,1
"14468",38,2015,2017,"Kvalsund",0,4,4,0,1
"14469",38,2015,2018,"Masoy",0,2,2,0,1
"14470",38,2015,2019,"Nordkapp",0,2,2,0,1
"14471",38,2015,2022,"Lebesby",0,3,3,0,1
"14472",38,2015,2027,"Nesseby",0,2,2,0,1
"14473",38,2015,2030,"Sor-Varanger",0,1,1,0,1
"14474",38,2016,1804,"Bodo",0,3,3,0,1
"14475",38,2016,1811,"Bindal",0,3,3,0,1
"14476",38,2016,1812,"Somna",0,1,1,0,1
"14477",38,2016,1813,"Bronnoy",0,3,3,0,1
"14478",38,2016,1815,"Vega",1,0,1,1,0
"14479",38,2016,1816,"Vevelstad",1,0,1,1,0
"14480",38,2016,1818,"Heroy",3,3,6,0.5,0.5
"14481",38,2016,1820,"Alstahaug",1,2,3,0.333333333333333,0.666666666666667
"14482",38,2016,1822,"Leirfjord",0,1,1,0,1
"14483",38,2016,1824,"Vefsn",1,0,1,1,0
"14484",38,2016,1827,"Donna",1,4,5,0.2,0.8
"14485",38,2016,1828,"Nesna",0,2,2,0,1
"14486",38,2016,1833,"Rana",0,1,1,0,1
"14487",38,2016,1834,"Luroy",0,9,9,0,1
"14488",38,2016,1835,"Traena",0,1,1,0,1
"14489",38,2016,1836,"Rodoy",0,3,3,0,1
"14490",38,2016,1837,"Meloy",0,5,5,0,1
"14491",38,2016,1838,"Gildeskal",2,7,9,0.222222222222222,0.777777777777778
"14492",38,2016,1841,"Fauske",0,1,1,0,1
"14493",38,2016,1845,"Sorfold",0,4,4,0,1
"14494",38,2016,1848,"Steigen",0,7,7,0,1
"14495",38,2016,1849,"Hamaroy",0,1,1,0,1
"14496",38,2016,1850,"Tysfjord",0,4,4,0,1
"14497",38,2016,1851,"Lodingen",1,2,3,0.333333333333333,0.666666666666667
"14498",38,2016,1852,"Tjeldsund",0,1,1,0,1
"14499",38,2016,1854,"Ballangen",0,2,2,0,1
"14500",38,2016,1859,"Flakstad",0,1,1,0,1
"14501",38,2016,1860,"Vestvagoy",0,2,2,0,1
"14502",38,2016,1865,"Vagan",0,1,1,0,1
"14503",38,2016,1866,"Hadsel",0,5,5,0,1
"14504",38,2016,1867,"Bo",0,2,2,0,1
"14505",38,2016,1868,"Oksnes",0,5,5,0,1
"14506",38,2016,1870,"Sortland",0,3,3,0,1
"14507",38,2016,1902,"Tromso",0,8,8,0,1
"14508",38,2016,1903,"Harstad",1,7,8,0.125,0.875
"14509",38,2016,1911,"Kvaefjord",0,2,2,0,1
"14510",38,2016,1913,"Skanland",0,1,1,0,1
"14511",38,2016,1917,"Ibestad",0,4,4,0,1
"14512",38,2016,1919,"Gratangen",0,1,1,0,1
"14513",38,2016,1920,"Lavangen",1,1,2,0.5,0.5
"14514",38,2016,1926,"Dyroy",0,5,5,0,1
"14515",38,2016,1927,"Tranoy",1,1,2,0.5,0.5
"14516",38,2016,1928,"Torsken",0,5,5,0,1
"14517",38,2016,1929,"Berg",0,2,2,0,1
"14518",38,2016,1931,"Lenvik",0,6,6,0,1
"14519",38,2016,1936,"Karlsoy",0,3,3,0,1
"14520",38,2016,1940,"Kafjord",0,1,1,0,1
"14521",38,2016,1941,"Skjervoy",0,5,5,0,1
"14522",38,2016,1943,"Kvaenangen",0,4,4,0,1
"14523",38,2016,2004,"Hammerfest",0,5,5,0,1
"14524",38,2016,2012,"Alta",0,16,16,0,1
"14525",38,2016,2014,"Loppa",0,3,3,0,1
"14526",38,2016,2017,"Kvalsund",0,4,4,0,1
"14527",38,2016,2018,"Masoy",0,2,2,0,1
"14528",38,2016,2019,"Nordkapp",0,3,3,0,1
"14529",38,2016,2022,"Lebesby",0,4,4,0,1
"14530",38,2016,2027,"Nesseby",0,2,2,0,1
"14531",38,2016,2028,"Batsfjord",0,1,1,0,1
"14532",38,2016,2030,"Sor-Varanger",0,1,1,0,1
"14533",38,2017,1804,"Bodo",1,2,3,0.333333333333333,0.666666666666667
"14534",38,2017,1811,"Bindal",0,4,4,0,1
"14535",38,2017,1812,"Somna",0,2,2,0,1
"14536",38,2017,1813,"Bronnoy",0,5,5,0,1
"14537",38,2017,1815,"Vega",0,2,2,0,1
"14538",38,2017,1816,"Vevelstad",0,2,2,0,1
"14539",38,2017,1818,"Heroy",1,6,7,0.142857142857143,0.857142857142857
"14540",38,2017,1820,"Alstahaug",0,1,1,0,1
"14541",38,2017,1824,"Vefsn",0,1,1,0,1
"14542",38,2017,1827,"Donna",0,7,7,0,1
"14543",38,2017,1833,"Rana",0,1,1,0,1
"14544",38,2017,1834,"Luroy",2,5,7,0.285714285714286,0.714285714285714
"14545",38,2017,1835,"Traena",0,1,1,0,1
"14546",38,2017,1836,"Rodoy",2,7,9,0.222222222222222,0.777777777777778
"14547",38,2017,1837,"Meloy",1,3,4,0.25,0.75
"14548",38,2017,1838,"Gildeskal",0,7,7,0,1
"14549",38,2017,1845,"Sorfold",1,1,2,0.5,0.5
"14550",38,2017,1848,"Steigen",4,4,8,0.5,0.5
"14551",38,2017,1850,"Tysfjord",0,4,4,0,1
"14552",38,2017,1851,"Lodingen",0,4,4,0,1
"14553",38,2017,1852,"Tjeldsund",0,1,1,0,1
"14554",38,2017,1854,"Ballangen",0,2,2,0,1
"14555",38,2017,1859,"Flakstad",0,1,1,0,1
"14556",38,2017,1860,"Vestvagoy",2,0,2,1,0
"14557",38,2017,1865,"Vagan",0,2,2,0,1
"14558",38,2017,1866,"Hadsel",1,5,6,0.166666666666667,0.833333333333333
"14559",38,2017,1867,"Bo",4,1,5,0.8,0.2
"14560",38,2017,1868,"Oksnes",2,5,7,0.285714285714286,0.714285714285714
"14561",38,2017,1870,"Sortland",0,4,4,0,1
"14562",38,2017,1902,"Tromso",0,4,4,0,1
"14563",38,2017,1903,"Harstad",1,6,7,0.142857142857143,0.857142857142857
"14564",38,2017,1911,"Kvaefjord",0,1,1,0,1
"14565",38,2017,1913,"Skanland",0,2,2,0,1
"14566",38,2017,1917,"Ibestad",0,6,6,0,1
"14567",38,2017,1919,"Gratangen",0,1,1,0,1
"14568",38,2017,1920,"Lavangen",1,0,1,1,0
"14569",38,2017,1923,"Salangen",0,2,2,0,1
"14570",38,2017,1926,"Dyroy",0,1,1,0,1
"14571",38,2017,1927,"Tranoy",0,2,2,0,1
"14572",38,2017,1928,"Torsken",0,3,3,0,1
"14573",38,2017,1929,"Berg",0,4,4,0,1
"14574",38,2017,1931,"Lenvik",0,6,6,0,1
"14575",38,2017,1936,"Karlsoy",0,7,7,0,1
"14576",38,2017,1938,"Lyngen",0,1,1,0,1
"14577",38,2017,1940,"Kafjord",0,1,1,0,1
"14578",38,2017,1941,"Skjervoy",0,3,3,0,1
"14579",38,2017,1942,"Nordreisa",0,3,3,0,1
"14580",38,2017,1943,"Kvaenangen",0,4,4,0,1
"14581",38,2017,2004,"Hammerfest",0,4,4,0,1
"14582",38,2017,2012,"Alta",0,12,12,0,1
"14583",38,2017,2014,"Loppa",0,7,7,0,1
"14584",38,2017,2015,"Hasvik",0,1,1,0,1
"14585",38,2017,2017,"Kvalsund",0,6,6,0,1
"14586",38,2017,2018,"Masoy",0,3,3,0,1
"14587",38,2017,2019,"Nordkapp",1,3,4,0.25,0.75
"14588",38,2017,2022,"Lebesby",0,3,3,0,1
"14589",38,2017,2027,"Nesseby",0,3,3,0,1
"14590",38,2017,2028,"Batsfjord",0,1,1,0,1
"14591",38,2018,1804,"Bodo",0,3,3,0,1
"14592",38,2018,1805,"Narvik",0,1,1,0,1
"14593",38,2018,1811,"Bindal",0,4,4,0,1
"14594",38,2018,1812,"Somna",0,1,1,0,1
"14595",38,2018,1813,"Bronnoy",1,4,5,0.2,0.8
"14596",38,2018,1816,"Vevelstad",0,1,1,0,1
"14597",38,2018,1818,"Heroy",0,6,6,0,1
"14598",38,2018,1822,"Leirfjord",0,1,1,0,1
"14599",38,2018,1827,"Donna",0,3,3,0,1
"14600",38,2018,1828,"Nesna",1,1,2,0.5,0.5
"14601",38,2018,1833,"Rana",0,1,1,0,1
"14602",38,2018,1834,"Luroy",1,6,7,0.142857142857143,0.857142857142857
"14603",38,2018,1836,"Rodoy",1,9,10,0.1,0.9
"14604",38,2018,1837,"Meloy",1,5,6,0.166666666666667,0.833333333333333
"14605",38,2018,1838,"Gildeskal",0,6,6,0,1
"14606",38,2018,1845,"Sorfold",0,3,3,0,1
"14607",38,2018,1848,"Steigen",1,7,8,0.125,0.875
"14608",38,2018,1849,"Hamaroy",0,2,2,0,1
"14609",38,2018,1850,"Tysfjord",0,5,5,0,1
"14610",38,2018,1851,"Lodingen",0,5,5,0,1
"14611",38,2018,1852,"Tjeldsund",0,1,1,0,1
"14612",38,2018,1854,"Ballangen",0,1,1,0,1
"14613",38,2018,1859,"Flakstad",0,1,1,0,1
"14614",38,2018,1860,"Vestvagoy",0,5,5,0,1
"14615",38,2018,1865,"Vagan",1,1,2,0.5,0.5
"14616",38,2018,1866,"Hadsel",0,3,3,0,1
"14617",38,2018,1867,"Bo",1,4,5,0.2,0.8
"14618",38,2018,1868,"Oksnes",0,7,7,0,1
"14619",38,2018,1870,"Sortland",0,6,6,0,1
"14620",38,2018,1902,"Tromso",0,9,9,0,1
"14621",38,2018,1903,"Harstad",1,8,9,0.111111111111111,0.888888888888889
"14622",38,2018,1911,"Kvaefjord",0,2,2,0,1
"14623",38,2018,1913,"Skanland",0,1,1,0,1
"14624",38,2018,1917,"Ibestad",1,6,7,0.142857142857143,0.857142857142857
"14625",38,2018,1919,"Gratangen",0,1,1,0,1
"14626",38,2018,1923,"Salangen",0,1,1,0,1
"14627",38,2018,1926,"Dyroy",0,5,5,0,1
"14628",38,2018,1927,"Tranoy",0,5,5,0,1
"14629",38,2018,1928,"Torsken",0,2,2,0,1
"14630",38,2018,1929,"Berg",0,1,1,0,1
"14631",38,2018,1931,"Lenvik",0,5,5,0,1
"14632",38,2018,1936,"Karlsoy",0,5,5,0,1
"14633",38,2018,1938,"Lyngen",0,1,1,0,1
"14634",38,2018,1941,"Skjervoy",0,6,6,0,1
"14635",38,2018,1942,"Nordreisa",0,3,3,0,1
"14636",38,2018,1943,"Kvaenangen",0,4,4,0,1
"14637",38,2018,2004,"Hammerfest",1,5,6,0.166666666666667,0.833333333333333
"14638",38,2018,2012,"Alta",0,15,15,0,1
"14639",38,2018,2015,"Hasvik",0,3,3,0,1
"14640",38,2018,2017,"Kvalsund",1,4,5,0.2,0.8
"14641",38,2018,2018,"Masoy",0,4,4,0,1
"14642",38,2018,2019,"Nordkapp",0,4,4,0,1
"14643",38,2018,2022,"Lebesby",0,2,2,0,1
"14644",38,2018,2027,"Nesseby",0,2,2,0,1
"14645",38,2018,2030,"Sor-Varanger",0,1,1,0,1
"14646",39,2012,1804,"Bodo",0,2,2,0,1
"14647",39,2012,1805,"Narvik",0,1,1,0,1
"14648",39,2012,1811,"Bindal",0,2,2,0,1
"14649",39,2012,1812,"Somna",0,1,1,0,1
"14650",39,2012,1813,"Bronnoy",1,2,3,0.333333333333333,0.666666666666667
"14651",39,2012,1815,"Vega",1,0,1,1,0
"14652",39,2012,1816,"Vevelstad",0,2,2,0,1
"14653",39,2012,1818,"Heroy",4,2,6,0.666666666666667,0.333333333333333
"14654",39,2012,1820,"Alstahaug",1,2,3,0.333333333333333,0.666666666666667
"14655",39,2012,1822,"Leirfjord",1,1,2,0.5,0.5
"14656",39,2012,1824,"Vefsn",1,0,1,1,0
"14657",39,2012,1827,"Donna",0,2,2,0,1
"14658",39,2012,1828,"Nesna",2,1,3,0.666666666666667,0.333333333333333
"14659",39,2012,1833,"Rana",0,1,1,0,1
"14660",39,2012,1834,"Luroy",5,4,9,0.555555555555556,0.444444444444444
"14661",39,2012,1836,"Rodoy",3,3,6,0.5,0.5
"14662",39,2012,1837,"Meloy",1,3,4,0.25,0.75
"14663",39,2012,1838,"Gildeskal",2,5,7,0.285714285714286,0.714285714285714
"14664",39,2012,1841,"Fauske",0,1,1,0,1
"14665",39,2012,1845,"Sorfold",1,3,4,0.25,0.75
"14666",39,2012,1848,"Steigen",1,4,5,0.2,0.8
"14667",39,2012,1849,"Hamaroy",0,1,1,0,1
"14668",39,2012,1850,"Tysfjord",0,2,2,0,1
"14669",39,2012,1851,"Lodingen",1,2,3,0.333333333333333,0.666666666666667
"14670",39,2012,1854,"Ballangen",0,2,2,0,1
"14671",39,2012,1860,"Vestvagoy",0,3,3,0,1
"14672",39,2012,1865,"Vagan",0,4,4,0,1
"14673",39,2012,1866,"Hadsel",0,7,7,0,1
"14674",39,2012,1867,"Bo",0,1,1,0,1
"14675",39,2012,1868,"Oksnes",0,2,2,0,1
"14676",39,2012,1870,"Sortland",1,3,4,0.25,0.75
"14677",39,2012,1902,"Tromso",0,4,4,0,1
"14678",39,2012,1903,"Harstad",2,2,4,0.5,0.5
"14679",39,2012,1911,"Kvaefjord",0,2,2,0,1
"14680",39,2012,1913,"Skanland",0,1,1,0,1
"14681",39,2012,1917,"Ibestad",0,2,2,0,1
"14682",39,2012,1920,"Lavangen",0,2,2,0,1
"14683",39,2012,1925,"Sorreisa",0,1,1,0,1
"14684",39,2012,1926,"Dyroy",1,1,2,0.5,0.5
"14685",39,2012,1927,"Tranoy",1,3,4,0.25,0.75
"14686",39,2012,1928,"Torsken",0,5,5,0,1
"14687",39,2012,1929,"Berg",0,1,1,0,1
"14688",39,2012,1931,"Lenvik",1,2,3,0.333333333333333,0.666666666666667
"14689",39,2012,1938,"Lyngen",0,1,1,0,1
"14690",39,2012,1940,"Kafjord",0,1,1,0,1
"14691",39,2012,1941,"Skjervoy",1,3,4,0.25,0.75
"14692",39,2012,1942,"Nordreisa",0,1,1,0,1
"14693",39,2012,1943,"Kvaenangen",0,4,4,0,1
"14694",39,2012,2004,"Hammerfest",0,1,1,0,1
"14695",39,2012,2012,"Alta",2,4,6,0.333333333333333,0.666666666666667
"14696",39,2012,2014,"Loppa",0,3,3,0,1
"14697",39,2012,2017,"Kvalsund",0,3,3,0,1
"14698",39,2012,2018,"Masoy",0,3,3,0,1
"14699",39,2012,2019,"Nordkapp",0,3,3,0,1
"14700",39,2012,2022,"Lebesby",0,2,2,0,1
"14701",39,2012,2027,"Nesseby",0,3,3,0,1
"14702",39,2013,1804,"Bodo",0,1,1,0,1
"14703",39,2013,1811,"Bindal",1,1,2,0.5,0.5
"14704",39,2013,1812,"Somna",2,0,2,1,0
"14705",39,2013,1813,"Bronnoy",1,2,3,0.333333333333333,0.666666666666667
"14706",39,2013,1815,"Vega",0,2,2,0,1
"14707",39,2013,1816,"Vevelstad",0,4,4,0,1
"14708",39,2013,1818,"Heroy",0,5,5,0,1
"14709",39,2013,1820,"Alstahaug",1,1,2,0.5,0.5
"14710",39,2013,1824,"Vefsn",0,1,1,0,1
"14711",39,2013,1827,"Donna",0,2,2,0,1
"14712",39,2013,1828,"Nesna",0,1,1,0,1
"14713",39,2013,1834,"Luroy",2,5,7,0.285714285714286,0.714285714285714
"14714",39,2013,1836,"Rodoy",3,6,9,0.333333333333333,0.666666666666667
"14715",39,2013,1837,"Meloy",0,1,1,0,1
"14716",39,2013,1838,"Gildeskal",1,4,5,0.2,0.8
"14717",39,2013,1845,"Sorfold",2,1,3,0.666666666666667,0.333333333333333
"14718",39,2013,1848,"Steigen",0,6,6,0,1
"14719",39,2013,1849,"Hamaroy",0,1,1,0,1
"14720",39,2013,1850,"Tysfjord",0,7,7,0,1
"14721",39,2013,1851,"Lodingen",0,2,2,0,1
"14722",39,2013,1854,"Ballangen",2,1,3,0.666666666666667,0.333333333333333
"14723",39,2013,1859,"Flakstad",0,1,1,0,1
"14724",39,2013,1860,"Vestvagoy",2,2,4,0.5,0.5
"14725",39,2013,1865,"Vagan",0,2,2,0,1
"14726",39,2013,1866,"Hadsel",0,3,3,0,1
"14727",39,2013,1867,"Bo",0,1,1,0,1
"14728",39,2013,1868,"Oksnes",0,6,6,0,1
"14729",39,2013,1870,"Sortland",0,3,3,0,1
"14730",39,2013,1902,"Tromso",0,7,7,0,1
"14731",39,2013,1903,"Harstad",0,3,3,0,1
"14732",39,2013,1913,"Skanland",0,1,1,0,1
"14733",39,2013,1917,"Ibestad",0,5,5,0,1
"14734",39,2013,1919,"Gratangen",0,1,1,0,1
"14735",39,2013,1920,"Lavangen",0,1,1,0,1
"14736",39,2013,1925,"Sorreisa",0,1,1,0,1
"14737",39,2013,1926,"Dyroy",0,1,1,0,1
"14738",39,2013,1927,"Tranoy",0,3,3,0,1
"14739",39,2013,1928,"Torsken",2,4,6,0.333333333333333,0.666666666666667
"14740",39,2013,1929,"Berg",2,1,3,0.666666666666667,0.333333333333333
"14741",39,2013,1931,"Lenvik",0,3,3,0,1
"14742",39,2013,1936,"Karlsoy",0,3,3,0,1
"14743",39,2013,1938,"Lyngen",0,1,1,0,1
"14744",39,2013,1940,"Kafjord",0,1,1,0,1
"14745",39,2013,1941,"Skjervoy",0,4,4,0,1
"14746",39,2013,1942,"Nordreisa",2,0,2,1,0
"14747",39,2013,1943,"Kvaenangen",0,3,3,0,1
"14748",39,2013,2004,"Hammerfest",0,5,5,0,1
"14749",39,2013,2012,"Alta",1,7,8,0.125,0.875
"14750",39,2013,2014,"Loppa",0,6,6,0,1
"14751",39,2013,2017,"Kvalsund",0,2,2,0,1
"14752",39,2013,2018,"Masoy",0,1,1,0,1
"14753",39,2013,2019,"Nordkapp",0,3,3,0,1
"14754",39,2013,2022,"Lebesby",0,3,3,0,1
"14755",39,2013,2027,"Nesseby",0,1,1,0,1
"14756",39,2013,2030,"Sor-Varanger",0,1,1,0,1
"14757",39,2014,1804,"Bodo",0,2,2,0,1
"14758",39,2014,1811,"Bindal",0,1,1,0,1
"14759",39,2014,1813,"Bronnoy",0,4,4,0,1
"14760",39,2014,1815,"Vega",1,1,2,0.5,0.5
"14761",39,2014,1816,"Vevelstad",0,1,1,0,1
"14762",39,2014,1818,"Heroy",3,2,5,0.6,0.4
"14763",39,2014,1820,"Alstahaug",1,1,2,0.5,0.5
"14764",39,2014,1824,"Vefsn",0,1,1,0,1
"14765",39,2014,1827,"Donna",0,6,6,0,1
"14766",39,2014,1828,"Nesna",0,3,3,0,1
"14767",39,2014,1834,"Luroy",2,6,8,0.25,0.75
"14768",39,2014,1835,"Traena",0,1,1,0,1
"14769",39,2014,1836,"Rodoy",0,7,7,0,1
"14770",39,2014,1837,"Meloy",0,4,4,0,1
"14771",39,2014,1838,"Gildeskal",0,9,9,0,1
"14772",39,2014,1841,"Fauske",0,1,1,0,1
"14773",39,2014,1845,"Sorfold",0,5,5,0,1
"14774",39,2014,1848,"Steigen",0,5,5,0,1
"14775",39,2014,1849,"Hamaroy",0,1,1,0,1
"14776",39,2014,1850,"Tysfjord",0,6,6,0,1
"14777",39,2014,1851,"Lodingen",0,2,2,0,1
"14778",39,2014,1854,"Ballangen",0,2,2,0,1
"14779",39,2014,1860,"Vestvagoy",0,2,2,0,1
"14780",39,2014,1865,"Vagan",2,2,4,0.5,0.5
"14781",39,2014,1866,"Hadsel",0,6,6,0,1
"14782",39,2014,1867,"Bo",0,3,3,0,1
"14783",39,2014,1868,"Oksnes",1,6,7,0.142857142857143,0.857142857142857
"14784",39,2014,1870,"Sortland",2,4,6,0.333333333333333,0.666666666666667
"14785",39,2014,1874,"Moskenes",0,1,1,0,1
"14786",39,2014,1902,"Tromso",0,6,6,0,1
"14787",39,2014,1903,"Harstad",0,5,5,0,1
"14788",39,2014,1911,"Kvaefjord",0,3,3,0,1
"14789",39,2014,1913,"Skanland",0,3,3,0,1
