What,Farmname,Municipality,Location,Latlon,Temperature,Sitting_lice,Moving_lice,Adult_females,Year,Month,Date
Fishfarm:,,1902,26055,"(68.863716,16.403032)",4.4,,0.02,0.12,2011,2,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",3.7,,0,0,2011,3,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",3.2,,0,0,2011,4,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",3.6,,0.33,0,2011,5,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",6.2,,0.02,0,2011,6,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",9.9,,0.06,0,2011,7,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",11.8,,0.04,0,2011,8,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",12.6,,0.74,0.22,2011,9,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",11.6,,0.85,0.54,2011,10,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",9.4,,1.42,0.18,2011,11,1
Fishfarm:,,1902,26055,"(68.863716,16.403032)",8.5,,0.79,0.71,2011,12,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",6.7,,0,0,2005,6,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",8.8,,0,0,2005,7,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",11.9,,0,0,2005,8,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",11.9,,0.2,0.2,2005,9,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",10.9,,0.25,0,2005,10,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",8.8,,0.05,0.1,2005,11,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",7.3,,0.25,0.5,2005,12,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",6.3,,0,0,2006,1,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",6.3,,0,0,2006,2,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.8,,0,0,2006,3,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.6,,0,0,2006,4,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.7,,0,0,2006,5,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",6.4,,0,0,2006,6,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",8.8,,0,0,2006,7,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",10.6,,0.1,0,2006,8,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",11.4,,0.05,0,2006,9,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",12,,0.1,0,2006,10,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",8.6,,0.1,0,2006,11,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",7.5,,0,0.1,2006,12,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",6.6,,0,0,2007,1,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",5.4,,0,0,2007,2,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",6.24,,0,0,2007,6,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",9.9,,0.01,0,2007,7,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",11.8,,0,0,2007,8,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",13.04,,0.3,0.05,2007,9,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",11.16,,0.13,0.02,2007,10,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",8.77,,0,0,2007,11,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",7.4,,0,0,2007,12,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",5.98,,0,0,2008,1,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",4.74,,0,0,2008,2,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",4.02,,0,0,2008,3,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.57,,0,0,2008,4,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.51,,0,0,2008,5,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",5.47,,0,0,2008,6,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",7.63,,0,0,2008,7,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",9,,0,0,2008,10,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",8.97,,0,0,2008,11,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",7.87,,0,0,2008,12,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",6.35,,0,0,2009,1,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",4.85,,0,0,2009,2,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.69,,0,0,2009,3,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.59,,0,0,2009,4,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.66,,0,0,2009,5,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",5.33,,0,0,2009,6,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",7.25,,0,0,2009,7,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",9.67,,0,0.05,2009,8,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",12.6,,0,0.1,2009,9,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",11.08,,0,0,2009,10,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",8.85,,0,0,2009,11,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",7.77,,0,0,2009,12,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",6.65,,0,0,2010,1,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",5.1,,0,0,2010,2,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",4.32,,0,0,2010,3,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",2.73,,0,0,2010,4,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.28,,0,0,2010,5,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",4.71,,0,0.1,2010,6,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",6.83,,0,0,2010,7,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",9.69,,0,0.1,2010,8,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",10.93,,0,0.07,2010,9,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",9.18,,0.03,0,2010,10,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",5.72,,0,0,2010,12,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",5.17,,0.08,0,2011,1,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",4.19,,0,0,2011,2,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",3.36,,0,0,2011,3,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",2.87,,0,0,2011,4,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",2.92,,0,0,2011,5,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",5.26,,0,0,2011,6,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",8.47,,0,0,2011,7,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",10.27,,0.03,0.03,2011,8,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",11.37,,0,0.13,2011,9,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",10.94,,0.38,0.28,2011,10,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",8.7,,0.35,0.4,2011,11,1
Fishfarm:,,1927,13792,"(69.4776,17.564167)",7.52,,0.4,0.48,2011,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5,,0.1,0.1,2005,2,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.1,,0.1,0,2005,3,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.18,,0.1,0,2005,4,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.47,,0.2,0.05,2005,5,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",7.24,,0.25,0,2005,6,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.52,,0.6,0.1,2005,7,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",13.9,,0.45,0.2,2005,8,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",12.37,,0.2,0.68,2005,9,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.85,,0.15,0,2005,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.73,,1.8,1,2005,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",8.09,,0.6,1.1,2005,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",7.36,,0,0,2006,1,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.03,,0,0,2006,2,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",4.78,,0.2,0.2,2006,3,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.52,,0.2,0.2,2006,4,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.8,,0,0,2006,5,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.74,,0,0,2006,7,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",13.16,,0.25,0,2006,8,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",14.25,,0.1,0.05,2006,9,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",12.46,,0.05,0,2006,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.98,,0,0,2006,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",8.56,,0.1,0.1,2006,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.74,,0.2,0.1,2007,1,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.1,,0.15,0,2007,2,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.35,,0,0,2007,3,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.49,,0.05,0,2007,4,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.21,,0,0,2007,5,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.53,,0.05,0.05,2007,6,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.63,,0,0,2007,7,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",12.21,,0,0.05,2007,8,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",12.43,,0.15,0.43,2007,9,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.62,,0.25,0.2,2007,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.36,,0.25,0.2,2007,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",8.22,,0.85,0,2007,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",8.18,,0.1,0.2,2008,1,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.13,,0.04,0,2008,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.7,,0.6,0,2008,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",8.25,,0.1,0,2008,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.06,,0.1,0,2009,1,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.57,,0.35,0.05,2009,2,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.39,,0.1,0,2009,3,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.17,,0,0,2009,4,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",4.87,,0.05,0.02,2009,5,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.26,,0,0,2009,6,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.91,,1.9,0.05,2009,7,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",11.25,,0.43,0.19,2009,8,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.65,,0.7,0.95,2009,9,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",11.8,,1,0.9,2009,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.25,,2.12,0.31,2009,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.06,,0.97,3.13,2009,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.88,,0.05,0.2,2010,1,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.66,,0.6,0.23,2010,2,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.46,,0.47,1.07,2010,3,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",4.3,,0.23,1.03,2010,4,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5,,0.23,0.48,2010,5,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.87,,0,0,2010,6,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",8.84,,0,0,2010,7,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.1,,0,0,2010,9,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.53,,0,0,2010,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.7,,0,0,2010,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.57,,0,0,2010,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.55,,0,0,2010,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.53,,0,0,2010,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.55,,0,0,2010,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",8.24,,0,0,2010,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",8.25,,0.05,0,2010,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",8.25,,0,0,2010,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.56,,0.02,0,2011,1,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.57,,0.03,0,2011,1,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",5.56,,0.02,0,2011,1,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",4.13,,0,0,2011,2,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",4.12,,0,0,2011,2,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",4.02,,0,0,2011,2,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",3.96,,0,0,2011,3,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",3.96,,0,0,2011,3,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",3.96,,0,0,2011,3,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",3.15,,0,0,2011,4,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",3.18,,0,0,2011,4,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",3.15,,0,0,2011,4,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",4.39,,0,0,2011,5,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",4.39,,0.01,0,2011,5,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",4.38,,0,0,2011,5,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.32,,0,0,2011,6,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.33,,0,0,2011,6,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",6.32,,0,0,2011,6,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.46,,0.54,0,2011,7,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.49,,0.32,0,2011,7,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.46,,0,0,2011,7,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",12.42,,0,0.07,2011,8,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",12.42,,0.28,0,2011,8,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",12.42,,0.3,0,2011,8,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.75,,0.2,0,2011,9,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.75,,0.17,0.08,2011,9,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.75,,0.3,0,2011,9,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.47,,0.08,0.42,2011,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.47,,0.26,0.09,2011,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.47,,0.1,0,2011,10,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.56,,0.28,0.38,2011,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.65,,0.28,0.38,2011,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",10.56,,0.4,0.2,2011,11,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.41,,0.25,0.3,2011,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.48,,0.19,0.39,2011,12,1
Fishfarm:,,1848,22035,"(66.30817,13.432333)",9.47,,0,0.35,2011,12,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",5,,0,0,2005,2,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",7.19,,0,0,2007,7,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",9.5,,0,0,2007,8,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",11.14,,0,0,2007,9,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",9.33,,0,0,2007,10,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",7.92,,0,0,2007,11,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",6.3,,0,0,2007,12,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",5.1,,0,0,2008,1,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",3.99,,0,0,2008,2,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",3.14,,0,0,2008,3,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",2.13,,0,0,2008,4,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",2.65,,0,0,2008,5,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",3.51,,0,0,2008,6,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",5.49,,0,0,2008,7,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",8.93,,0,0,2008,8,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",9.22,,0,0,2008,9,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",8.66,,0.2,0.25,2008,10,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",7.1,,0,0,2008,11,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",5.72,,0,0,2008,12,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",5.12,,0,0,2009,1,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",3.81,,0,0,2009,2,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",2.94,,0,0,2009,3,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",2.32,,0,0,2009,4,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",2.27,,0,0,2009,5,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",3.85,,0,0,2009,6,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",6.13,,0,0,2009,7,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",8.44,,0,0,2009,8,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",10.38,,0,0,2009,9,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",9.24,,0,0,2009,10,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",6.91,,0.1,0.1,2009,11,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",6.03,,0.5,0.2,2009,12,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",5.07,,0,0,2010,1,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",3.77,,0,0,2010,2,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",2.32,,0,0,2010,3,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",1.53,,0,0,2010,4,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",2.61,,0,0,2010,5,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",3.39,,0,0,2010,6,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",6.65,,0.1,0.2,2010,7,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",8.55,,0.3,0.2,2010,8,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",9.67,,1,0.7,2010,9,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",8.42,,0,0,2010,10,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",7.24,,0.04,0.1,2010,11,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",5.41,,17.38,0.14,2010,12,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",4.14,,0,0,2011,1,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",3.01,,0,0,2011,2,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",2.21,,0,0,2011,3,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",1.58,,0,0,2011,4,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",2.31,,0,0,2011,5,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",4.08,,0,0,2011,6,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",6.95,,0,0.02,2011,7,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",9.42,,0.07,0,2011,8,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",9.74,,0.13,0.04,2011,9,1
Fishfarm:,,2030,13865,"(69.76477,30.41225)",8.88,,0,0,2011,10,1
Fishfarm:,,2027,13813,"(70.629166,27.123318)",0,,0,0,2011,6,1
Fishfarm:,,2027,13813,"(70.629166,27.123318)",8.04,,0,0,2011,7,1
Fishfarm:,,2027,13813,"(70.629166,27.123318)",11.24,,0,0,2011,8,1
Fishfarm:,,2027,13813,"(70.629166,27.123318)",11.68,,0,0,2011,9,1
Fishfarm:,,2027,13813,"(70.629166,27.123318)",9.99,,0,0,2011,10,1
Fishfarm:,,2027,13813,"(70.629166,27.123318)",7.84,,0.05,0,2011,11,1
Fishfarm:,,2027,13813,"(70.629166,27.123318)",6.07,,0.02,0,2011,12,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",4.8,,0.05,0,2005,2,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3.3,,0,0,2005,3,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3.8,,0,0,2005,5,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",7,,0.02,0,2005,6,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",7,,0.01,0,2005,7,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",11.5,,0.05,0,2005,8,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",11.8,,0.05,0,2005,9,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",11.7,,0.05,0,2005,10,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",9.5,,0.05,0,2005,11,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",8.5,,0,0,2005,12,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",6,,0.05,0,2006,1,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3.5,,0.05,0,2006,2,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3,,0,0,2006,3,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3.1,,0,0,2006,5,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",6,,0,0.05,2006,6,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",9,,0,0.05,2006,7,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",10.1,,0.01,0,2006,8,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",10.5,,0.05,0.02,2006,9,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",10.8,,0.01,0.01,2006,10,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",7.9,,0.02,0.01,2006,11,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",6.2,,0.02,0,2006,12,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",4.9,,0.05,0.01,2007,1,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3.9,,0.01,0.05,2007,2,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",2.9,,0.01,0.01,2007,3,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",2.7,,0.01,0.01,2007,4,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3.2,,0.02,0.05,2007,5,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",5.3,,0.02,0.05,2007,6,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",9.1,,0.02,0.01,2007,7,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",10.8,,0.05,0.02,2007,8,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",12.2,,0.05,0.05,2007,9,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",9.9,,0.05,0.02,2007,10,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",8.2,,0.05,0.02,2007,11,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",7.5,,0.05,0.02,2007,12,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",6.4,,0.02,0.02,2008,1,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",5,,0.05,0.02,2008,2,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",5.5,,0.01,0.01,2008,6,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",8,,0.02,0.01,2008,7,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",10.6,,0.05,0.02,2008,8,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",9.8,,0.05,0.02,2008,9,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",8.8,,0.05,0.03,2008,10,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",7.3,,0.05,0.01,2008,11,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",7,,0.05,0.01,2008,12,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",6.1,,0.05,0.01,2009,1,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",4.7,,0.05,0.01,2009,2,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3.4,,0.05,0.02,2009,3,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3,,0.03,0.01,2009,4,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3.2,,0.05,0.02,2009,5,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",5.5,,0.05,0.02,2009,6,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",7.5,,0.02,0.01,2009,7,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",9,,0.01,0.01,2009,8,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",10.9,,0.05,0.02,2009,9,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",10.1,,0.05,0.03,2009,10,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",8.7,,0.03,0.02,2009,11,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",6.5,,0.8,0.5,2009,12,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",5.9,,0.02,0.01,2010,1,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",4.2,,0.02,0.01,2010,2,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3.3,,0.02,0.01,2010,3,1
Fishfarm:,,1902,13804,"(69.787964,18.6531)",3,,0.02,0.01,2010,4,1
