"","yrs","knr2017","kname","county","totalarea","landarea","seaarea","protein_new","momb_mean","lice_stats","sustainability"
"1686",2000,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1687",2001,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1688",2002,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1689",2003,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1690",2004,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1691",2005,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1692",2006,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1693",2007,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1694",2008,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1695",2009,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1696",2010,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1697",2011,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1698",2012,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1699",2013,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1700",2014,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1701",2015,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1702",2016,2020,"Porsanger","Finnmark",5995.96,4872.58,1123.38,NA,NA,NA,NA
"1703",1994,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1704",1995,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1705",1996,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1706",1997,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1707",1998,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1708",1999,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1709",2000,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1710",2001,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1711",2002,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1712",2003,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1713",2004,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1714",2005,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,0.179439249647212,NA,NA,0.179439249647212
"1715",2006,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1716",2007,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1717",2008,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,NA,NA,NA
"1718",2009,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,0.331752619284789,NA,NA,0.331752619284789
"1719",2010,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,0.25516915823281,1,NA,0.50514271075886
"1720",2011,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,0.299458028057146,0.83,NA,0.498548055143565
"1721",2012,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,0.305843777237647,1,1,0.673751713792686
"1722",2013,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,0.383481174474962,0.773333333333333,0.947154471544716,0.65490332838833
"1723",2014,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,0.290896742281373,0.472857142857143,0.957,0.508698257190562
"1724",2015,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,0.464,1,0.681175454637056
"1725",2016,2022,"Lebesby","Finnmark",5729.23,3459.39,2269.84,NA,0.585384615384615,1,0.765104316668397
"1726",1994,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1727",1995,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1728",1996,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1729",1997,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1730",1998,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1731",1999,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1732",2000,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1733",2001,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1734",2002,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1735",2003,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1736",2004,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1737",2005,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1738",2006,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1739",2007,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1740",2008,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1741",2009,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1742",2010,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1743",2011,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1744",2012,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1745",2013,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1746",2014,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1747",2015,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1748",2016,2023,"Gamvik","Finnmark",3105.25,1416.34,1688.92,NA,NA,NA,NA
"1749",1994,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1750",1995,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1751",1996,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1752",1997,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1753",1998,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1754",1999,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1755",2000,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1756",2001,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1757",2002,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1758",2003,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1759",2004,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1760",2005,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1761",2006,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1762",2007,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1763",2008,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1764",2009,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1765",2010,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1766",2011,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1767",2012,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1768",2013,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1769",2014,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1770",2015,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1771",2016,2024,"Berlevag","Finnmark",2440.95,1121.78,1319.16,NA,NA,NA,NA
"1772",1994,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1773",1995,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1774",1996,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1775",1997,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1776",1998,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1777",1999,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1778",2000,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1779",2001,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1780",2002,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1781",2003,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1782",2004,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1783",2005,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1784",2006,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1785",2007,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1786",2008,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1787",2009,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1788",2010,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1789",2011,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1790",2012,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1791",2013,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1792",2014,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1793",2015,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1794",2016,2025,"Tana","Finnmark",4365.97,4051.36,314.62,NA,NA,NA,NA
"1795",1994,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1796",1995,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1797",1996,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1798",1997,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1799",1998,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1800",1999,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1801",2000,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1802",2001,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1803",2002,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1804",2003,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1805",2004,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,NA,NA,NA
"1806",2005,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.243169764477804,NA,NA,0.243169764477804
"1807",2006,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.208545824472762,NA,NA,0.208545824472762
"1808",2007,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.409971464908355,NA,NA,0.409971464908355
"1809",2008,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.344029186668694,NA,NA,0.344029186668694
"1810",2009,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.277395590517291,0.83,NA,0.479831574752383
"1811",2010,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.267910972068489,NA,NA,0.267910972068489
"1812",2011,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.284366792437905,1,NA,0.533260529608094
"1813",2012,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.27843029250334,1,1,0.652988442427859
"1814",2013,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.304164102379629,0.495,1,0.531991122722387
"1815",2014,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,0.385531230258634,NA,1,0.620911612275559
"1816",2015,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,1,1,1
"1817",2016,2027,"Nesseby","Finnmark",1637.39,1436.89,200.5,NA,1,0.98936170212766,0.994666628638792
"1818",1994,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1819",1995,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1820",1996,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1821",1997,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1822",1998,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1823",1999,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1824",2000,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1825",2001,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1826",2002,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1827",2003,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1828",2004,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1829",2005,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1830",2006,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1831",2007,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1832",2008,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1833",2009,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1834",2010,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1835",2011,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,1,NA,1
"1836",2012,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1837",2013,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1838",2014,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,1,NA,1
"1839",2015,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,NA,NA,NA
"1840",2016,2028,"Batsfjord","Finnmark",2814.18,1434.72,1379.46,NA,1,1,1
"1841",1994,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1842",1995,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1843",1996,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1844",1997,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1845",1998,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1846",1999,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1847",2000,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1848",2001,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1849",2002,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1850",2003,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1851",2004,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1852",2005,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,NA,NA,NA
"1853",2006,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,0.383206408623047,1,NA,0.619036677930353
"1854",2007,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,0.315823262121845,1,NA,0.561981549627606
"1855",2008,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,0.255682054123852,1,NA,0.505650130153105
"1856",2009,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,0.261736670964539,0.886666666666667,NA,0.481739744663608
"1857",2010,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,0.277320541892665,NA,NA,0.277320541892665
"1858",2011,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,0.302939572663554,0.66,NA,0.447146640329485
"1859",2012,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,0.176270961714826,0.6625,1,0.488789894914965
"1860",2013,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,0.271330164450336,0.886666666666667,0.950757575757576,0.611565181430264
"1861",2014,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,0.299587051739745,0.83,1,0.628830662847535
"1862",2015,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,1,1,1
"1863",2016,2030,"Sor-Varanger","Finnmark",5107.32,3971.62,1135.7,NA,0.665,1,0.815475321515005
"1864",2017,1804,"Bodo",NA,NA,NA,NA,NA,1,0.898397435897436,0.947838296281299
"1865",2018,1804,"Bodo",NA,NA,NA,NA,NA,1,0.919230769230769,0.958765231550857
"1866",2019,1804,"Bodo",NA,NA,NA,NA,NA,1,1,1
"1867",2018,1805,"Narvik",NA,NA,NA,NA,NA,1,1,1
"1868",2019,1805,"Narvik",NA,NA,NA,NA,NA,NA,1,1
"1869",2017,1811,"Bindal",NA,NA,NA,NA,NA,0.731,0.97275641025641,0.843258522576224
"1870",2018,1811,"Bindal",NA,NA,NA,NA,NA,0.664285714285714,1,0.815037247176909
"1871",2019,1811,"Bindal",NA,NA,NA,NA,NA,0.83,1,0.91104335791443
"1872",2017,1812,"Somna",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"1873",2018,1812,"Somna",NA,NA,NA,NA,NA,1,1,1
"1874",2019,1812,"Somna",NA,NA,NA,NA,NA,0.886666666666667,1,0.941629792788369
"1875",2017,1813,"Bronnoy",NA,NA,NA,NA,NA,1,0.986538461538461,0.993246425384185
"1876",2018,1813,"Bronnoy",NA,NA,NA,NA,NA,0.664,0.958104395604396,0.797609753376499
"1877",2019,1813,"Bronnoy",NA,NA,NA,NA,NA,1,0.961538461538461,0.98058067569092
"1878",2017,1815,"Vega",NA,NA,NA,NA,NA,NA,1,1
"1879",2018,1815,"Vega",NA,NA,NA,NA,NA,0.886666666666667,0.99,0.936909814229737
"1880",2019,1815,"Vega",NA,NA,NA,NA,NA,NA,1,1
"1881",2017,1816,"Vevelstad",NA,NA,NA,NA,NA,1,1,1
"1882",2018,1816,"Vevelstad",NA,NA,NA,NA,NA,0.915,1,0.95655632348545
"1883",2019,1816,"Vevelstad",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"1884",2017,1818,"Heroy",NA,NA,NA,NA,NA,0.58125,0.970695970695971,0.751143816433999
"1885",2018,1818,"Heroy",NA,NA,NA,NA,NA,0.83,0.982600732600733,0.903082835657177
"1886",2019,1818,"Heroy",NA,NA,NA,NA,NA,1,1,1
"1887",2017,1820,"Alstahaug",NA,NA,NA,NA,NA,NA,1,1
"1888",2018,1820,"Alstahaug",NA,NA,NA,NA,NA,1,0.986111111111111,0.993031273984415
"1889",2017,1822,"Leirfjord",NA,NA,NA,NA,NA,NA,0.8125,0.8125
"1890",2018,1822,"Leirfjord",NA,NA,NA,NA,NA,NA,1,1
"1891",2019,1822,"Leirfjord",NA,NA,NA,NA,NA,NA,1,1
"1892",2017,1824,"Vefsn",NA,NA,NA,NA,NA,NA,1,1
"1893",2018,1824,"Vefsn",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"1894",2019,1824,"Vefsn",NA,NA,NA,NA,NA,NA,1,1
"1895",2017,1827,"Donna",NA,NA,NA,NA,NA,0.805714285714286,0.976343101343101,0.886934938149765
"1896",2018,1827,"Donna",NA,NA,NA,NA,NA,0.848888888888889,0.971611721611722,0.908179715029132
"1897",2019,1827,"Donna",NA,NA,NA,NA,NA,1,1,1
"1898",2017,1828,"Nesna",NA,NA,NA,NA,NA,1,0.951612903225806,0.975506485486286
"1899",2018,1828,"Nesna",NA,NA,NA,NA,NA,1,0.971153846153846,0.985471382716843
"1900",2019,1828,"Nesna",NA,NA,NA,NA,NA,NA,1,1
"1901",2017,1833,"Rana",NA,NA,NA,NA,NA,1,1,1
"1902",2018,1833,"Rana",NA,NA,NA,NA,NA,NA,1,1
"1903",2019,1833,"Rana",NA,NA,NA,NA,NA,NA,1,1
"1904",2017,1834,"Luroy",NA,NA,NA,NA,NA,0.924444444444444,0.951159951159951,0.93770706120188
"1905",2018,1834,"Luroy",NA,NA,NA,NA,NA,0.864,0.969818376068376,0.915381383316854
"1906",2019,1834,"Luroy",NA,NA,NA,NA,NA,1,0.991071428571429,0.995525704626168
"1907",2017,1835,"Traena",NA,NA,NA,NA,NA,NA,1,1
"1908",2018,1835,"Traena",NA,NA,NA,NA,NA,1,1,1
"1909",2019,1835,"Traena",NA,NA,NA,NA,NA,NA,1,1
"1910",2017,1836,"Rodoy",NA,NA,NA,NA,NA,0.915,0.970703601953602,0.942440340704676
"1911",2018,1836,"Rodoy",NA,NA,NA,NA,NA,0.614285714285714,0.972061965811966,0.772737846231682
"1912",2019,1836,"Rodoy",NA,NA,NA,NA,NA,1,1,1
"1913",2017,1837,"Meloy",NA,NA,NA,NA,NA,0.775,0.905128205128205,0.837540661087185
"1914",2018,1837,"Meloy",NA,NA,NA,NA,NA,0.66,0.983333333333333,0.805605362444913
"1915",2019,1837,"Meloy",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"1916",2017,1838,"Gildeskal",NA,NA,NA,NA,NA,1,0.966849816849817,0.983285216430013
"1917",2018,1838,"Gildeskal",NA,NA,NA,NA,NA,0.83,0.969093406593407,0.8968542398141
"1918",2019,1838,"Gildeskal",NA,NA,NA,NA,NA,1,1,1
"1919",2017,1840,"Saltdal",NA,NA,NA,NA,NA,1,1,1
"1920",2018,1840,"Saltdal",NA,NA,NA,NA,NA,NA,0.970588235294118,0.970588235294118
"1921",2019,1840,"Saltdal",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"1922",2017,1841,"Fauske",NA,NA,NA,NA,NA,1,1,1
"1923",2018,1841,"Fauske",NA,NA,NA,NA,NA,1,1,1
"1924",2019,1841,"Fauske",NA,NA,NA,NA,NA,NA,1,1
"1925",2017,1845,"Sorfold",NA,NA,NA,NA,NA,0.745,0.971153846153846,0.850593684072845
"1926",2018,1845,"Sorfold",NA,NA,NA,NA,NA,0.864,0.967307692307692,0.914195737330822
"1927",2019,1845,"Sorfold",NA,NA,NA,NA,NA,0.83,1,0.91104335791443
"1928",2017,1848,"Steigen",NA,NA,NA,NA,NA,0.732,0.920260989010989,0.820750293302442
"1929",2018,1848,"Steigen",NA,NA,NA,NA,NA,1,0.950206043956044,0.974785127069573
"1930",2019,1848,"Steigen",NA,NA,NA,NA,NA,NA,1,1
"1931",2017,1849,"Hamaroy",NA,NA,NA,NA,NA,1,1,1
"1932",2018,1849,"Hamaroy",NA,NA,NA,NA,NA,1,1,1
"1933",2019,1849,"Hamaroy",NA,NA,NA,NA,NA,1,1,1
"1934",2017,1850,"Tysfjord",NA,NA,NA,NA,NA,1,0.966666666666667,0.983192080250175
"1935",2018,1850,"Tysfjord",NA,NA,NA,NA,NA,0.864,0.993589743589744,0.926531995379295
"1936",2019,1850,"Tysfjord",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"1937",2017,1851,"Lodingen",NA,NA,NA,NA,NA,0.745,0.97875816993464,0.853917347640453
"1938",2018,1851,"Lodingen",NA,NA,NA,NA,NA,0.665,1,0.815475321515005
"1939",2019,1851,"Lodingen",NA,NA,NA,NA,NA,0,1,0
"1940",2017,1852,"Tjeldsund",NA,NA,NA,NA,NA,1,0.925,0.961769203083567
"1941",2018,1852,"Tjeldsund",NA,NA,NA,NA,NA,NA,1,1
"1942",2019,1852,"Tjeldsund",NA,NA,NA,NA,NA,NA,1,1
"1943",2017,1854,"Ballangen",NA,NA,NA,NA,NA,1,0.989583333333333,0.994778032192777
"1944",2018,1854,"Ballangen",NA,NA,NA,NA,NA,1,1,1
"1945",2019,1854,"Ballangen",NA,NA,NA,NA,NA,NA,1,1
"1946",2017,1859,"Flakstad",NA,NA,NA,NA,NA,1,0.975,0.987420882906575
"1947",2018,1859,"Flakstad",NA,NA,NA,NA,NA,NA,1,1
"1948",2019,1859,"Flakstad",NA,NA,NA,NA,NA,NA,1,1
"1949",2017,1860,"Vestvagoy",NA,NA,NA,NA,NA,0.33,0.833333333333333,0.524404424085076
"1950",2018,1860,"Vestvagoy",NA,NA,NA,NA,NA,1,0.992753623188406,0.996370223957142
"1951",2019,1860,"Vestvagoy",NA,NA,NA,NA,NA,NA,1,1
"1952",2017,1865,"Vagan",NA,NA,NA,NA,NA,0.915,0.945578231292517,0.930163470381767
"1953",2018,1865,"Vagan",NA,NA,NA,NA,NA,1,0.944444444444444,0.97182531580755
"1954",2019,1865,"Vagan",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"1955",2017,1866,"Hadsel",NA,NA,NA,NA,NA,0.915,0.979487179487179,0.946694654696418
"1956",2018,1866,"Hadsel",NA,NA,NA,NA,NA,0.773333333333333,0.886666666666667,0.828063336278626
"1957",2019,1866,"Hadsel",NA,NA,NA,NA,NA,NA,1,1
"1958",2017,1867,"Bo",NA,NA,NA,NA,NA,0.464,0.809935897435897,0.613033650308249
"1959",2018,1867,"Bo",NA,NA,NA,NA,NA,0.608333333333333,0.949673202614379,0.760077538757558
"1960",2019,1867,"Bo",NA,NA,NA,NA,NA,0.776666666666667,0.980769230769231,0.872771888428339
"1961",2017,1868,"Oksnes",NA,NA,NA,NA,NA,0.6625,0.950824175824176,0.793675636821187
"1962",2018,1868,"Oksnes",NA,NA,NA,NA,NA,0.665,0.967078754578755,0.801939755714151
"1963",2019,1868,"Oksnes",NA,NA,NA,NA,NA,0.663333333333333,0.979166666666667,0.805924245130328
"1964",2017,1870,"Sortland",NA,NA,NA,NA,NA,0.775,0.951960784313726,0.858935159277542
"1965",2018,1870,"Sortland",NA,NA,NA,NA,NA,0.83,0.996,0.909219445458576
"1966",2019,1870,"Sortland",NA,NA,NA,NA,NA,0.776666666666667,1,0.881286937760153
"1967",2017,1902,"Tromso",NA,NA,NA,NA,NA,0.83,0.995192307692308,0.908850711274748
