"","landing_municip_numb","landing_municip","landing_county","year","local_landings_NOK","local_landings_tonnes","total_landings_NOK","total_landings_tonnes","proportion_local_NOK","proportion_local_tonnes","mean_NOK_per_tonnes","fishing_industry_yes_no"
"223",2030,"Sor-Varanger","Finnmark","2017",15149.87373,407.1501,271676.97775,20145.8093,5.5764289839609,2.0210163510284,13.4855330805698,1
"224",1845,"Sorfold","Nordland","2017",735.81376,77.5511,787.31838,83.1443,93.4582220727528,93.2729002469201,9.46930072175723,0
"225",1925,"Sorreisa","Troms","2017",0,0,0,0,0,0,0,0
"226",1870,"Sortland","Nordland","2017",86994.32492,5680.4951,520058.71374,38494.4156,16.7277891171904,14.7566731731342,13.5099781522596,1
"227",1848,"Steigen","Nordland","2017",5645.30453,464.6626,9782.89395,734.183,57.7058747529406,63.2897520100574,13.3248712514455,1
"228",1939,"Storfjord","Troms","2017",0,0,0,0,0,0,0,0
"229",2025,"Tana","Finnmark","2017",4487.67197,43.8025,4742.07625,46.4369,94.6351710392679,94.326925354621,102.118708397847,1
"230",1852,"Tjeldsund","Nordland","2017",0,0,0,0,0,0,0,0
"231",1928,"Torsken","Troms","2017",14216.28432,936.7842,72102.62363,5433.1647,19.7167365128791,17.2419621293645,13.2708334113266,1
"232",1835,"Traena","Nordland","2017",12422.62087,1138.7867,164938.46995,35963.015,7.53166976374028,3.16654957878254,4.58633598851487,1
"233",1927,"Tranoy","Troms","2017",0,0,0,0,0,0,0,0
"234",1902,"Tromso","Troms","2017",236534.748320001,12608.0027,3420409.8682,245581.1761,6.91539193940164,5.13394507682708,13.9278177689288,1
"235",1850,"Tysfjord","Nordland","2017",225.42723,20.4889,1875.63306,222.4562,12.0187276929316,9.21030746726771,8.43147127389572,1
"236",2003,"Vadso","Finnmark","2017",12378.59063,325.8097,22303.3562,469.3389,55.5010219941697,69.4188570348633,47.5207919053801,1
"237",1857,"Vaeroy","Nordland","2017",84680.88516,7252.1767,493097.54175,75105.1743,17.1732523466793,9.65602805344931,6.56542703409983,1
"238",1865,"Vagan","Nordland","2017",75916.83538,5402.529,277579.74512,24162.3693,27.3495587176869,22.3592683851579,11.4881012566926,1
"239",2002,"Vardo","Finnmark","2017",65853.85767,3446.0519,115743.42285,6765.1986,56.8964145421417,50.9379266412076,17.1086511562277,1
"240",1824,"Vefsn","Nordland","2017",13.81838,0.4519,13.81838,0.4519,100,100,30.5784023013941,0
"241",1815,"Vega","Nordland","2017",4895.86097,286.4516,8655.08732,13011.5589,56.5662804890107,2.2015163763352,0.665184501451244,1
"242",1860,"Vestvagoy","Nordland","2017",118394.55095,8100.9004,225203.33873,15360.1994,52.5722893886334,52.7395523263845,14.6614853665246,1
"243",1816,"Vevelstad","Nordland","2017",0,0,0,0,0,0,0,0
"244",1820,"Alstahaug","Nordland","2016",0,0,0,0,0,0,0,0
"245",2012,"Alta","Finnmark","2016",238.05099,9.659,6041.86226,168.9965,3.94002676254324,5.71550298378961,35.7514046740613,1
"246",1871,"Andoy","Nordland","2016",241789.16623,16348.6465,355562.629,24787.864,68.0018501691301,65.9542367184199,14.3442221967976,1
"247",1854,"Ballangen","Nordland","2016",0,0,0,0,0,0,0,0
"248",1933,"Balsfjord","Troms","2016",54.9822,2.0668,54.9822,2.0668,100,100,26.6025740274821,0
"249",2028,"Batsfjord","Finnmark","2016",362851.30102,24524.7747,1247152.66534,92021.5183,29.0943772245461,26.6511302498255,13.5528372969695,1
"250",1929,"Berg","Troms","2016",39739.02522,3271.25,537417.86872,45051.5201,7.39443690524262,7.26113123983135,11.9289619423963,1
"251",2024,"Berlevag","Finnmark","2016",94220.7528,6894.6742,176523.57557,13881.4101,53.3757332388936,49.6683993220545,12.716544954608,1
"252",1811,"Bindal","Nordland","2016",1134.15642,103.807,2522.58087,129.1481,44.9601609798936,80.378263404572,19.5324659828522,1
"253",1867,"Bo","Nordland","2016",35377.03622,2678.9125,58296.43736,4428.2178,60.6847310437428,60.4964033160248,13.1647628894857,1
"254",1804,"Bodo","Nordland","2016",9751.33441,554.0745,32362.61696,7084.8059,30.1314767654686,7.82060239646085,4.56789041461249,1
"255",1813,"Bronnoy","Nordland","2016",9835.84422,548.1181,17576.29284,19516.3825,55.9608576708261,2.8085025490764,0.900591738248623,1
"256",1827,"Donna","Nordland","2016",4114.98011,360.3046,10230.98767,848.1493,40.2207513363175,42.4812706913747,12.0627201720263,1
"257",1926,"Dyroy","Troms","2016",0,0,0,0,0,0,0,0
"258",1853,"Evenes","Nordland","2016",0,0,0,0,0,0,0,0
"259",1841,"Fauske","Nordland","2016",0,0,0,0,0,0,0,0
"260",1859,"Flakstad","Nordland","2016",101797.54208,7194.6905,155381.1488,10999.797,65.5147312696404,65.40748433812,14.1258196673993,1
"261",2023,"Gamvik","Finnmark","2016",68706.34595,4713.133,156688.99774,12933.1373,43.8488642731681,36.4423023638665,12.1153123256489,1
"262",1838,"Gildeskal","Nordland","2016",1517.97945,121.2624,2265.92058,151.5313,66.9917323404159,80.0246549722731,14.9534820858793,1
"263",1919,"Gratangen","Troms","2016",0,0,0,0,0,0,0,0
"264",1866,"Hadsel","Nordland","2016",131913.52847,8932.654,237595.7547,16113.1771,55.5201538161153,55.4369504199144,14.7454318428611,1
"265",1849,"Hamaroy","Nordland","2016",13.832,0.27,13.832,0.27,100,100,51.2296296296296,0
"266",2004,"Hammerfest","Finnmark","2016",146031.46398,10307.6493,441571.68927,38133.6134,33.0708393514578,27.0303503417801,11.5795921209502,1
"267",1903,"Harstad","Troms","2016",1643.5764,120.6726,39404.84197,3185.592,4.17100112024634,3.78807455568698,12.3697077246553,1
"268",2015,"Hasvik","Finnmark","2016",40259.59531,2963.9544,284190.28093,25042.5847,14.1664222922235,11.8356568840915,11.3482807120145,1
"269",1832,"Hemnes","Nordland","2016",0,0,0,0,0,0,0,0
"270",1818,"Heroy","Nordland","2016",5661.71488,365.7321,8169.4424,614.1458,69.3035656876655,59.5513475790276,13.3021220693848,1
"271",1917,"Ibestad","Troms","2016",0,0,6.2985,0.3825,0,0,16.4666666666667,0
"272",1940,"Kafjord","Troms","2016",634.94333,68.0153,1474.9087,141.7158,43.049670125344,47.9941544979459,10.4075106657126,1
"273",1936,"Karlsoy","Troms","2016",65878.1642,4711.5465,210118.30257,17749.0118,31.352891868167,26.545401812173,11.8383099260771,1
"274",1911,"Kvaefjord","Troms","2016",454.91891,42.5666,1984.96014,182.7686,22.9182894322503,23.2898867748618,10.8605096280214,1
"275",1943,"Kvaenangen","Troms","2016",1916.40656,167.3893,5480.6585,387.0738,34.9667208785222,43.2448024123565,14.1592081406698,1
"276",2017,"Kvalsund","Finnmark","2016",0,0,0,0,0,0,0,0
"277",1920,"Lavangen","Troms","2016",0,0,0,0,0,0,0,0
"278",2022,"Lebesby","Finnmark","2016",58536.38491,2641.7147,86303.70478,3750.7524,67.8260395184857,70.4315939383255,23.0097046075342,1
"279",1822,"Leirfjord","Nordland","2016",1490.14493,13.58,1490.14493,13.58,100,100,109.73084904271,1
"280",1931,"Lenvik","Troms","2016",105120.13371,8447.8255,205930.62197,13589.057,51.046382856705,62.1663850552691,15.1541510179845,1
"281",1851,"Lodingen","Nordland","2016",16889.7396,2066.1205,174323.17264,24364.5039,9.68875184189053,8.48004337982847,7.15480082645968,1
"282",2014,"Loppa","Finnmark","2016",2040.70155,100.2768,6228.44672,349.7165,32.7642130010867,28.6737400151265,17.8099881475424,1
"283",1834,"Luroy","Nordland","2016",3663.60236,257.5489,7079.67749,367.2528,51.7481532905251,70.1285054872284,19.2773955433424,1
"284",1938,"Lyngen","Troms","2016",5523.91408,147.7305,17241.55707,394.8169,32.0383713464691,37.4174712379333,43.6697544355371,1
"285",1924,"Malselv","Troms","2016",0,0,0,0,0,0,0,0
"286",2018,"Masoy","Finnmark","2016",54113.66352,4065.7436,366583.15699,32411.7373,14.7616338852895,12.5440471220899,11.3101977100746,1
"287",1837,"Meloy","Nordland","2016",6180.5141,593.7594,8719.9495,818.9428,70.8778657491078,72.5031589507839,10.647812643325,1
"288",1874,"Moskenes","Nordland","2016",74721.47677,5279.6551,106619.47515,8056.9312,70.0823903558674,65.5293556434986,13.2332612136492,1
"289",1805,"Narvik","Nordland","2016",403.00365,3.231,403.00365,3.231,100,100,124.730315691736,0
"290",1828,"Nesna","Nordland","2016",49.37756,3.4592,82.17086,7.8376,60.0913267793473,44.1359599877513,10.4841864856589,0
"291",2027,"Nesseby","Finnmark","2016",7129.98042,239.5167,7543.13446,272.8369,94.5227803880351,87.7875023503053,27.6470464955437,1
"292",2019,"Nordkapp","Finnmark","2016",116882.98324,6354.2678,300529.91771,19955.2046,38.8922953596878,31.84265923287,15.0602273308689,1
"293",1942,"Nordreisa","Troms","2016",1051.96804,65.8517,2559.97343,209.95801640201,41.0929280621479,31.3642227758109,12.1927872718057,1
"294",1868,"Oksnes","Nordland","2016",261804.43462,19060.0586,590635.10618,45131.7313,44.3259183005985,42.2320572488209,13.0869144428324,1
"295",2020,"Porsanger","Finnmark","2016",10750.99589,197.0294,61509.51054,605.1136,17.4785911895829,32.5607290928513,101.64952587415,1
"296",1833,"Rana","Nordland","2016",64.79798,1.5485,128.10952,2.1826,50.5801442390854,70.9474938147164,58.6958306606799,0
"297",1836,"Rodoy","Nordland","2016",9211.52716,895.1202,12384.97283,1173.1689,74.3766440705223,76.299346155528,10.5568540301401,1
"298",1856,"Rost","Nordland","2016",45248.64879,3598.8834,239267.21874,17834.0896,18.9113448253726,20.1797988050929,13.4162844365209,1
"299",1923,"Salangen","Troms","2016",0,0,0,0,0,0,0,0
"300",1840,"Saltdal","Nordland","2016",0,0,10.70103,0.7875,0,0,13.5886095238095,0
"301",1913,"Skanland","Troms","2016",0,0,0,0,0,0,0,0
"302",1941,"Skjervoy","Troms","2016",31783.40028,2381.8809,52651.93972,4785.8709,60.3651080074586,49.7690169619912,11.00153782251,1
"303",1812,"Somna","Nordland","2016",0,0,0,0,0,0,0,0
"304",2030,"Sor-Varanger","Finnmark","2016",15335.95956,282.4313,234567.6364,18089.9917,6.53796908873146,1.56125721163266,12.9667077956702,1
"305",1845,"Sorfold","Nordland","2016",555.795,66.4014,629.56312,74.3598,88.2826490852895,89.2974429732194,8.4664445036162,0
"306",1925,"Sorreisa","Troms","2016",0,0,0,0,0,0,0,0
"307",1870,"Sortland","Nordland","2016",100077.62909,6315.0897,389658.87867,30279.9277,25.6833950330066,20.8556960986403,12.8685538000806,1
"308",1848,"Steigen","Nordland","2016",7354.49047,659.9575,10825.2257,909.4459,67.93844926485,72.5669883167322,11.9031002283918,1
"309",1939,"Storfjord","Troms","2016",0,0,3.211,0.195,0,0,16.4666666666667,0
"310",2025,"Tana","Finnmark","2016",4375.51578,51.0883,11274.78491,556.963,38.8079756281577,9.17265599330656,20.2433283898571,1
"311",1852,"Tjeldsund","Nordland","2016",0,0,0,0,0,0,0,0
"312",1928,"Torsken","Troms","2016",19195.56987,1478.9084,96602.84301,7598.6416,19.8706055348836,19.4627997720014,12.7131727083957,1
"313",1835,"Traena","Nordland","2016",16357.02632,1619.458,189005.17529,29892.5286,8.6542743048716,5.41760123966227,6.32282326527573,1
"314",1927,"Tranoy","Troms","2016",0,0,0,0,0,0,0,0
"315",1902,"Tromso","Troms","2016",222971.52244,13903.5436,3505841.89183,258825.2,6.35999937588777,5.37178899118015,13.5452107902554,1
"316",1850,"Tysfjord","Nordland","2016",218.79535,12.5178,1683.37711,125.034,12.9974055545997,10.0115168674121,13.4633548474815,1
"317",2003,"Vadso","Finnmark","2016",14029.43015,378.1402,23115.08336,530.0435,60.6938332494943,71.3413521720387,43.6097855364701,1
"318",1857,"Vaeroy","Nordland","2016",72670.0531,5609.2222,539713.66987,58827.1691,13.4645567005008,9.53508775930542,9.17456471435067,1
"319",1865,"Vagan","Nordland","2016",79919.86347,6425.3419,244135.93843,20070.6173,32.7358044800582,32.0136735405742,12.163848016274,1
"320",2002,"Vardo","Finnmark","2016",68432.96027,3571.0351,128987.3202,6984.5709,53.0540212509974,51.1274801434115,18.4674652239553,1
"321",1824,"Vefsn","Nordland","2016",10.19122,0.262,10.19122,0.262,100,100,38.897786259542,0
"322",1815,"Vega","Nordland","2016",4240.87001,301.0602,7312.13837,10347.8253,57.9976717535776,2.90940551537916,0.706635274370162,1
"323",1860,"Vestvagoy","Nordland","2016",115605.1411,8416.8079,212348.3605,15538.6685,54.4412685022826,54.1668541291038,13.665801577529,1
"324",1816,"Vevelstad","Nordland","2016",0,0,0,0,0,0,0,0
"325",1820,"Alstahaug","Nordland","2015",1.7784,0.0405,1.7784,0.0405,100,100,43.9111111111111,0
"326",2012,"Alta","Finnmark","2015",164.664,10.7491,1311.70730706505,47.6798,12.5534102854422,22.5443479209225,27.5107552268476,1
"327",1871,"Andoy","Nordland","2015",207551.46398,15114.491,277470.55233,21451.8323,74.8012580928429,70.4578088651197,12.9345851883244,1
"328",1854,"Ballangen","Nordland","2015",0,0,0,0,0,0,0,0
"329",1933,"Balsfjord","Troms","2015",0,0,0,0,0,0,0,0
"330",2028,"Batsfjord","Finnmark","2015",156378.71218,12563.9071,1173645.37379,85785.6696,13.3241876696547,14.6456945065333,13.6811355470261,1
"331",1929,"Berg","Troms","2015",26711.96435,2600.0879,597666.38105,55815.5569,4.46937709681303,4.65835699652403,10.7078817133508,1
"332",2024,"Berlevag","Finnmark","2015",82404.84354,7255.2461,189488.4057,17382.0313,43.4880663202498,41.7399208112115,10.9013959547984,1
"333",1811,"Bindal","Nordland","2015",815.20936,85.1641,1705.62507,98.8218,47.7953434396928,86.1794664739966,17.25960334663,1
"334",1867,"Bo","Nordland","2015",27285.94993,2470.7073,40491.84463,3666.0501,67.3862852614625,67.3942590146272,11.0450876353272,1
"335",1804,"Bodo","Nordland","2015",7740.8571,459.2173,44722.11329,19832.7511,17.3087909549455,2.31544931756845,2.25496266576955,1
"336",1813,"Bronnoy","Nordland","2015",8123.04669,455.8491,11461.25313,4223.2402,70.8739838293756,10.7938236617467,2.71385301030237,1
"337",1827,"Donna","Nordland","2015",2663.4823,262.5872,7251.66641,698.2206,36.7292446923244,37.608056823302,10.3859244628417,1
"338",1926,"Dyroy","Troms","2015",0,0,0,0,0,0,0,0
"339",1853,"Evenes","Nordland","2015",0,0,0,0,0,0,0,0
"340",1841,"Fauske","Nordland","2015",121.96136,12.7141,201.32711,19.5174,60.5787069610248,65.1423857685962,10.3152627911505,0
"341",1859,"Flakstad","Nordland","2015",87574.83507,7723.0293,141483.68649,12522.9632,61.8974789550665,61.6709414270258,11.297939970789,1
"342",2023,"Gamvik","Finnmark","2015",60679.45649,5431.2896,116106.64777,10256.0159,52.2618279447721,52.957109787632,11.3208334407906,1
"343",1838,"Gildeskal","Nordland","2015",2515.97379,210.1515,4722.7816548255,425.6533,53.2731337987922,49.3715190273399,11.0953718785347,1
"344",1919,"Gratangen","Troms","2015",4.19406,0.2123,4.19406,0.2123,100,100,19.755346208196,0
"345",1866,"Hadsel","Nordland","2015",99203.91034,7230.7498,176791.6174,13203.7635,56.1134695179275,54.7627939564352,13.3894868232076,1
"346",1849,"Hamaroy","Nordland","2015",13.4862,0.2835,13.4862,0.2835,100,100,47.5703703703704,0
"347",2004,"Hammerfest","Finnmark","2015",76864.76532,5567.4746,304973.79484,30721.6544,25.2037278679389,18.1223137514365,9.92699777392197,1
"348",1903,"Harstad","Troms","2015",1998.35807,147.7802,29724.63137,2458.7866,6.7229027843113,6.01028979090743,12.0891464798124,1
"349",2015,"Hasvik","Finnmark","2015",39441.07684,3609.7958,222747.14623,20933.6378,17.7066586519922,17.2439966454373,10.6406324766926,1
"350",1832,"Hemnes","Nordland","2015",7.28553,0.212,7.28553,0.212,100,100,34.3657075471698,0
"351",1818,"Heroy","Nordland","2015",6669.89064,458.7105,8341.26564,618.6507,79.962573161739,74.1469297618188,13.4829971743344,1
"352",1917,"Ibestad","Troms","2015",65.27124,1.578,67.3994,1.7688,96.8424644729775,89.21302578019,38.1045906829489,0
"353",1940,"Kafjord","Troms","2015",864.02522,101.7521,1792.36684,207.566,48.2058248745553,49.0215642253548,8.63516587495062,1
"354",1936,"Karlsoy","Troms","2015",69229.07962,6382.9697,187428.32353,18312.2354,36.9362956015125,34.8563108794462,10.2351416654463,1
"355",1911,"Kvaefjord","Troms","2015",341.52448,36.4186,1956.95984,195.9983,17.4517878711297,18.5810795297714,9.98457558050248,1
"356",1943,"Kvaenangen","Troms","2015",2125.0599,225.0173,6157.71089,431.2019,34.5105500722851,52.1837450159658,14.280342665466,1
"357",2017,"Kvalsund","Finnmark","2015",0,0,0,0,0,0,0,0
"358",1920,"Lavangen","Troms","2015",0,0,0,0,0,0,0,0
"359",2022,"Lebesby","Finnmark","2015",38278.24984,2710.0678,50460.12739,3680.7312,75.8584090447339,73.628517072912,13.7092671668064,1
"360",1822,"Leirfjord","Nordland","2015",1280.00655,12.25,1280.00655,12.25,100,100,104.490330612245,1
"361",1931,"Lenvik","Troms","2015",90500.29529,8193.969,382514.4474,18383.5793,23.6593142834584,44.5722177726293,20.8073977954881,1
"362",1851,"Lodingen","Nordland","2015",11736.16361,1571.601,180860.50338,28367.6552,6.4890694157483,5.54011598392524,6.37558875081082,1
"363",2014,"Loppa","Finnmark","2015",0,0,0,0,0,0,0,0
"364",1834,"Luroy","Nordland","2015",3165.96999,255.2753,8157.83707,470.9962,38.8089387276767,54.1990147691213,17.3203882961264,1
"365",1938,"Lyngen","Troms","2015",6621.4652,162.5135,17375.01149,395.5626,38.109127028842,41.0841419284836,43.924808589083,1
"366",1924,"Malselv","Troms","2015",0,0,0,0,0,0,0,0
"367",2018,"Masoy","Finnmark","2015",38983.59687,3766.4753,325482.52379,32145.9047,11.9771705147377,11.7168122507375,10.1251629664042,1
"368",1837,"Meloy","Nordland","2015",7359.36523,709.5835,8805.38529,835.429,83.5780035469635,84.9364218862405,10.5399564654806,1
"369",1874,"Moskenes","Nordland","2015",75567.3386,6653.0788,104033.94641,9104.0422,72.6371931544224,73.078294826006,11.4272258546868,1
"370",1805,"Narvik","Nordland","2015",504.17895,6.409,504.17895,6.409,100,100,78.6673349976595,0
"371",1828,"Nesna","Nordland","2015",127.23975,9.5546,341.41555,33.7619,37.2682937259302,28.2999475740406,10.1124507210791,0
"372",2027,"Nesseby","Finnmark","2015",6891.62452,441.3309,8597.77726,616.8103,80.1558857783203,71.5505075061165,13.9390948238056,1
"373",2019,"Nordkapp","Finnmark","2015",96994.30003,5771.7292,275323.46257,25515.2903,35.2292169815856,22.6206683605712,10.7905283197973,1
"374",1942,"Nordreisa","Troms","2015",995.73173,86.4862,2875.84507,260.0087,34.6239698510602,33.2628100521252,11.0605724731519,1
"375",1868,"Oksnes","Nordland","2015",405235.04257,28729.0987,669229.85929,51811.0359,60.5524450149194,55.449767025407,12.9167434633362,1
"376",2020,"Porsanger","Finnmark","2015",4628.08818,149.9097,14359.08449,292.4533,32.2310811892158,51.2593634607645,49.0987261555948,1
"377",1833,"Rana","Nordland","2015",79.17958,2.5542,95.89654,2.6792,82.5677130791163,95.3344281875187,35.7929755150791,0
"378",1836,"Rodoy","Nordland","2015",11462.02611,961.5061,14035.80083,1212.4433,81.6627868179859,79.3031806105902,11.5764595589748,1
"379",1856,"Rost","Nordland","2015",39611.57965,3962.3215,189411.87714,17850.9422,20.912933364111,22.1967079138265,10.6107495625637,1
"380",1923,"Salangen","Troms","2015",46.10996,0.718,46.10996,0.718,100,100,64.22,0
"381",1840,"Saltdal","Nordland","2015",7.43223,0.1195,8.76603,0.2003,84.7844463229079,59.6605092361458,43.7645032451323,0
"382",1913,"Skanland","Troms","2015",4.1496,0.3355,4.1496,0.3355,100,100,12.3684053651267,0
"383",1941,"Skjervoy","Troms","2015",28914.96674,2696.7243,66967.2639,6858.8536,43.177763366856,39.317420333917,9.76362345742443,1
"384",1812,"Somna","Nordland","2015",113.98556,2.9158,113.98556,2.9158,100,100,39.0923794498937,0
"385",2030,"Sor-Varanger","Finnmark","2015",8260.66016,165.6374,243476.93651,14724.0733,3.3927895916584,1.12494278332613,16.53597693717,1
"386",1845,"Sorfold","Nordland","2015",534.52552,74.282,554.29677,76.5678,96.4330930523012,97.0146719639326,7.23929341054595,0
"387",1925,"Sorreisa","Troms","2015",0,0,0,0,0,0,0,0
"388",1870,"Sortland","Nordland","2015",704.29376,100.2913,91775.17548,7913.3511,0.767412054857343,1.26736825818331,11.5975108800619,1
"389",1848,"Steigen","Nordland","2015",6128.8358,604.8429,9524.55871,870.2801,64.3477140160334,69.4997966746568,10.9442450884491,1
"390",1939,"Storfjord","Troms","2015",0,0,0,0,0,0,0,0
"391",2025,"Tana","Finnmark","2015",1539.20431,17.0066,1579.25783,17.4536,97.46377575345,97.4389237750378,90.483214351194,1
"392",1852,"Tjeldsund","Nordland","2015",0,0,0,0,0,0,0,0
"393",1928,"Torsken","Troms","2015",15729.45872,1479.8052,60475.30243,6101.3889,26.0097231232648,24.2535793776397,9.91172721837154,1
"394",1835,"Traena","Nordland","2015",11677.88215,1181.2577,161940.66479,30845.3764,7.21121045485613,3.82961026210722,5.25007906176823,1
"395",1927,"Tranoy","Troms","2015",0,0,0,0,0,0,0,0
"396",1902,"Tromso","Troms","2015",157710.02092,12599.8033,3207603.05666,245752.1375,4.91675616135058,5.127037114784,13.0521878234325,1
"397",1850,"Tysfjord","Nordland","2015",173.71649,4.3585,1335.61672,85.0356,13.0064626624321,5.12550037866494,15.706559605624,1
"398",2003,"Vadso","Finnmark","2015",9853.07498,498.4895,23490.57487,835.0943,41.9448014130273,59.6925999854148,28.1292482417854,1
"399",1857,"Vaeroy","Nordland","2015",61726.41315,6021.017,482507.85231,66000.1024,12.7928308015063,9.12273887623544,7.31071369231694,1
"400",1865,"Vagan","Nordland","2015",68558.83652,6773.8992,213064.75918,21891.3054,32.1774641587164,30.9433315018299,9.73284851162873,1
