"","county","municip_name","municip_numb","year","age","main_occupation","part_time_occupation"
"2791","Finnmark","Loppa",2014,"1998","67-69",2,7
"2792","Finnmark","Loppa",2014,"1998","70 OG OVER",0,39
"2793","Finnmark","Loppa",2014,"1999","<20",2,0
"2794","Finnmark","Loppa",2014,"1999","20-29",17,4
"2795","Finnmark","Loppa",2014,"1999","30-39",17,3
"2796","Finnmark","Loppa",2014,"1999","40-49",25,2
"2797","Finnmark","Loppa",2014,"1999","50-59",31,7
"2798","Finnmark","Loppa",2014,"1999","60-66",14,10
"2799","Finnmark","Loppa",2014,"1999","67-69",4,7
"2800","Finnmark","Loppa",2014,"1999","70 OG OVER",0,37
"2801","Finnmark","Loppa",2014,"2000","<20",0,0
"2802","Finnmark","Loppa",2014,"2000","20-29",11,2
"2803","Finnmark","Loppa",2014,"2000","30-39",19,3
"2804","Finnmark","Loppa",2014,"2000","40-49",21,2
"2805","Finnmark","Loppa",2014,"2000","50-59",28,5
"2806","Finnmark","Loppa",2014,"2000","60-66",11,12
"2807","Finnmark","Loppa",2014,"2000","67-69",6,5
"2808","Finnmark","Loppa",2014,"2000","70 OG OVER",1,37
"2809","Finnmark","Loppa",2014,"2001","<20",2,0
"2810","Finnmark","Loppa",2014,"2001","20-29",7,0
"2811","Finnmark","Loppa",2014,"2001","30-39",21,1
"2812","Finnmark","Loppa",2014,"2001","40-49",16,1
"2813","Finnmark","Loppa",2014,"2001","50-59",23,4
"2814","Finnmark","Loppa",2014,"2001","60-66",11,4
"2815","Finnmark","Loppa",2014,"2001","67-69",7,4
"2816","Finnmark","Loppa",2014,"2001","70 OG OVER",1,29
"2817","Finnmark","Loppa",2014,"2002","<20",4,0
"2818","Finnmark","Loppa",2014,"2002","20-29",3,1
"2819","Finnmark","Loppa",2014,"2002","30-39",22,2
"2820","Finnmark","Loppa",2014,"2002","40-49",17,2
"2821","Finnmark","Loppa",2014,"2002","50-59",26,6
"2822","Finnmark","Loppa",2014,"2002","60-66",12,4
"2823","Finnmark","Loppa",2014,"2002","67-69",6,3
"2824","Finnmark","Loppa",2014,"2002","70 OG OVER",0,33
"2825","Finnmark","Loppa",2014,"2003","<20",4,0
"2826","Finnmark","Loppa",2014,"2003","20-29",4,1
"2827","Finnmark","Loppa",2014,"2003","30-39",22,3
"2828","Finnmark","Loppa",2014,"2003","40-49",18,4
"2829","Finnmark","Loppa",2014,"2003","50-59",29,9
"2830","Finnmark","Loppa",2014,"2003","60-66",13,5
"2831","Finnmark","Loppa",2014,"2003","67-69",3,3
"2832","Finnmark","Loppa",2014,"2003","70 OG OVER",3,33
"2833","Finnmark","Loppa",2014,"2004","<20",0,0
"2834","Finnmark","Loppa",2014,"2004","20-29",5,1
"2835","Finnmark","Loppa",2014,"2004","30-39",19,4
"2836","Finnmark","Loppa",2014,"2004","40-49",15,3
"2837","Finnmark","Loppa",2014,"2004","50-59",30,10
"2838","Finnmark","Loppa",2014,"2004","60-66",11,7
"2839","Finnmark","Loppa",2014,"2004","67-69",2,2
"2840","Finnmark","Loppa",2014,"2004","70 OG OVER",1,18
"2841","Finnmark","Loppa",2014,"2005","<20",0,1
"2842","Finnmark","Loppa",2014,"2005","20-29",5,0
"2843","Finnmark","Loppa",2014,"2005","30-39",16,2
"2844","Finnmark","Loppa",2014,"2005","40-49",11,3
"2845","Finnmark","Loppa",2014,"2005","50-59",30,11
"2846","Finnmark","Loppa",2014,"2005","60-66",11,8
"2847","Finnmark","Loppa",2014,"2005","67-69",2,3
"2848","Finnmark","Loppa",2014,"2005","70 OG OVER",0,17
"2849","Finnmark","Loppa",2014,"2006","<20",0,0
"2850","Finnmark","Loppa",2014,"2006","20-29",3,1
"2851","Finnmark","Loppa",2014,"2006","30-39",17,2
"2852","Finnmark","Loppa",2014,"2006","40-49",13,0
"2853","Finnmark","Loppa",2014,"2006","50-59",28,8
"2854","Finnmark","Loppa",2014,"2006","60-66",11,9
"2855","Finnmark","Loppa",2014,"2006","67-69",4,3
"2856","Finnmark","Loppa",2014,"2006","70 OG OVER",0,13
"2857","Finnmark","Loppa",2014,"2007","<20",0,0
"2858","Finnmark","Loppa",2014,"2007","20-29",3,1
"2859","Finnmark","Loppa",2014,"2007","30-39",13,1
"2860","Finnmark","Loppa",2014,"2007","40-49",10,0
"2861","Finnmark","Loppa",2014,"2007","50-59",19,8
"2862","Finnmark","Loppa",2014,"2007","60-66",13,6
"2863","Finnmark","Loppa",2014,"2007","67-69",4,2
"2864","Finnmark","Loppa",2014,"2007","70 OG OVER",0,10
"2865","Finnmark","Loppa",2014,"2008","<20",0,0
"2866","Finnmark","Loppa",2014,"2008","20-29",5,1
"2867","Finnmark","Loppa",2014,"2008","30-39",12,1
"2868","Finnmark","Loppa",2014,"2008","40-49",10,0
"2869","Finnmark","Loppa",2014,"2008","50-59",18,4
"2870","Finnmark","Loppa",2014,"2008","60-66",13,7
"2871","Finnmark","Loppa",2014,"2008","67-69",4,1
"2872","Finnmark","Loppa",2014,"2008","70 OG OVER",2,9
"2873","Finnmark","Loppa",2014,"2009","<20",0,0
"2874","Finnmark","Loppa",2014,"2009","20-29",4,3
"2875","Finnmark","Loppa",2014,"2009","30-39",9,0
"2876","Finnmark","Loppa",2014,"2009","40-49",10,0
"2877","Finnmark","Loppa",2014,"2009","50-59",15,1
"2878","Finnmark","Loppa",2014,"2009","60-66",15,9
"2879","Finnmark","Loppa",2014,"2009","67-69",3,1
"2880","Finnmark","Loppa",2014,"2009","70 OG OVER",2,10
"2881","Finnmark","Loppa",2014,"2010","<20",1,0
"2882","Finnmark","Loppa",2014,"2010","20-29",4,0
"2883","Finnmark","Loppa",2014,"2010","30-39",7,0
"2884","Finnmark","Loppa",2014,"2010","40-49",10,0
"2885","Finnmark","Loppa",2014,"2010","50-59",12,1
"2886","Finnmark","Loppa",2014,"2010","60-66",14,9
"2887","Finnmark","Loppa",2014,"2010","67-69",4,0
"2888","Finnmark","Loppa",2014,"2010","70 OG OVER",0,12
"2889","Finnmark","Loppa",2014,"2011","<20",2,0
"2890","Finnmark","Loppa",2014,"2011","20-29",3,0
"2891","Finnmark","Loppa",2014,"2011","30-39",3,0
"2892","Finnmark","Loppa",2014,"2011","40-49",15,0
"2893","Finnmark","Loppa",2014,"2011","50-59",12,2
"2894","Finnmark","Loppa",2014,"2011","60-66",11,6
"2895","Finnmark","Loppa",2014,"2011","67-69",4,3
"2896","Finnmark","Loppa",2014,"2011","70 OG OVER",1,9
"2897","Finnmark","Loppa",2014,"2012","<20",0,0
"2898","Finnmark","Loppa",2014,"2012","20-29",4,0
"2899","Finnmark","Loppa",2014,"2012","30-39",0,0
"2900","Finnmark","Loppa",2014,"2012","40-49",15,0
"2901","Finnmark","Loppa",2014,"2012","50-59",10,2
"2902","Finnmark","Loppa",2014,"2012","60-66",11,4
"2903","Finnmark","Loppa",2014,"2012","67-69",3,4
"2904","Finnmark","Loppa",2014,"2012","70 OG OVER",3,8
"2905","Finnmark","Loppa",2014,"2013","<20",0,0
"2906","Finnmark","Loppa",2014,"2013","20-29",3,0
"2907","Finnmark","Loppa",2014,"2013","30-39",0,0
"2908","Finnmark","Loppa",2014,"2013","40-49",16,0
"2909","Finnmark","Loppa",2014,"2013","50-59",6,4
"2910","Finnmark","Loppa",2014,"2013","60-66",11,3
"2911","Finnmark","Loppa",2014,"2013","67-69",4,3
"2912","Finnmark","Loppa",2014,"2013","70 OG OVER",3,5
"2913","Finnmark","Loppa",2014,"2014","<20",1,0
"2914","Finnmark","Loppa",2014,"2014","20-29",1,0
"2915","Finnmark","Loppa",2014,"2014","30-39",2,0
"2916","Finnmark","Loppa",2014,"2014","40-49",9,0
"2917","Finnmark","Loppa",2014,"2014","50-59",4,2
"2918","Finnmark","Loppa",2014,"2014","60-66",11,5
"2919","Finnmark","Loppa",2014,"2014","67-69",5,1
"2920","Finnmark","Loppa",2014,"2014","70 OG OVER",5,5
"2921","Finnmark","Loppa",2014,"2015","<20",1,0
"2922","Finnmark","Loppa",2014,"2015","20-29",0,0
"2923","Finnmark","Loppa",2014,"2015","30-39",4,0
"2924","Finnmark","Loppa",2014,"2015","40-49",9,0
"2925","Finnmark","Loppa",2014,"2015","50-59",4,1
"2926","Finnmark","Loppa",2014,"2015","60-66",9,6
"2927","Finnmark","Loppa",2014,"2015","67-69",5,2
"2928","Finnmark","Loppa",2014,"2015","70 OG OVER",6,3
"2929","Finnmark","Loppa",2014,"2016","<20",1,0
"2930","Finnmark","Loppa",2014,"2016","20-29",1,0
"2931","Finnmark","Loppa",2014,"2016","30-39",4,0
"2932","Finnmark","Loppa",2014,"2016","40-49",8,0
"2933","Finnmark","Loppa",2014,"2016","50-59",3,1
"2934","Finnmark","Loppa",2014,"2016","60-66",7,4
"2935","Finnmark","Loppa",2014,"2016","67-69",4,6
"2936","Finnmark","Loppa",2014,"2016","70 OG OVER",3,3
"2937","Finnmark","Loppa",2014,"2017","<20",1,0
"2938","Finnmark","Loppa",2014,"2017","20-29",1,0
"2939","Finnmark","Loppa",2014,"2017","30-39",3,0
"2940","Finnmark","Loppa",2014,"2017","40-49",7,0
"2941","Finnmark","Loppa",2014,"2017","50-59",3,0
"2942","Finnmark","Loppa",2014,"2017","60-66",7,4
"2943","Finnmark","Loppa",2014,"2017","67-69",3,5
"2944","Finnmark","Loppa",2014,"2017","70 OG OVER",4,4
"2945","Finnmark","Loppa",2014,"2018","<20",0,0
"2946","Finnmark","Loppa",2014,"2018","20-29",1,0
"2947","Finnmark","Loppa",2014,"2018","30-39",5,0
"2948","Finnmark","Loppa",2014,"2018","40-49",6,0
"2949","Finnmark","Loppa",2014,"2018","50-59",4,0
"2950","Finnmark","Loppa",2014,"2018","60-66",7,5
"2951","Finnmark","Loppa",2014,"2018","67-69",2,2
"2952","Finnmark","Loppa",2014,"2018","70 OG OVER",3,4
"2953","Finnmark","Loppa",2014,"2019","<20",0,0
"2954","Finnmark","Loppa",2014,"2019","20-29",1,0
"2955","Finnmark","Loppa",2014,"2019","30-39",4,0
"2956","Finnmark","Loppa",2014,"2019","40-49",3,0
"2957","Finnmark","Loppa",2014,"2019","50-59",6,0
"2958","Finnmark","Loppa",2014,"2019","60-66",5,4
"2959","Finnmark","Loppa",2014,"2019","67-69",2,1
"2960","Finnmark","Loppa",2014,"2019","70 OG OVER",4,6
"2961","Finnmark","Måsøy",2018,"1983","<20",15,0
"2962","Finnmark","Måsøy",2018,"1983","20-29",72,1
"2963","Finnmark","Måsøy",2018,"1983","30-39",78,1
"2964","Finnmark","Måsøy",2018,"1983","40-49",68,1
"2965","Finnmark","Måsøy",2018,"1983","50-59",54,4
"2966","Finnmark","Måsøy",2018,"1983","60-66",28,3
"2967","Finnmark","Måsøy",2018,"1983","67-69",3,1
"2968","Finnmark","Måsøy",2018,"1983","70 OG OVER",3,8
"2969","Finnmark","Måsøy",2018,"1984","<20",14,0
"2970","Finnmark","Måsøy",2018,"1984","20-29",64,1
"2971","Finnmark","Måsøy",2018,"1984","30-39",58,1
"2972","Finnmark","Måsøy",2018,"1984","40-49",63,0
"2973","Finnmark","Måsøy",2018,"1984","50-59",50,8
"2974","Finnmark","Måsøy",2018,"1984","60-66",17,5
"2975","Finnmark","Måsøy",2018,"1984","67-69",8,1
"2976","Finnmark","Måsøy",2018,"1984","70 OG OVER",3,9
"2977","Finnmark","Måsøy",2018,"1985","<20",11,0
"2978","Finnmark","Måsøy",2018,"1985","20-29",63,0
"2979","Finnmark","Måsøy",2018,"1985","30-39",59,0
"2980","Finnmark","Måsøy",2018,"1985","40-49",61,1
"2981","Finnmark","Måsøy",2018,"1985","50-59",52,7
"2982","Finnmark","Måsøy",2018,"1985","60-66",16,8
"2983","Finnmark","Måsøy",2018,"1985","67-69",10,1
"2984","Finnmark","Måsøy",2018,"1985","70 OG OVER",3,9
"2985","Finnmark","Måsøy",2018,"1986","<20",11,0
"2986","Finnmark","Måsøy",2018,"1986","20-29",62,0
"2987","Finnmark","Måsøy",2018,"1986","30-39",57,0
"2988","Finnmark","Måsøy",2018,"1986","40-49",63,1
"2989","Finnmark","Måsøy",2018,"1986","50-59",49,5
"2990","Finnmark","Måsøy",2018,"1986","60-66",18,7
"2991","Finnmark","Måsøy",2018,"1986","67-69",9,2
"2992","Finnmark","Måsøy",2018,"1986","70 OG OVER",5,10
"2993","Finnmark","Måsøy",2018,"1987","<20",7,0
"2994","Finnmark","Måsøy",2018,"1987","20-29",44,0
"2995","Finnmark","Måsøy",2018,"1987","30-39",40,0
"2996","Finnmark","Måsøy",2018,"1987","40-49",60,1
"2997","Finnmark","Måsøy",2018,"1987","50-59",47,3
"2998","Finnmark","Måsøy",2018,"1987","60-66",18,6
"2999","Finnmark","Måsøy",2018,"1987","67-69",7,3
"3000","Finnmark","Måsøy",2018,"1987","70 OG OVER",7,11
"3001","Finnmark","Måsøy",2018,"1988","<20",2,0
"3002","Finnmark","Måsøy",2018,"1988","20-29",49,0
"3003","Finnmark","Måsøy",2018,"1988","30-39",42,0
"3004","Finnmark","Måsøy",2018,"1988","40-49",54,1
"3005","Finnmark","Måsøy",2018,"1988","50-59",47,3
"3006","Finnmark","Måsøy",2018,"1988","60-66",23,5
"3007","Finnmark","Måsøy",2018,"1988","67-69",4,4
"3008","Finnmark","Måsøy",2018,"1988","70 OG OVER",10,9
"3009","Finnmark","Måsøy",2018,"1989","<20",2,0
"3010","Finnmark","Måsøy",2018,"1989","20-29",51,0
"3011","Finnmark","Måsøy",2018,"1989","30-39",43,0
"3012","Finnmark","Måsøy",2018,"1989","40-49",56,0
"3013","Finnmark","Måsøy",2018,"1989","50-59",52,3
"3014","Finnmark","Måsøy",2018,"1989","60-66",21,6
"3015","Finnmark","Måsøy",2018,"1989","67-69",4,6
"3016","Finnmark","Måsøy",2018,"1989","70 OG OVER",11,10
"3017","Finnmark","Måsøy",2018,"1990","<20",6,0
"3018","Finnmark","Måsøy",2018,"1990","20-29",45,0
"3019","Finnmark","Måsøy",2018,"1990","30-39",32,0
"3020","Finnmark","Måsøy",2018,"1990","40-49",55,1
"3021","Finnmark","Måsøy",2018,"1990","50-59",47,3
"3022","Finnmark","Måsøy",2018,"1990","60-66",21,7
"3023","Finnmark","Måsøy",2018,"1990","67-69",5,4
"3024","Finnmark","Måsøy",2018,"1990","70 OG OVER",12,9
"3025","Finnmark","Måsøy",2018,"1991","<20",7,0
"3026","Finnmark","Måsøy",2018,"1991","20-29",39,0
"3027","Finnmark","Måsøy",2018,"1991","30-39",32,0
"3028","Finnmark","Måsøy",2018,"1991","40-49",53,3
"3029","Finnmark","Måsøy",2018,"1991","50-59",47,4
"3030","Finnmark","Måsøy",2018,"1991","60-66",22,9
"3031","Finnmark","Måsøy",2018,"1991","67-69",7,3
"3032","Finnmark","Måsøy",2018,"1991","70 OG OVER",10,8
"3033","Finnmark","Måsøy",2018,"1992","<20",8,0
"3034","Finnmark","Måsøy",2018,"1992","20-29",41,0
"3035","Finnmark","Måsøy",2018,"1992","30-39",41,1
"3036","Finnmark","Måsøy",2018,"1992","40-49",50,3
"3037","Finnmark","Måsøy",2018,"1992","50-59",50,4
"3038","Finnmark","Måsøy",2018,"1992","60-66",27,8
"3039","Finnmark","Måsøy",2018,"1992","67-69",8,1
"3040","Finnmark","Måsøy",2018,"1992","70 OG OVER",10,11
"3041","Finnmark","Måsøy",2018,"1993","<20",5,0
"3042","Finnmark","Måsøy",2018,"1993","20-29",34,0
"3043","Finnmark","Måsøy",2018,"1993","30-39",43,1
"3044","Finnmark","Måsøy",2018,"1993","40-49",47,1
"3045","Finnmark","Måsøy",2018,"1993","50-59",45,3
"3046","Finnmark","Måsøy",2018,"1993","60-66",29,6
"3047","Finnmark","Måsøy",2018,"1993","67-69",5,6
"3048","Finnmark","Måsøy",2018,"1993","70 OG OVER",3,14
"3049","Finnmark","Måsøy",2018,"1994","<20",2,0
"3050","Finnmark","Måsøy",2018,"1994","20-29",20,0
"3051","Finnmark","Måsøy",2018,"1994","30-39",29,2
"3052","Finnmark","Måsøy",2018,"1994","40-49",43,2
"3053","Finnmark","Måsøy",2018,"1994","50-59",44,4
"3054","Finnmark","Måsøy",2018,"1994","60-66",26,7
"3055","Finnmark","Måsøy",2018,"1994","67-69",8,5
"3056","Finnmark","Måsøy",2018,"1994","70 OG OVER",2,18
"3057","Finnmark","Måsøy",2018,"1995","<20",0,0
"3058","Finnmark","Måsøy",2018,"1995","20-29",22,2
"3059","Finnmark","Måsøy",2018,"1995","30-39",42,1
"3060","Finnmark","Måsøy",2018,"1995","40-49",39,3
"3061","Finnmark","Måsøy",2018,"1995","50-59",46,4
"3062","Finnmark","Måsøy",2018,"1995","60-66",24,8
"3063","Finnmark","Måsøy",2018,"1995","67-69",8,5
"3064","Finnmark","Måsøy",2018,"1995","70 OG OVER",1,22
"3065","Finnmark","Måsøy",2018,"1996","<20",0,0
"3066","Finnmark","Måsøy",2018,"1996","20-29",18,1
"3067","Finnmark","Måsøy",2018,"1996","30-39",40,1
"3068","Finnmark","Måsøy",2018,"1996","40-49",35,3
"3069","Finnmark","Måsøy",2018,"1996","50-59",52,3
"3070","Finnmark","Måsøy",2018,"1996","60-66",26,9
"3071","Finnmark","Måsøy",2018,"1996","67-69",7,3
"3072","Finnmark","Måsøy",2018,"1996","70 OG OVER",1,22
"3073","Finnmark","Måsøy",2018,"1997","<20",1,0
"3074","Finnmark","Måsøy",2018,"1997","20-29",14,1
"3075","Finnmark","Måsøy",2018,"1997","30-39",43,2
"3076","Finnmark","Måsøy",2018,"1997","40-49",29,4
"3077","Finnmark","Måsøy",2018,"1997","50-59",50,3
"3078","Finnmark","Måsøy",2018,"1997","60-66",27,7
"3079","Finnmark","Måsøy",2018,"1997","67-69",7,4
"3080","Finnmark","Måsøy",2018,"1997","70 OG OVER",4,20
"3081","Finnmark","Måsøy",2018,"1998","<20",5,0
"3082","Finnmark","Måsøy",2018,"1998","20-29",11,1
"3083","Finnmark","Måsøy",2018,"1998","30-39",27,1
"3084","Finnmark","Måsøy",2018,"1998","40-49",33,4
"3085","Finnmark","Måsøy",2018,"1998","50-59",42,4
"3086","Finnmark","Måsøy",2018,"1998","60-66",32,6
"3087","Finnmark","Måsøy",2018,"1998","67-69",7,3
"3088","Finnmark","Måsøy",2018,"1998","70 OG OVER",2,25
"3089","Finnmark","Måsøy",2018,"1999","<20",4,0
"3090","Finnmark","Måsøy",2018,"1999","20-29",11,1
"3091","Finnmark","Måsøy",2018,"1999","30-39",28,1
"3092","Finnmark","Måsøy",2018,"1999","40-49",32,3
"3093","Finnmark","Måsøy",2018,"1999","50-59",45,3
"3094","Finnmark","Måsøy",2018,"1999","60-66",28,5
"3095","Finnmark","Måsøy",2018,"1999","67-69",13,4
"3096","Finnmark","Måsøy",2018,"1999","70 OG OVER",1,24
"3097","Finnmark","Måsøy",2018,"2000","<20",3,0
"3098","Finnmark","Måsøy",2018,"2000","20-29",12,0
"3099","Finnmark","Måsøy",2018,"2000","30-39",24,3
"3100","Finnmark","Måsøy",2018,"2000","40-49",31,2
"3101","Finnmark","Måsøy",2018,"2000","50-59",40,3
"3102","Finnmark","Måsøy",2018,"2000","60-66",26,5
"3103","Finnmark","Måsøy",2018,"2000","67-69",14,3
"3104","Finnmark","Måsøy",2018,"2000","70 OG OVER",0,28
"3105","Finnmark","Måsøy",2018,"2001","<20",3,0
"3106","Finnmark","Måsøy",2018,"2001","20-29",10,1
"3107","Finnmark","Måsøy",2018,"2001","30-39",16,4
"3108","Finnmark","Måsøy",2018,"2001","40-49",36,5
"3109","Finnmark","Måsøy",2018,"2001","50-59",35,5
"3110","Finnmark","Måsøy",2018,"2001","60-66",23,4
"3111","Finnmark","Måsøy",2018,"2001","67-69",15,2
"3112","Finnmark","Måsøy",2018,"2001","70 OG OVER",2,24
"3113","Finnmark","Måsøy",2018,"2002","<20",1,0
"3114","Finnmark","Måsøy",2018,"2002","20-29",11,0
"3115","Finnmark","Måsøy",2018,"2002","30-39",15,6
"3116","Finnmark","Måsøy",2018,"2002","40-49",35,5
"3117","Finnmark","Måsøy",2018,"2002","50-59",34,6
"3118","Finnmark","Måsøy",2018,"2002","60-66",25,3
"3119","Finnmark","Måsøy",2018,"2002","67-69",8,2
"3120","Finnmark","Måsøy",2018,"2002","70 OG OVER",5,21
"3121","Finnmark","Måsøy",2018,"2003","<20",2,0
"3122","Finnmark","Måsøy",2018,"2003","20-29",8,1
"3123","Finnmark","Måsøy",2018,"2003","30-39",11,5
"3124","Finnmark","Måsøy",2018,"2003","40-49",33,6
"3125","Finnmark","Måsøy",2018,"2003","50-59",30,5
"3126","Finnmark","Måsøy",2018,"2003","60-66",22,4
"3127","Finnmark","Måsøy",2018,"2003","67-69",6,3
"3128","Finnmark","Måsøy",2018,"2003","70 OG OVER",3,26
"3129","Finnmark","Måsøy",2018,"2004","<20",1,0
"3130","Finnmark","Måsøy",2018,"2004","20-29",9,1
"3131","Finnmark","Måsøy",2018,"2004","30-39",12,3
"3132","Finnmark","Måsøy",2018,"2004","40-49",28,7
"3133","Finnmark","Måsøy",2018,"2004","50-59",29,3
"3134","Finnmark","Måsøy",2018,"2004","60-66",21,2
"3135","Finnmark","Måsøy",2018,"2004","67-69",5,2
"3136","Finnmark","Måsøy",2018,"2004","70 OG OVER",3,23
"3137","Finnmark","Måsøy",2018,"2005","<20",0,0
"3138","Finnmark","Måsøy",2018,"2005","20-29",10,1
"3139","Finnmark","Måsøy",2018,"2005","30-39",11,0
"3140","Finnmark","Måsøy",2018,"2005","40-49",33,5
"3141","Finnmark","Måsøy",2018,"2005","50-59",27,2
"3142","Finnmark","Måsøy",2018,"2005","60-66",19,4
"3143","Finnmark","Måsøy",2018,"2005","67-69",7,3
"3144","Finnmark","Måsøy",2018,"2005","70 OG OVER",0,23
"3145","Finnmark","Måsøy",2018,"2006","<20",0,0
"3146","Finnmark","Måsøy",2018,"2006","20-29",9,1
"3147","Finnmark","Måsøy",2018,"2006","30-39",11,0
"3148","Finnmark","Måsøy",2018,"2006","40-49",33,5
"3149","Finnmark","Måsøy",2018,"2006","50-59",22,2
"3150","Finnmark","Måsøy",2018,"2006","60-66",20,6
"3151","Finnmark","Måsøy",2018,"2006","67-69",7,2
"3152","Finnmark","Måsøy",2018,"2006","70 OG OVER",1,22
"3153","Finnmark","Måsøy",2018,"2007","<20",1,0
"3154","Finnmark","Måsøy",2018,"2007","20-29",11,0
"3155","Finnmark","Måsøy",2018,"2007","30-39",9,0
"3156","Finnmark","Måsøy",2018,"2007","40-49",33,3
"3157","Finnmark","Måsøy",2018,"2007","50-59",20,3
"3158","Finnmark","Måsøy",2018,"2007","60-66",17,4
"3159","Finnmark","Måsøy",2018,"2007","67-69",7,2
"3160","Finnmark","Måsøy",2018,"2007","70 OG OVER",3,20
"3161","Finnmark","Måsøy",2018,"2008","<20",0,0
"3162","Finnmark","Måsøy",2018,"2008","20-29",13,0
"3163","Finnmark","Måsøy",2018,"2008","30-39",8,0
"3164","Finnmark","Måsøy",2018,"2008","40-49",22,1
"3165","Finnmark","Måsøy",2018,"2008","50-59",31,1
"3166","Finnmark","Måsøy",2018,"2008","60-66",19,4
"3167","Finnmark","Måsøy",2018,"2008","67-69",5,2
"3168","Finnmark","Måsøy",2018,"2008","70 OG OVER",3,21
"3169","Finnmark","Måsøy",2018,"2009","<20",0,0
"3170","Finnmark","Måsøy",2018,"2009","20-29",13,0
"3171","Finnmark","Måsøy",2018,"2009","30-39",7,0
"3172","Finnmark","Måsøy",2018,"2009","40-49",20,1
"3173","Finnmark","Måsøy",2018,"2009","50-59",26,1
"3174","Finnmark","Måsøy",2018,"2009","60-66",21,5
"3175","Finnmark","Måsøy",2018,"2009","67-69",7,1
"3176","Finnmark","Måsøy",2018,"2009","70 OG OVER",1,16
"3177","Finnmark","Måsøy",2018,"2010","<20",0,0
"3178","Finnmark","Måsøy",2018,"2010","20-29",11,0
"3179","Finnmark","Måsøy",2018,"2010","30-39",6,1
"3180","Finnmark","Måsøy",2018,"2010","40-49",19,0
"3181","Finnmark","Måsøy",2018,"2010","50-59",24,2
"3182","Finnmark","Måsøy",2018,"2010","60-66",21,3
"3183","Finnmark","Måsøy",2018,"2010","67-69",7,3
"3184","Finnmark","Måsøy",2018,"2010","70 OG OVER",1,15
"3185","Finnmark","Måsøy",2018,"2011","<20",0,0
"3186","Finnmark","Måsøy",2018,"2011","20-29",10,0
"3187","Finnmark","Måsøy",2018,"2011","30-39",7,0
"3188","Finnmark","Måsøy",2018,"2011","40-49",13,0
"3189","Finnmark","Måsøy",2018,"2011","50-59",23,1
"3190","Finnmark","Måsøy",2018,"2011","60-66",19,5
"3191","Finnmark","Måsøy",2018,"2011","67-69",6,2
"3192","Finnmark","Måsøy",2018,"2011","70 OG OVER",3,15
"3193","Finnmark","Måsøy",2018,"2012","<20",1,0
"3194","Finnmark","Måsøy",2018,"2012","20-29",5,1
"3195","Finnmark","Måsøy",2018,"2012","30-39",11,1
"3196","Finnmark","Måsøy",2018,"2012","40-49",14,0
"3197","Finnmark","Måsøy",2018,"2012","50-59",21,2
"3198","Finnmark","Måsøy",2018,"2012","60-66",18,4
"3199","Finnmark","Måsøy",2018,"2012","67-69",3,5
"3200","Finnmark","Måsøy",2018,"2012","70 OG OVER",6,14
"3201","Finnmark","Måsøy",2018,"2013","<20",1,0
"3202","Finnmark","Måsøy",2018,"2013","20-29",4,0
