"municip_name","municip_number","water_entity_id","vannregion","vannomrade","vassdragomrade","area","score","reliability_ecological_score","reliability_chemical_score","water_entity_class","reliability_eco_score_num","reliability_chem_score_num","area_km2","total_area_km2","area_prop"
"Sortland",1870,"gullesfjorden_ytre_0401010403_2_c","Troms","Harstad - Salangen",177,3780459.28770648,75,"moderate","low","unmodified","50","0",3.78045928770648,374.481114880002,0.0100951934222848
"Kvæfjord",1911,"bygdesundet_indre_0401010502_6_c","Troms","Harstad - Salangen",177,9145913.73847368,50,"moderate","low","unmodified","50","0",9.14591373847368,187.546271640937,0.0487661719875924
"Kvæfjord",1911,"oysundet_0401010502_5_c","Troms","Harstad - Salangen",177,6247288.79012059,75,"low","low","unmodified","0","0",6.24728879012059,187.546271640937,0.0333106530748913
"Kvæfjord",1911,"bygdesundet_ytre_0401010502_3_c","Troms","Harstad - Salangen",177,7456662.8977283,75,"moderate","low","unmodified","50","0",7.4566628977283,187.546271640937,0.0397590569649089
"Lødingen",1851,"tjeldsundet_ytre_0364040300_4_c","Nordland","Ofotfjorden",177,21328992.9373737,75,"low","high","unmodified","0","100",21.3289929373737,519.317354348949,0.0410712115795036
"Tjeldsund",1852,"tjeldsundet_ytre_0364040300_4_c","Nordland","Ofotfjorden",177,29849696.2339426,75,"low","high","unmodified","0","100",29.8496962339426,128.052235912366,0.233105623039418
"Lødingen",1851,"lodingen_havn_0364040300_5_c","Nordland","Ofotfjorden",177,151949.022214017,25,"moderate",NA,"modified","50",NA,0.151949022214017,519.317354348949,0.000292593769381173
"Kvæfjord",1911,"straumen_indre_kvaefjord_0401010501_1_c","Troms","Harstad - Salangen",177,19967.3992572544,75,"low","low","unmodified","0","0",0.0199673992572544,187.546271640937,0.000106466522008406
"Kvæfjord",1911,"straumsbotnen_0401010501_2_c","Troms","Harstad - Salangen",177,2171514.90083231,100,"low","low","unmodified","0","0",2.17151490083231,187.546271640937,0.0115785554243901
"Kvæfjord",1911,"foroysundet_0401010401_3_c","Troms","Harstad - Salangen",177,1222942.16571822,75,"low","low","unmodified","0","0",1.22294216571822,187.546271640937,0.00652074901312662
"Lødingen",1851,"erikstadfjorden_0364040502_c","Nordland","Ofotfjorden",177,2565604.55512222,75,"low","low","unmodified","0","0",2.56560455512222,519.317354348949,0.0049403404943758
"Harstad",1903,"harstadbassenget_russevika_brurvika_0401020500_1_c","Troms","Harstad - Salangen",177,7209696.11047811,50,"moderate","low","unmodified","50","0",7.20969611047811,1073.87313788494,0.00671373168405912
"Lødingen",1851,"haukfjorden_0364040503_2_c","Nordland","Ofotfjorden",177,13001215.5746346,75,"low","low","unmodified","0","0",13.0012155746346,519.317354348949,0.0250352033602532
"Lødingen",1851,"kanstadfjorden_0364040503_1_c","Nordland","Ofotfjorden",177,10689396.9504373,75,"low","low","unmodified","0","0",10.6893969504373,519.317354348949,0.0205835542773999
"Skånland",1913,"tjeldsundet_nordre_0364040200_2_c","Troms","Harstad - Salangen",177,6310924.81549364,75,"low","low","unmodified","0","0",6.31092481549364,85.6541156594828,0.0736791777826843
"Tjeldsund",1852,"tjeldsundet_nordre_0364040200_2_c","Troms","Harstad - Salangen",177,3366947.72227166,75,"low","low","unmodified","0","0",3.36694772227166,128.052235912366,0.0262935488652918
"Harstad",1903,"tjeldsundet_nordre_0364040200_2_c","Troms","Harstad - Salangen",177,9785620.55240676,75,"low","low","unmodified","0","0",9.78562055240676,1073.87313788494,0.00911245491406941
"Lødingen",1851,"innerfjorden_0364040501_c","Nordland","Ofotfjorden",177,2636764.05768738,75,"low","low","unmodified","0","0",2.63676405768738,519.317354348949,0.00507736557541584
"Tjeldsund",1852,"tjeldsundet_indre_0364040300_2_c","Nordland","Ofotfjorden",177,6347394.98354941,75,"low","low","unmodified","0","0",6.34739498354941,128.052235912366,0.0495687946276341
"Harstad",1903,"harstad_havneomrade_0401020500_2_c","Troms","Harstad - Salangen",177,2692801.74603704,25,"high",NA,"modified","100",NA,2.69280174603704,1073.87313788494,0.00250756039148226
"Lødingen",1851,"hestfjorden_0364000030_9_c","Nordland","Ofotfjorden",177,3062900.76067693,75,"low","low","unmodified","0","0",3.06290076067693,519.317354348949,0.00589793646414299
"Kvæfjord",1911,"austerfjorden_0401010402_c","Troms","Harstad - Salangen",177,5615058.96986473,75,"low","low","unmodified","0","0",5.61505896986473,187.546271640937,0.0299395926175217
"Kvæfjord",1911,"kasfjorden_0401010600_c","Troms","Harstad - Salangen",177,521078.143580377,75,"low","low","unmodified","0","0",0.521078143580377,187.546271640937,0.00277839777363314
"Harstad",1903,"kasfjorden_0401010600_c","Troms","Harstad - Salangen",177,13876404.9188924,75,"low","low","unmodified","0","0",13.8764049188924,1073.87313788494,0.0129218288728433
"Lødingen",1851,"fiskefjorden_0364040300_1_c","Nordland","Ofotfjorden",177,417655.89438897,75,"low","low","unmodified","0","0",0.41765589438897,519.317354348949,0.000804240202818894
"Tjeldsund",1852,"fiskefjorden_0364040300_1_c","Nordland","Ofotfjorden",177,2108220.31318631,75,"low","low","unmodified","0","0",2.10822031318631,128.052235912366,0.016463752453562
"Lødingen",1851,"ofoten_0364000030_2_c","Nordland","Ofotfjorden",177,281380989.920483,75,"high","high","unmodified","100","100",281.380989920483,519.317354348949,0.541828590098325
"Vågan",1865,"ofoten_0364000030_2_c","Nordland","Ofotfjorden",177,80109893.6339368,75,"high","high","unmodified","100","100",80.1098936339368,1440.71930081024,0.0556040955298398
"Tjeldsund",1852,"ofoten_0364000030_2_c","Nordland","Ofotfjorden",177,21388441.8437334,75,"high","high","unmodified","100","100",21.3884418437334,128.052235912366,0.167029038511837
"Ballangen",1854,"ofoten_0364000030_2_c","Nordland","Ofotfjorden",177,79031096.8930596,75,"high","high","unmodified","100","100",79.0310968930596,261.644257045845,0.302055538254034
"Tysfjord",1850,"ofoten_0364000030_2_c","Nordland","Ofotfjorden",177,47981394.0007057,75,"high","high","unmodified","100","100",47.9813940007057,464.618602047625,0.103270497111494
"Harstad",1903,"bergsvagen_indre_0401020400_1_c","Troms","Harstad - Salangen",177,91854.5220226347,75,"low","low","unmodified","0","0",0.0918545220226347,1073.87313788494,0.0000855357292981068
"Kvæfjord",1911,"straumen_ytre_kvaefjord_0401010502_2_c","Troms","Harstad - Salangen",177,6451.97543688864,75,"low","low","unmodified","0","0",0.00645197543688864,187.546271640937,0.0000344020458548018
"Kvæfjord",1911,"kvaefjorden_vest_0401010200_1_c","Nordland","Vesterålen",178,512757.649063502,100,"low","low","unmodified","0","0",0.512757649063502,187.546271640937,0.00273403275136917
"Sortland",1870,"kvaefjorden_vest_0401010200_1_c","Nordland","Vesterålen",178,71649385.7415553,100,"low","low","unmodified","0","0",71.6493857415553,374.481114880002,0.191329770433189
"Harstad",1903,"kvaefjorden_vest_0401010200_1_c","Nordland","Vesterålen",178,111382.548432949,100,"low","low","unmodified","0","0",0.111382548432949,1073.87313788494,0.00010372039722711
"Kvæfjord",1911,"gullesfjorden_indre_0401010401_4_c","Troms","Harstad - Salangen",178,16237383.1812778,75,"low","low","unmodified","0","0",16.2373831812778,187.546271640937,0.0865780110647293
"Hadsel",1866,"fiskfjorden_ytre_0365010601_6_c","Nordland","Vesterålen",178,1382600.31231051,75,"low","low","unmodified","0","0",1.38260031231051,617.164829481129,0.00224024481996634
"Sortland",1870,"fiskfjorden_ytre_0365010601_6_c","Nordland","Vesterålen",178,1214807.90633652,75,"low","low","unmodified","0","0",1.21480790633652,374.481114880002,0.00324397641981436
"Hadsel",1866,"sortlandsundet_sor_ytre_0365010601_7_c","Nordland","Vesterålen",178,33565489.9070878,75,"low","high","unmodified","0","100",33.5654899070878,617.164829481129,0.0543865889689589
"Sortland",1870,"sortlandsundet_sor_ytre_0365010601_7_c","Nordland","Vesterålen",178,61865500.5690496,75,"low","high","unmodified","0","100",61.8655005690496,374.481114880002,0.165203258884961
"Hadsel",1866,"fiskfjorden_indre_0365010601_5_c","Nordland","Vesterålen",178,225024.005170571,75,"low","low","unmodified","0","0",0.225024005170571,617.164829481129,0.000364609249298532
"Sortland",1870,"fiskfjorden_indre_0365010601_5_c","Nordland","Vesterålen",178,41034.4302650653,75,"low","low","unmodified","0","0",0.0410344302650653,374.481114880002,0.000109576768052013
"Vågan",1865,"pundslettvagen_0364000030_4_c","Nordland","Ofotfjorden",178,862832.668228711,75,"low","low","unmodified","0","0",0.862832668228711,1440.71930081024,0.000598890198627494
"Sortland",1870,"sortlandsundet_nord_ytre_0365010602_2_c","Nordland","Vesterålen",178,55269919.9498097,100,"high","low","unmodified","100","0",55.2699199498097,374.481114880002,0.147590673477674
"Vågan",1865,"pollan_0364000030_6_c","Nordland","Ofotfjorden",178,2146342.47369633,75,"low","low","unmodified","0","0",2.14634247369633,1440.71930081024,0.00148977144436758
"Hadsel",1866,"ingelsfjorden_0365010400_2_c","Nordland","Ofotfjorden",178,8620298.75089157,75,"low","low","unmodified","0","0",8.62029875089157,617.164829481129,0.0139675793874044
"Sortland",1870,"dalflaget_0365010800_1_c","Nordland","Vesterålen",178,1224432.12572106,75,"low","low","unmodified","0","0",1.22443212572106,374.481114880002,0.00326967656596893
"Sortland",1870,"godfjorden_indre_0401010300_1_c","Nordland","Vesterålen",178,2337541.34414493,75,"low","low","unmodified","0","0",2.33754134414493,374.481114880002,0.00624208071185103
"Hadsel",1866,"ytterfjorden_innerfjorden_0365010400_1_c","Nordland","Ofotfjorden",178,2317741.56264349,75,"low","low","unmodified","0","0",2.31774156264349,617.164829481129,0.00375546604720183
"Sortland",1870,"godfjorden_ytre_0401010300_2_c","Nordland","Vesterålen",178,11963155.2470111,75,"low","low","unmodified","0","0",11.9631552470111,374.481114880002,0.031945950734644
"Sortland",1870,"sorfjorden_0365010900_1_c","Nordland","Vesterålen",178,3278519.52807441,75,"low","low","unmodified","0","0",3.27851952807441,374.481114880002,0.00875483274804117
"Lødingen",1851,"oksfjorden_0364050102_c","Nordland","Ofotfjorden",178,32725821.4078455,75,"high","low","unmodified","100","0",32.7258214078455,519.317354348949,0.0630169994008246
"Sortland",1870,"hongfjorden_0365010900_2_c","Nordland","Vesterålen",178,5617546.96603984,75,"low","low","unmodified","0","0",5.61754696603984,374.481114880002,0.0150008818678077
"Sortland",1870,"blokken_0365010601_3_c","Nordland","Vesterålen",178,445366.376889883,50,"moderate","low","unmodified","50","0",0.445366376889883,374.481114880002,0.00118928928374024
"Hadsel",1866,"lonkanfjorden_indre_0365010501_c","Nordland","Ofotfjorden",178,2647773.04343574,75,"low","low","unmodified","0","0",2.64777304343574,617.164829481129,0.00429022024093921
"Lødingen",1851,"innerfjorden_0364050101_c","Nordland","Ofotfjorden",178,6910606.07958409,75,"low","low","unmodified","0","0",6.91060607958409,519.317354348949,0.0133070963673989
"Sortland",1870,"djupfjorden_0365010700_c","Nordland","Vesterålen",178,1774720.23215693,77.5,"low","low","unmodified","0","0",1.77472023215693,374.481114880002,0.00473914481034809
"Sortland",1870,"sortlandsundet_sor_indre_0365010601_2_c","Nordland","Vesterålen",178,3017042.56257231,75,"low","low","unmodified","0","0",3.01704256257231,374.481114880002,0.00805659469246957
"Vågan",1865,"valastrandvagen_0364000030_5_c","Nordland","Ofotfjorden",178,533155.542487508,75,"low","low","unmodified","0","0",0.533155542487508,1440.71930081024,0.000370062053161687
"Sortland",1870,"sigerfjorden_0365010800_2_c","Nordland","Vesterålen",178,7263077.09257553,75,"low","low","unmodified","0","0",7.26307709257553,374.481114880002,0.0193950423772448
"Hadsel",1866,"lonkanfjorden_ytre_0365010502_c","Nordland","Ofotfjorden",178,7436104.32394513,75,"low","low","unmodified","0","0",7.43610432394513,617.164829481129,0.0120488141396471
"Sortland",1870,"roksoyfjorden_0365011000_c","Nordland","Vesterålen",178,2712942.56203493,75,"low","low","unmodified","0","0",2.71294256203493,374.481114880002,0.00724453771962375
"Vågan",1865,"valvagen_0364050301_1_c","Nordland","Ofotfjorden",178,886364.668027891,75,"low","low","unmodified","0","0",0.886364668027891,1440.71930081024,0.00061522370633156
"Vågan",1865,"laupstadpollen_0364050401_1_c","Nordland","Lofoten",179,26517.5570477536,50,"low","low","unmodified","0","0",0.0265175570477536,1440.71930081024,0.0000184057762208367
"Vågan",1865,"austnesfjorden_0364050401_2_c","Nordland","Lofoten",179,17185467.226045,75,"low","low","unmodified","0","0",17.185467226045,1440.71930081024,0.0119283938352045
"Vågan",1865,"ulvagsfjorden_0364050304_1_c","Nordland","Lofoten",179,23551.430658109,75,"low","low","unmodified","0","0",0.023551430658109,1440.71930081024,0.0000163469946191905
"Vågan",1865,"ulvagsfjorden_0364050304_2_c","Nordland","Lofoten",179,463603.96518009,75,"low","low","unmodified","0","0",0.46360396518009,1440.71930081024,0.000321786461054117
"Vågan",1865,"laukvika_0363000032_2_c","Nordland","Lofoten",179,304315.274135529,72.4489795918367,"low","low","unmodified","0","0",0.304315274135529,1440.71930081024,0.000211224541771868
"Bø",1867,"vagan_0363000032_1_c","Nordland","Lofoten",179,81809210.8038886,100,"low","low","unmodified","0","0",81.8092108038886,537.873030618036,0.152097625549076
"Hadsel",1866,"vagan_0363000032_1_c","Nordland","Lofoten",179,82034968.4796871,100,"low","low","unmodified","0","0",82.0349684796871,617.164829481129,0.132922299782793
"Vågan",1865,"vagan_0363000032_1_c","Nordland","Lofoten",179,326727862.655758,100,"low","low","unmodified","0","0",326.727862655758,1440.71930081024,0.226781068645371
"Vestvågøy",1860,"vagan_0363000032_1_c","Nordland","Lofoten",179,123723812.373541,100,"low","low","unmodified","0","0",123.723812373541,1127.14063332906,0.109767857457252
"Vågan",1865,"kabelvag_havn_0364000030_11_c","Nordland","Lofoten",179,107604.858705018,25,"moderate",NA,"modified","50",NA,0.107604858705018,1440.71930081024,0.0000746882884434896
"Vågan",1865,"henningsvaer_havn_0363000030_8_c","Nordland","Lofoten",179,62330.8214690662,25,"moderate",NA,"modified","50",NA,0.0623308214690662,1440.71930081024,0.0000432636818525386
"Vågan",1865,"olderfjorden_indre_0363041800_1_c","Nordland","Lofoten",179,563311.499387542,75,"low","low","unmodified","0","0",0.563311499387542,1440.71930081024,0.00039099323447027
"Hadsel",1866,"austpollen_0365010201_1_c","Nordland","Lofoten",179,1536557.22441519,75,"low","low","unmodified","0","0",1.53655722441519,617.164829481129,0.002489703157108
"Hadsel",1866,"higravfjorden_0365010201_2_c","Nordland","Lofoten",179,1810344.84634164,75,"low","low","unmodified","0","0",1.81034484634164,617.164829481129,0.00293332471304895
"Vågan",1865,"hopen_0364050802_c","Nordland","Lofoten",179,450237.812828247,75,"low","low","unmodified","0","0",0.450237812828247,1440.71930081024,0.000312509045013167
"Hadsel",1866,"myrlandsfjorden_0365010300_1_c","Nordland","Lofoten",179,1060018.64637618,75,"low","low","unmodified","0","0",1.06001864637618,617.164829481129,0.00171756165572068
"Vågan",1865,"husvagen_0364050500_c","Nordland","Lofoten",179,1434334.61536694,75,"low","low","unmodified","0","0",1.43433461536694,1440.71930081024,0.000995568404310463
"Vågan",1865,"gimsoystraumen_0363041900_2_c","Nordland","Lofoten",179,11784127.2931661,75,"low","low","unmodified","0","0",11.7841272931661,1440.71930081024,0.00817933603481181
"Hadsel",1866,"raftsundet_0364050301_2_c","Nordland","Lofoten",179,17052487.5441926,75,"low","low","unmodified","0","0",17.0524875441926,617.164829481129,0.0276303618249426
"Vågan",1865,"raftsundet_0364050301_2_c","Nordland","Lofoten",179,17741852.9381364,75,"low","low","unmodified","0","0",17.7418529381364,1440.71930081024,0.012314579896416
"Hadsel",1866,"grunnforfjorden_ytre_0363042500_2_c","Nordland","Lofoten",179,1399079.07480898,75,"low","low","unmodified","0","0",1.39907907480898,617.164829481129,0.0022669455678238
"Vågan",1865,"grunnforfjorden_ytre_0363042500_2_c","Nordland","Lofoten",179,976088.027683899,75,"low","low","unmodified","0","0",0.976088027683899,1440.71930081024,0.00067750048682971
"Hadsel",1866,"morfjorden_indre_0365010101_c","Nordland","Lofoten",179,2936625.35993027,75,"low","low","unmodified","0","0",2.93662535993027,617.164829481129,0.00475825131253702
"Vågan",1865,"vatterfjorden_0364050404_c","Nordland","Lofoten",179,808501.666880197,75,"low","low","unmodified","0","0",0.808501666880197,1440.71930081024,0.000561179173781809
"Hadsel",1866,"falkfjorden_0365010300_2_c","Nordland","Lofoten",179,1078722.70022962,75,"low","low","unmodified","0","0",1.07872270022962,617.164829481129,0.00174786807138141
"Vågan",1865,"vatterfjordpollen_0364050403_c","Nordland","Lofoten",179,1372616.92436768,75,"low","low","unmodified","0","0",1.37261692436768,1440.71930081024,0.000952730294926803
"Vågan",1865,"arrvagan_0363042000_1_c","Nordland","Lofoten",179,3982835.94143188,75,"low","low","unmodified","0","0",3.98283594143188,1440.71930081024,0.0027644773962506
"Vestvågøy",1860,"arrvagan_0363042000_1_c","Nordland","Lofoten",179,867272.633150636,75,"low","low","unmodified","0","0",0.867272633150636,1127.14063332906,0.000769444918855519
"Vågan",1865,"orsvag_0364050700_c","Nordland","Lofoten",179,2208436.6019617,75,"low","low","unmodified","0","0",2.2084366019617,1440.71930081024,0.00153287083800412
"Hadsel",1866,"grunnfjorden_0364050302_c","Nordland","Lofoten",179,4428008.13004396,75,"low","low","unmodified","0","0",4.42800813004396,617.164829481129,0.00717475772844465
