"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","catch_runmean","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score","total_tons","catch_prop","fish_score"
2000,"1867","Capelin",2098000,"cap.27.1-2",NA,200000,NA,94000,NA,1,NA,1,405.726,"Bo",405.726,1579.07,0.256939844338756,11.8218462018317,0.0217343247367695,0.0217343247367695,10907.2370666667,0.0371978712409148,13.7103171938559
2001,"1867","Capelin",2019000,"cap.27.1-2",NA,200000,NA,94000,NA,1,NA,1,761.168,"Bo",761.168,1579.07,0.482035628566181,10.5499730626365,0.0456906975690154,0.0456906975690154,10739.9572666667,0.0708725352532284,13.0594070295572
2002,"1867","Capelin",1291000,"cap.27.1-2",NA,200000,NA,94000,NA,1,NA,1,1011.297,"Bo",1011.297,1579.07,0.640438359287429,28.6735262426631,0.0223355283848739,0.0223355283848739,7411.729,0.13644549065407,5.42509832681016
2009,"1867","Capelin",2323000,"cap.27.1-2",NA,200000,NA,94000,NA,1,NA,1,647.321,"Bo",647.321,1579.07,0.409938128138715,23.7041908866646,0.0172939093385945,0.0172939093385945,9810.77033333333,0.0659806496336628,14.4727439809109
2011,"1867","Capelin",2115000,"cap.27.1-2",NA,200000,NA,94000,NA,1,NA,1,513.48,"Bo",513.48,1579.07,0.325178744450848,5.18411429087764,0.0627259983490443,0.0627259983490443,12474.2239,0.0411632823104931,15.3023477454604
1994,"1868","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,8888.6469,"Oksnes",8882.10606666667,1495.68,5.93850694444444,11.5957758976268,0.512126743123747,0.256063371561873,12381.4817666667,0.717370201245137,21.44091142729
1995,"1868","Atlantic cod",523318,"cod.27.1-2",0.74,220000,0.4,460000,0.782,1,0,0.5,8394.148,"Oksnes",8882.10606666667,1495.68,5.93850694444444,11.5957758976268,0.512126743123747,0.256063371561873,12381.4817666667,0.717370201245137,24.428569794609
1996,"1868","Atlantic cod",546404,"cod.27.1-2",0.74,220000,0.4,460000,0.766,1,0,0.5,9363.5233,"Oksnes",9473.22086666667,1495.68,6.33372169626302,11.203589232838,0.565329696102986,0.282664848051493,14011.9820666667,0.676080002214866,25.0937939934314
1997,"1868","Atlantic cod",544203,"cod.27.1-2",0.74,220000,0.4,460000,0.947,1,0,0.5,10661.9913,"Oksnes",8774.8458,1495.68,5.86679356546855,11.0830323623589,0.529349132408366,0.264674566204183,13482.2806333333,0.650842838733474,23.2540756466558
1998,"1868","Atlantic cod",377854,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.657725,0,0.3288625,6299.0228,"Oksnes",7316.8173,1495.68,4.89196706514762,10.2268746645112,0.478344286561315,0.157309497939271,12312.2142333333,0.594273065862588,18.9253424475927
1999,"1868","Atlantic cod",283058,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.262741666666667,0,0.131370833333333,4989.4378,"Oksnes",5010.2168,1495.68,3.34979193410355,8.22380253054373,0.40732883865611,0.0535111289749519,9262.62196666667,0.540906971916832,21.3592711634
2000,"1868","Atlantic cod",239037,"cod.27.1-2",0.74,220000,0.4,460000,0.823,0.0793208333333333,0,0.0396604166666666,3742.1898,"Oksnes",4357.74443333333,1495.68,2.91355399104978,5.91757457435674,0.492356108814478,0.0195270484239609,9209.10556666667,0.47319953081075,34.7682647095772
2001,"1868","Atlantic cod",363501,"cod.27.1-2",0.74,220000,0.4,460000,0.707,0.597920833333333,0.0970588235294119,0.347489828431373,4341.6057,"Oksnes",4631.4325,1495.68,3.09653970100556,5.57334966477031,0.555597600591812,0.193064514906531,9260.85453333333,0.500108546498567,36.7104905725649
2002,"1868","Atlantic cod",505998,"cod.27.1-2",0.74,220000,0.4,460000,0.655,1,0.25,0.625,5810.502,"Oksnes",5393.96616666667,1495.68,3.60636377210812,6.76454968595219,0.533126954422019,0.333204346513762,9863.13903333333,0.546881286823322,36.3906465303091
2003,"1868","Atlantic cod",595218,"cod.27.1-2",0.74,220000,0.4,460000,0.576,1,0.482352941176471,0.741176470588235,6029.7908,"Oksnes",5599.37256666667,1495.68,3.74369689149194,7.56612998527849,0.494796798201472,0.366731744549326,8881.53196666667,0.630451209057368,33.181826706688
2004,"1868","Atlantic cod",709114,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,4957.8249,"Oksnes",5362.68523333333,1495.68,3.58544958368992,6.83531205252798,0.524548046400291,0.277701906917801,8017.04656666667,0.668910326108164,26.5314645201506
2005,"1868","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,5100.44,"Oksnes",5317.76266666667,1495.68,3.55541470546284,5.5205201154918,0.644036183381628,0.340960332378509,8087.89856666667,0.657496211510763,30.1335635476423
2006,"1868","Atlantic cod",602187,"cod.27.1-2",0.74,220000,0.4,460000,0.659,1,0.238235294117647,0.619117647058824,5895.0231,"Oksnes",6172.94226666667,1495.68,4.12718112608758,4.59229792817479,0.898718068957674,0.556412216222325,9988.94613333333,0.617977330568179,45.6047896098079
2007,"1868","Atlantic cod",653169,"cod.27.1-2",0.74,220000,0.4,460000,0.453,1,0.844117647058824,0.922058823529412,7523.3637,"Oksnes",6894.98826666667,1495.68,4.60993545856511,4.60993545856511,1,0.922058823529412,11255.3396333333,0.612597086475006,70.7497742857826
2008,"1868","Atlantic cod",688680,"cod.27.1-2",0.74,220000,0.4,460000,0.319,1,1,1,7266.578,"Oksnes",7530.1236,1495.68,5.03458199614891,5.03458199614891,1,1,901258.815866667,0.00835511782790041,84.7027921380965
2009,"1868","Atlantic cod",1099774,"cod.27.1-2",0.74,220000,0.4,460000,0.272,1,1,1,7800.4291,"Oksnes",8987.42873333333,1495.68,6.00892485914991,6.00892485914991,1,1,12692.1154333333,0.708111171895713,88.8898342926322
2010,"1868","Atlantic cod",1398250,"cod.27.1-2",0.74,220000,0.4,460000,0.277,1,1,1,11895.2791,"Oksnes",11595.6445333333,1495.68,7.75275763086578,7.75275763086578,1,1,15219.8142666667,0.761878189192445,88.1259980997622
2011,"1868","Atlantic cod",2012786,"cod.27.1-2",0.74,220000,0.4,460000,0.268,1,1,1,15091.2254,"Oksnes",14700.7156,1495.68,9.82878396448438,9.82878396448438,1,1,18802.7065,0.781840401540066,87.9156909074241
2012,"1868","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,17115.6423,"Oksnes",18474.1824333333,1495.68,12.3516945023891,12.3516945023891,1,1,22624.6083666667,0.816552584421826,89.3810829201036
2013,"1868","Atlantic cod",2645872,"cod.27.1-2",0.74,220000,0.4,460000,0.271,1,1,1,23215.6796,"Oksnes",22591.7123333333,1495.68,15.1046429271858,15.1046429271858,1,1,27302.5215,0.827458824025954,90.5934601996541
2014,"1868","Atlantic cod",2507946,"cod.27.1-2",0.74,220000,0.4,460000,0.299,1,1,1,27443.8151,"Oksnes",24019.734,1495.68,16.0594070924262,16.0594070924262,1,1,29630.8208666667,0.810633431590858,91.8301571674606
2015,"1868","Atlantic cod",2071319,"cod.27.1-2",0.74,220000,0.4,460000,0.318,1,1,1,21399.7073,"Oksnes",22790.9606,1495.68,15.2378587665811,15.2378587665811,1,1,29874.6561333333,0.762886123217012,94.173769845246
2016,"1868","Atlantic cod",1700333,"cod.27.1-2",0.74,220000,0.4,460000,0.33,1,1,1,19529.3594,"Oksnes",19998.4890333333,1495.68,13.370834024212,436.358408912776,0.0306418617152962,0.0306418617152962,27572.6674666667,0.725301208434405,2.81349348261445
2017,"1868","Atlantic cod",1821497,"cod.27.1-2",0.74,220000,0.4,460000,0.387,1,1,1,19066.4004,"Oksnes",121777364.253267,1495.68,81419.3973665936,81419.3973665936,1,1,205738190.126567,0.591904517962131,98.2473833615139
2018,"1868","Atlantic cod",1525907,"cod.27.1-2",0.74,220000,0.4,460000,0.422,1,0.935294117647059,0.96764705882353,365293497,"Oksnes",121777364.253267,1495.68,81419.3973665936,81419.3973665936,1,0.96764705882353,206628033.6059,0.58935548157774,96.0449415491657
1994,"1868","Atlantic herring",3452000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.126,1,1,1,118.286,"Oksnes",441.731333333333,1495.68,0.295338129368136,38.131266356499,0.00774530084070495,0.00774530084070495,12381.4817666667,0.0356767745297303,21.44091142729
1995,"1868","Atlantic herring",3524000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.216,1,0.559701492537313,0.779850746268657,408.009,"Oksnes",441.731333333333,1495.68,0.295338129368136,22.605836377964,0.0130646849083641,0.0101885042755526,12381.4817666667,0.0356767745297303,24.428569794609
1996,"1868","Atlantic herring",4109000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.189,1,0.761194029850746,0.880597014925373,798.899,"Oksnes",1510.05733333333,1495.68,1.00961257309942,36.0142615024176,0.0280336880719223,0.0246863820334838,14011.9820666667,0.107769002711303,25.0937939934314
1997,"1868","Atlantic herring",5373000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.194,1,0.723880597014925,0.861940298507463,3323.264,"Oksnes",1565.63666666667,1495.68,1.04677248252746,31.2298894355393,0.0335182897361218,0.0288907646606125,13482.2806333333,0.116125506451469,23.2540756466558
1998,"1868","Atlantic herring",5941000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.19,1,0.753731343283582,0.876865671641791,574.747,"Oksnes",1484.641,1495.68,0.992619410569106,29.2191136978058,0.033971578359122,0.0297885108746033,12312.2142333333,0.120582778358467,18.9253424475927
1999,"1868","Atlantic herring",5816000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.214,1,0.574626865671642,0.787313432835821,555.912,"Oksnes",541.385666666667,1495.68,0.361966240550563,30.9546636847825,0.0116934315370549,0.00920639572506933,9262.62196666667,0.0584484251451638,21.3592711634
2000,"1868","Atlantic herring",4842000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.257,1,0.253731343283582,0.626865671641791,493.498,"Oksnes",602.563,1495.68,0.402868929182713,26.1871796944467,0.0153842045567109,0.00964382972211725,9209.10556666667,0.0654312186604789,34.7682647095772
2001,"1868","Atlantic herring",4018000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.203,1,0.656716417910448,0.828358208955224,758.279,"Oksnes",442.265666666667,1495.68,0.295695380473542,27.4132814416089,0.010786573694338,0.00893514686620533,9260.85453333333,0.04775646405791,36.7104905725649
2002,"1868","Atlantic herring",3552000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.225,1,0.492537313432836,0.746268656716418,75.02,"Oksnes",325.852333333333,1495.68,0.217862332406219,42.9492777756264,0.0050725493812577,0.00378548461287888,9863.13903333333,0.0330373861944039,36.3906465303091
2003,"1868","Atlantic herring",4192000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.151,1,1,1,144.258,"Oksnes",112.175333333333,1495.68,0.0749995542718585,54.7452458402716,0.00136997383280883,0.00136997383280883,8881.53196666667,0.0126301784145279,33.181826706688
2006,"1868","Atlantic herring",5396000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.175,1,0.865671641791045,0.932835820895522,117.248,"Oksnes",123.185333333333,1495.68,0.0823607545285979,33.8436710167938,0.00243356444659118,0.00227011608823804,9988.94613333333,0.0123321651442549,45.6047896098079
2007,"1868","Atlantic herring",6952000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.153,1,1,1,108.05,"Oksnes",312.562,1495.68,0.208976519041506,19.792313054254,0.0105584687584856,0.0105584687584856,11255.3396333333,0.0277701082492731,70.7497742857826
2008,"1868","Atlantic herring",7050000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.198,1,0.694029850746269,0.847014925373134,712.388,"Oksnes",889843.479333333,1495.68,594.942420392954,594.942420392954,1,0.847014925373134,901258.815866667,0.987334008464199,84.7027921380965
2018,"1868","Atlantic herring",4103000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.128,1,1,1,2668710,"Oksnes",889843.479333333,1495.68,594.942420392954,6174.44708334947,0.096355578460997,0.096355578460997,206628033.6059,0.00430649928668694,96.0449415491657
1994,"1868","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,1247.7289,"Oksnes",1143.9202,1495.68,0.764816137141635,3.0420937661597,0.251411099042857,0.251411099042857,12381.4817666667,0.0923896042135808,21.44091142729
1995,"1868","Haddock",208941,"had.27.1-2",0.77,50000,0.35,80000,0.328,1,1,1,1161.4449,"Oksnes",1143.9202,1495.68,0.764816137141635,3.0420937661597,0.251411099042857,0.251411099042857,12381.4817666667,0.0923896042135808,24.428569794609
1996,"1868","Haddock",250661,"had.27.1-2",0.77,50000,0.35,80000,0.391,1,0.902380952380952,0.951190476190476,1022.5868,"Oksnes",1073.0033,1495.68,0.71740165008558,2.61231849177698,0.274622582332058,0.261218384861088,14011.9820666667,0.0765775530467303,25.0937939934314
1997,"1868","Haddock",220527,"had.27.1-2",0.77,50000,0.35,80000,0.465,1,0.726190476190476,0.863095238095238,1034.9782,"Oksnes",974.954833333333,1495.68,0.651847208850378,2.6493601360919,0.246039487033244,0.212355509641788,13482.2806333333,0.0723137916980361,23.2540756466558
1998,"1868","Haddock",160426,"had.27.1-2",0.77,50000,0.35,80000,0.46,1,0.738095238095238,0.869047619047619,867.2995,"Oksnes",960.660066666667,1495.68,0.642289839181287,2.34939648463163,0.273385034574951,0.237584613380612,12312.2142333333,0.0780249635411504,18.9253424475927
1999,"1868","Haddock",115023,"had.27.1-2",0.77,50000,0.35,80000,0.466,1,0.723809523809524,0.861904761904762,979.7025,"Oksnes",920.3128,1495.68,0.615313970902867,1.7754590042148,0.346566138357551,0.298707004965318,9262.62196666667,0.0993576984262041,21.3592711634
2000,"1868","Haddock",93447,"had.27.1-2",0.77,50000,0.35,80000,0.368,1,0.957142857142857,0.978571428571429,913.9364,"Oksnes",1196.87016666667,1495.68,0.800218072493225,1.20286907324863,0.665257832535379,0.651002307552478,9209.10556666667,0.129965951416483,34.7682647095772
2001,"1868","Haddock",93381,"had.27.1-2",0.77,50000,0.35,80000,0.365,1,0.964285714285714,0.982142857142857,1696.9716,"Oksnes",1438.5725,1495.68,0.961818370239624,1.28294465467163,0.749695917697866,0.736308490596119,9260.85453333333,0.155339066694335,36.7104905725649
2002,"1868","Haddock",107449,"had.27.1-2",0.77,50000,0.35,80000,0.341,1,1,1,1704.8095,"Oksnes",1632.08446666667,1495.68,1.0911989641278,2.12846094365428,0.512670419150073,0.512670419150073,9863.13903333333,0.165473127890715,36.3906465303091
2003,"1868","Haddock",139684,"had.27.1-2",0.77,50000,0.35,80000,0.407,1,0.864285714285714,0.932142857142857,1494.4723,"Oksnes",1430.40333333333,1495.68,0.956356529025817,2.95863591550317,0.323242384780951,0.301308080099387,8881.53196666667,0.161053671675313,33.181826706688
2004,"1868","Haddock",159778,"had.27.1-2",0.77,50000,0.35,80000,0.417,1,0.84047619047619,0.920238095238095,1091.9282,"Oksnes",1319.34483333333,1495.68,0.882103680822992,3.4087808031162,0.258773952263696,0.238133648928377,8017.04656666667,0.164567440436097,26.5314645201506
2005,"1868","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,1371.634,"Oksnes",1382.4505,1495.68,0.924295638104407,3.08364587108965,0.299741175460525,0.26905338844909,8087.89856666667,0.170928268771521,30.1335635476423
2006,"1868","Haddock",172205,"had.27.1-2",0.77,50000,0.35,80000,0.389,1,0.907142857142857,0.953571428571429,1683.7893,"Oksnes",1678.90183333333,1495.68,1.12250069087862,2.76571598064943,0.405862604378863,0.387018983461273,9988.94613333333,0.16807597227207,45.6047896098079
2007,"1868","Haddock",179156,"had.27.1-2",0.77,50000,0.35,80000,0.355,1,0.988095238095238,0.994047619047619,1981.2822,"Oksnes",2000.30703333333,1495.68,1.33738970457139,2.34137256607658,0.571199015461448,0.567799021321797,11255.3396333333,0.17772071732152,70.7497742857826
2008,"1868","Haddock",198050,"had.27.1-2",0.77,50000,0.35,80000,0.291,1,1,1,2335.8496,"Oksnes",2265.10003333333,1495.68,1.5144282422265,1.98159154065117,0.764248439276665,0.764248439276665,901258.815866667,0.00251326255394814,84.7027921380965
2009,"1868","Haddock",211140,"had.27.1-2",0.77,50000,0.35,80000,0.259,1,1,1,2478.1683,"Oksnes",2573.16393333333,1495.68,1.72039736663814,2.09316503076083,0.821911956943407,0.821911956943407,12692.1154333333,0.202737199078368,88.8898342926322
2010,"1868","Haddock",311541,"had.27.1-2",0.77,50000,0.35,80000,0.241,1,1,1,2905.4739,"Oksnes",2796.549,1495.68,1.86975088254172,3.04667268059472,0.61370257935839,0.61370257935839,15219.8142666667,0.183743963691121,88.1259980997622
2011,"1868","Haddock",432296,"had.27.1-2",0.77,50000,0.35,80000,0.232,1,1,1,3006.0048,"Oksnes",3238.1954,1495.68,2.16503222614463,4.06676078562143,0.53237265240665,0.53237265240665,18802.7065,0.172219642954061,87.9156909074241
2012,"1868","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,3803.1075,"Oksnes",3210.58813333333,1495.68,2.14657422265012,4.30105253746635,0.499081144429502,0.499081144429502,22624.6083666667,0.141906904256675,89.3810829201036
2013,"1868","Haddock",604134,"had.27.1-2",0.77,50000,0.35,80000,0.164,1,1,1,2822.6521,"Oksnes",3249.6168,1495.68,2.17266848523748,3.93205063333962,0.552553537031177,0.552553537031177,27302.5215,0.11902258917734,90.5934601996541
2014,"1868","Haddock",596585,"had.27.1-2",0.77,50000,0.35,80000,0.168,1,1,1,3123.0908,"Oksnes",3537.9722,1495.68,2.36546066003423,3.40508696639748,0.694684360011177,0.694684360011177,29630.8208666667,0.119401761291739,91.8301571674606
2015,"1868","Haddock",555089,"had.27.1-2",0.77,50000,0.35,80000,0.201,1,1,1,4668.1737,"Oksnes",4262.0089,1495.68,2.84954595902867,3.1317300731204,0.909895135435294,0.909895135435294,29874.6561333333,0.142663027851376,94.173769845246
2016,"1868","Haddock",526338,"had.27.1-2",0.77,50000,0.35,80000,0.255,1,1,1,4994.7622,"Oksnes",4552.41886666667,1495.68,3.04371180109827,90.8430075019595,0.0335051853169064,0.0335051853169064,27572.6674666667,0.165106218764296,2.81349348261445
2017,"1868","Haddock",388448,"had.27.1-2",0.77,50000,0.35,80000,0.383,1,0.921428571428571,0.960714285714286,3994.3207,"Oksnes",32254341.3609667,1495.68,21565.0014448055,23325.4177187032,0.924527985087864,0.888207242816556,205738190.126567,0.156773719750934,98.2473833615139
2018,"1868","Haddock",279971,"had.27.1-2",0.77,50000,0.35,80000,0.378,1,0.933333333333333,0.966666666666667,96754035,"Oksnes",32254341.3609667,1495.68,21565.0014448055,23325.4177187032,0.924527985087864,0.893710385584936,206628033.6059,0.156098573838655,96.0449415491657
1994,"1868","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,1891.8308,"Oksnes",1913.72416666667,1495.68,1.27950107420482,3.87417625720179,0.330264032728591,0.0466655214816148,12381.4817666667,0.154563420011551,21.44091142729
1995,"1868","Saithe",196889,"pok.27.1-2",0.58,136000,NA,220000,0.372,0.724869047619048,NA,0.724869047619048,1666.5323,"Oksnes",1913.72416666667,1495.68,1.27950107420482,3.87417625720179,0.330264032728591,0.2393981748668,12381.4817666667,0.154563420011551,24.428569794609
1996,"1868","Saithe",246126,"pok.27.1-2",0.58,136000,NA,220000,0.36,1,NA,1,2182.8094,"Oksnes",1955.70056666667,1495.68,1.3075661683426,4.90991455058444,0.266311389917562,0.266311389917562,14011.9820666667,0.1395734420271,25.0937939934314
1997,"1868","Saithe",245371,"pok.27.1-2",0.58,136000,NA,220000,0.255,1,NA,1,2017.76,"Oksnes",2166.84333333333,1495.68,1.4487345778063,5.60136145292458,0.258639723571114,0.258639723571114,13482.2806333333,0.160717863117021,23.2540756466558
1998,"1868","Saithe",294112,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,2299.9606,"Oksnes",2550.09586666667,1495.68,1.70497423691342,4.79545264006449,0.355539792567004,0.355539792567004,12312.2142333333,0.207119192237794,18.9253424475927
1999,"1868","Saithe",310104,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,3332.567,"Oksnes",2790.7067,1495.68,1.86584476626016,3.64016136757,0.512571992792097,0.512571992792097,9262.62196666667,0.3012869045118,21.3592711634
