"","Year","Municip_number","Municip_name_new","Species","Spp_year","SSB","Bmsy","SSB.Bmsy","Blim","Seaarea","Total_catch_new","Blim.Bmsy","stock_score"
"210",1994,2003,"Vadso","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,705.34,999.4428,0.618181818181818,0.0816691176470588
"211",1994,2004,"Hammerfest","Cod","Cod_1994",592309,460000,1.28762826086957,220000,2379.58,14102.022,0.478260869565217,1
"212",1994,2004,"Hammerfest","Haddock","Haddock_1994",163487,80000,2.0435875,50000,2379.58,1899.7413,0.625,1
"213",1994,2004,"Hammerfest","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,2379.58,1346.9634,0.618181818181818,0.0816691176470588
"214",1994,2012,"Alta","Cod","Cod_1994",592309,460000,1.28762826086957,220000,708.22,1467.2136,0.478260869565217,1
"215",1994,2012,"Alta","Herring","Herring_1994",3431000,3184000,1.07757537688442,2500000,708.22,339.45,0.785175879396985,1
"216",1994,2012,"Alta","Haddock","Haddock_1994",163487,80000,2.0435875,50000,708.22,15.0264,0.625,1
"217",1994,2012,"Alta","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,708.22,6.4384,0.618181818181818,0.0816691176470588
"218",1994,2014,"Loppa","Cod","Cod_1994",592309,460000,1.28762826086957,220000,2119.69,10534.8222,0.478260869565217,1
"219",1994,2014,"Loppa","Haddock","Haddock_1994",163487,80000,2.0435875,50000,2119.69,810.4812,0.625,1
"220",1994,2014,"Loppa","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,2119.69,360.0128,0.618181818181818,0.0816691176470588
"221",1994,2015,"Hasvik","Cod","Cod_1994",592309,460000,1.28762826086957,220000,2212.36,15223.296,0.478260869565217,1
"222",1994,2015,"Hasvik","Herring","Herring_1994",3431000,3184000,1.07757537688442,2500000,2212.36,100,0.785175879396985,1
"223",1994,2015,"Hasvik","Haddock","Haddock_1994",163487,80000,2.0435875,50000,2212.36,1667.5392,0.625,1
"224",1994,2015,"Hasvik","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,2212.36,1925.8382,0.618181818181818,0.0816691176470588
"225",1994,2017,"Kvalsund","Cod","Cod_1994",592309,460000,1.28762826086957,220000,299.43,4274.505,0.478260869565217,1
"226",1994,2017,"Kvalsund","Haddock","Haddock_1994",163487,80000,2.0435875,50000,299.43,178.983,0.625,1
"227",1994,2017,"Kvalsund","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,299.43,81.6092,0.618181818181818,0.0816691176470588
"228",1994,2018,"Masoy","Cod","Cod_1994",592309,460000,1.28762826086957,220000,2746.77,29021.8566,0.478260869565217,1
"229",1994,2018,"Masoy","Haddock","Haddock_1994",163487,80000,2.0435875,50000,2746.77,3057.3117,0.625,1
"230",1994,2018,"Masoy","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,2746.77,1226.723,0.618181818181818,0.0816691176470588
"231",1994,2019,"Nordkapp","Cod","Cod_1994",592309,460000,1.28762826086957,220000,3172.78,45771.4008,0.478260869565217,1
"232",1994,2019,"Nordkapp","Haddock","Haddock_1994",163487,80000,2.0435875,50000,3172.78,5602.8768,0.625,1
"233",1994,2019,"Nordkapp","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,3172.78,2317.3522,0.618181818181818,0.0816691176470588
"234",1994,2020,"Porsanger","Cod","Cod_1994",592309,460000,1.28762826086957,220000,1123.38,1707.999,0.478260869565217,1
"235",1994,2020,"Porsanger","Haddock","Haddock_1994",163487,80000,2.0435875,50000,1123.38,45.7212,0.625,1
"236",1994,2020,"Porsanger","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,1123.38,4.8404,0.618181818181818,0.0816691176470588
"237",1994,2022,"Lebesby","Cod","Cod_1994",592309,460000,1.28762826086957,220000,2269.84,16188.5178,0.478260869565217,1
"238",1994,2022,"Lebesby","Haddock","Haddock_1994",163487,80000,2.0435875,50000,2269.84,2832.843,0.625,1
"239",1994,2022,"Lebesby","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,2269.84,472.0884,0.618181818181818,0.0816691176470588
"240",1994,2023,"Gamvik","Cod","Cod_1994",592309,460000,1.28762826086957,220000,1688.92,22332.165,0.478260869565217,1
"241",1994,2023,"Gamvik","Haddock","Haddock_1994",163487,80000,2.0435875,50000,1688.92,5975.1285,0.625,1
"242",1994,2023,"Gamvik","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,1688.92,223.5512,0.618181818181818,0.0816691176470588
"243",1994,2024,"Berlevag","Cod","Cod_1994",592309,460000,1.28762826086957,220000,1319.16,20354.082,0.478260869565217,1
"244",1994,2024,"Berlevag","Haddock","Haddock_1994",163487,80000,2.0435875,50000,1319.16,9790.6581,0.625,1
"245",1994,2024,"Berlevag","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,1319.16,1448.4626,0.618181818181818,0.0816691176470588
"246",1994,2025,"Tana","Cod","Cod_1994",592309,460000,1.28762826086957,220000,314.62,1.098,0.478260869565217,1
"247",1994,2025,"Tana","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,314.62,1.0396,0.618181818181818,0.0816691176470588
"248",1994,2027,"Nesseby","Cod","Cod_1994",592309,460000,1.28762826086957,220000,200.5,0.27,0.478260869565217,1
"249",1994,2027,"Nesseby","Haddock","Haddock_1994",163487,80000,2.0435875,50000,200.5,1.89,0.625,1
"250",1994,2028,"Batsfjord","Cod","Cod_1994",592309,460000,1.28762826086957,220000,1379.46,61576.689,0.478260869565217,1
"251",1994,2028,"Batsfjord","Haddock","Haddock_1994",163487,80000,2.0435875,50000,1379.46,17723.6277,0.625,1
"252",1994,2028,"Batsfjord","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,1379.46,2828.5172,0.618181818181818,0.0816691176470588
"253",1994,2030,"Sor-Varanger","Cod","Cod_1994",592309,460000,1.28762826086957,220000,1135.7,1419.465,0.478260869565217,1
"254",1994,2030,"Sor-Varanger","Haddock","Haddock_1994",163487,80000,2.0435875,50000,1135.7,93.6684,0.625,1
"255",1994,2030,"Sor-Varanger","Kingcrab","Kingcrab_1994",NA,NA,1,NA,1135.7,95.538,NA,1
"256",1994,2030,"Sor-Varanger","Saithe","Saithe_1994",147107,220000,0.668668181818182,136000,1135.7,8.9716,0.618181818181818,0.0816691176470588
"257",1995,1804,"Bodo","Cod","Cod_1995",524227,460000,1.13962391304348,220000,3431.45,3134.2584,0.478260869565217,1
"258",1995,1804,"Bodo","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,3431.45,310635.705,0.785175879396985,1
"259",1995,1804,"Bodo","Haddock","Haddock_1995",205731,80000,2.5716375,50000,3431.45,272.7318,0.625,1
"260",1995,1804,"Bodo","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,3431.45,538.7372,0.618181818181818,0.440720588235294
"261",1995,1805,"Narvik","Cod","Cod_1995",524227,460000,1.13962391304348,220000,200.61,28.764,0.478260869565217,1
"262",1995,1805,"Narvik","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,200.61,414.955,0.785175879396985,1
"263",1995,1805,"Narvik","Haddock","Haddock_1995",205731,80000,2.5716375,50000,200.61,0.147,0.625,1
"264",1995,1805,"Narvik","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,200.61,8.7138,0.618181818181818,0.440720588235294
"265",1995,1811,"Bindal","Cod","Cod_1995",524227,460000,1.13962391304348,220000,641.29,278.2062,0.478260869565217,1
"266",1995,1811,"Bindal","Haddock","Haddock_1995",205731,80000,2.5716375,50000,641.29,11.34,0.625,1
"267",1995,1811,"Bindal","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,641.29,28.5916,0.618181818181818,0.440720588235294
"268",1995,1812,"Somna","Cod","Cod_1995",524227,460000,1.13962391304348,220000,594.84,1.134,0.478260869565217,1
"269",1995,1812,"Somna","Haddock","Haddock_1995",205731,80000,2.5716375,50000,594.84,0.7518,0.625,1
"270",1995,1812,"Somna","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,594.84,0.1216,0.618181818181818,0.440720588235294
"271",1995,1813,"Bronnoy","Cod","Cod_1995",524227,460000,1.13962391304348,220000,1052.81,2189.7756,0.478260869565217,1
"272",1995,1813,"Bronnoy","Haddock","Haddock_1995",205731,80000,2.5716375,50000,1052.81,123.9375,0.625,1
"273",1995,1813,"Bronnoy","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,1052.81,322.4492,0.618181818181818,0.440720588235294
"274",1995,1815,"Vega","Cod","Cod_1995",524227,460000,1.13962391304348,220000,2756.44,3451.3788,0.478260869565217,1
"275",1995,1815,"Vega","Haddock","Haddock_1995",205731,80000,2.5716375,50000,2756.44,146.559,0.625,1
"276",1995,1815,"Vega","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,2756.44,433.265,0.618181818181818,0.440720588235294
"277",1995,1816,"Vevelstad","Cod","Cod_1995",524227,460000,1.13962391304348,220000,122.2,1.602,0.478260869565217,1
"278",1995,1816,"Vevelstad","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,122.2,0.054,0.618181818181818,0.440720588235294
"279",1995,1818,"Heroy","Cod","Cod_1995",524227,460000,1.13962391304348,220000,2197.73,6170.091,0.478260869565217,1
"280",1995,1818,"Heroy","Haddock","Haddock_1995",205731,80000,2.5716375,50000,2197.73,353.5761,0.625,1
"281",1995,1818,"Heroy","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,2197.73,1211.8796,0.618181818181818,0.440720588235294
"282",1995,1820,"Alstahaug","Cod","Cod_1995",524227,460000,1.13962391304348,220000,397.61,600.5298,0.478260869565217,1
"283",1995,1820,"Alstahaug","Haddock","Haddock_1995",205731,80000,2.5716375,50000,397.61,56.0826,0.625,1
"284",1995,1820,"Alstahaug","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,397.61,24.8244,0.618181818181818,0.440720588235294
"285",1995,1822,"Leirfjord","Cod","Cod_1995",524227,460000,1.13962391304348,220000,130.95,5.184,0.478260869565217,1
"286",1995,1822,"Leirfjord","Haddock","Haddock_1995",205731,80000,2.5716375,50000,130.95,0.0798,0.625,1
"287",1995,1822,"Leirfjord","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,130.95,0.2026,0.618181818181818,0.440720588235294
"288",1995,1824,"Vefsn","Cod","Cod_1995",524227,460000,1.13962391304348,220000,101.49,1.62,0.478260869565217,1
"289",1995,1824,"Vefsn","Haddock","Haddock_1995",205731,80000,2.5716375,50000,101.49,0.0504,0.625,1
"290",1995,1824,"Vefsn","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,101.49,1.075,0.618181818181818,0.440720588235294
"291",1995,1827,"Donna","Cod","Cod_1995",524227,460000,1.13962391304348,220000,567.37,2643.4806,0.478260869565217,1
"292",1995,1827,"Donna","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,567.37,51.1,0.785175879396985,1
"293",1995,1827,"Donna","Haddock","Haddock_1995",205731,80000,2.5716375,50000,567.37,82.5657,0.625,1
"294",1995,1827,"Donna","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,567.37,381.7736,0.618181818181818,0.440720588235294
"295",1995,1828,"Nesna","Cod","Cod_1995",524227,460000,1.13962391304348,220000,219.63,256.7208,0.478260869565217,1
"296",1995,1828,"Nesna","Haddock","Haddock_1995",205731,80000,2.5716375,50000,219.63,36.7191,0.625,1
"297",1995,1828,"Nesna","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,219.63,56.7732,0.618181818181818,0.440720588235294
"298",1995,1832,"Hemnes","Cod","Cod_1995",524227,460000,1.13962391304348,220000,64.42,4.2444,0.478260869565217,1
"299",1995,1832,"Hemnes","Haddock","Haddock_1995",205731,80000,2.5716375,50000,64.42,0.2646,0.625,1
"300",1995,1832,"Hemnes","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,64.42,0.15,0.618181818181818,0.440720588235294
"301",1995,1833,"Rana","Cod","Cod_1995",524227,460000,1.13962391304348,220000,128.29,0.081,0.478260869565217,1
"302",1995,1833,"Rana","Haddock","Haddock_1995",205731,80000,2.5716375,50000,128.29,0.42,0.625,1
"303",1995,1833,"Rana","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,128.29,0.459,0.618181818181818,0.440720588235294
"304",1995,1834,"Luroy","Cod","Cod_1995",524227,460000,1.13962391304348,220000,1072.51,3002.1708,0.478260869565217,1
"305",1995,1834,"Luroy","Haddock","Haddock_1995",205731,80000,2.5716375,50000,1072.51,127.2795,0.625,1
"306",1995,1834,"Luroy","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,1072.51,591.6442,0.618181818181818,0.440720588235294
"307",1995,1835,"Traena","Cod","Cod_1995",524227,460000,1.13962391304348,220000,1777.3,12114.8226,0.478260869565217,1
"308",1995,1835,"Traena","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,1777.3,21718.995,0.785175879396985,1
"309",1995,1835,"Traena","Haddock","Haddock_1995",205731,80000,2.5716375,50000,1777.3,335.2656,0.625,1
"310",1995,1835,"Traena","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,1777.3,2057.957,0.618181818181818,0.440720588235294
"311",1995,1836,"Rodoy","Cod","Cod_1995",524227,460000,1.13962391304348,220000,2391.77,2371.4598,0.478260869565217,1
"312",1995,1836,"Rodoy","Haddock","Haddock_1995",205731,80000,2.5716375,50000,2391.77,182.28,0.625,1
"313",1995,1836,"Rodoy","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,2391.77,717.3394,0.618181818181818,0.440720588235294
"314",1995,1837,"Meloy","Cod","Cod_1995",524227,460000,1.13962391304348,220000,1872.46,2687.9322,0.478260869565217,1
"315",1995,1837,"Meloy","Haddock","Haddock_1995",205731,80000,2.5716375,50000,1872.46,589.7388,0.625,1
"316",1995,1837,"Meloy","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,1872.46,442.2124,0.618181818181818,0.440720588235294
"317",1995,1838,"Gildeskal","Cod","Cod_1995",524227,460000,1.13962391304348,220000,837.6,535.3536,0.478260869565217,1
"318",1995,1838,"Gildeskal","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,837.6,2.5,0.785175879396985,1
"319",1995,1838,"Gildeskal","Haddock","Haddock_1995",205731,80000,2.5716375,50000,837.6,54.9948,0.625,1
"320",1995,1838,"Gildeskal","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,837.6,419.2446,0.618181818181818,0.440720588235294
"321",1995,1840,"Saltdal","Cod","Cod_1995",524227,460000,1.13962391304348,220000,29.77,265.6626,0.478260869565217,1
"322",1995,1840,"Saltdal","Haddock","Haddock_1995",205731,80000,2.5716375,50000,29.77,3.5028,0.625,1
"323",1995,1840,"Saltdal","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,29.77,11.2754,0.618181818181818,0.440720588235294
"324",1995,1841,"Fauske","Cod","Cod_1995",524227,460000,1.13962391304348,220000,84.29,34.0068,0.478260869565217,1
"325",1995,1841,"Fauske","Haddock","Haddock_1995",205731,80000,2.5716375,50000,84.29,2.4108,0.625,1
"326",1995,1841,"Fauske","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,84.29,17.9478,0.618181818181818,0.440720588235294
"327",1995,1842,"Bodo","Cod","Cod_1995",524227,460000,1.13962391304348,220000,NA,3134.2584,0.478260869565217,1
"328",1995,1842,"Bodo","Haddock","Haddock_1995",205731,80000,2.5716375,50000,NA,272.7318,0.625,1
"329",1995,1842,"Bodo","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,NA,538.7372,0.618181818181818,0.440720588235294
"330",1995,1845,"Sorfold","Cod","Cod_1995",524227,460000,1.13962391304348,220000,192.04,575.3748,0.478260869565217,1
"331",1995,1845,"Sorfold","Haddock","Haddock_1995",205731,80000,2.5716375,50000,192.04,22.6506,0.625,1
"332",1995,1845,"Sorfold","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,192.04,60.2894,0.618181818181818,0.440720588235294
"333",1995,1848,"Steigen","Cod","Cod_1995",524227,460000,1.13962391304348,220000,2475.41,6404.4162,0.478260869565217,1
"334",1995,1848,"Steigen","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,2475.41,11425.515,0.785175879396985,1
"335",1995,1848,"Steigen","Haddock","Haddock_1995",205731,80000,2.5716375,50000,2475.41,224.5278,0.625,1
"336",1995,1848,"Steigen","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,2475.41,1000.9282,0.618181818181818,0.440720588235294
"337",1995,1849,"Hamaroy","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,528.96,20186.59,0.785175879396985,1
"338",1995,1850,"Tysfjord","Cod","Cod_1995",524227,460000,1.13962391304348,220000,465.3,3179.133,0.478260869565217,1
"339",1995,1850,"Tysfjord","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,465.3,52240.625,0.785175879396985,1
"340",1995,1850,"Tysfjord","Haddock","Haddock_1995",205731,80000,2.5716375,50000,465.3,28.9035,0.625,1
"341",1995,1850,"Tysfjord","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,465.3,900.4568,0.618181818181818,0.440720588235294
"342",1995,1851,"Lodingen","Cod","Cod_1995",524227,460000,1.13962391304348,220000,516.46,5538.6876,0.478260869565217,1
"343",1995,1851,"Lodingen","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,516.46,9665.48,0.785175879396985,1
"344",1995,1851,"Lodingen","Haddock","Haddock_1995",205731,80000,2.5716375,50000,516.46,11.6886,0.625,1
"345",1995,1851,"Lodingen","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,516.46,1047.627,0.618181818181818,0.440720588235294
"346",1995,1852,"Tjeldsund","Cod","Cod_1995",524227,460000,1.13962391304348,220000,125.56,26.028,0.478260869565217,1
"347",1995,1852,"Tjeldsund","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,125.56,3996.765,0.785175879396985,1
"348",1995,1852,"Tjeldsund","Haddock","Haddock_1995",205731,80000,2.5716375,50000,125.56,1.0038,0.625,1
"349",1995,1852,"Tjeldsund","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,125.56,0.432,0.618181818181818,0.440720588235294
"350",1995,1853,"Evenes","Cod","Cod_1995",524227,460000,1.13962391304348,220000,137.56,10.98,0.478260869565217,1
"351",1995,1853,"Evenes","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,137.56,585.9,0.785175879396985,1
"352",1995,1853,"Evenes","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,137.56,2.9296,0.618181818181818,0.440720588235294
"353",1995,1854,"Ballangen","Cod","Cod_1995",524227,460000,1.13962391304348,220000,260.93,0.144,0.478260869565217,1
"354",1995,1854,"Ballangen","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,260.93,5015.445,0.785175879396985,1
"355",1995,1854,"Ballangen","Haddock","Haddock_1995",205731,80000,2.5716375,50000,260.93,0.1512,0.625,1
"356",1995,1856,"Rost","Cod","Cod_1995",524227,460000,1.13962391304348,220000,3361.27,52421.5188,0.478260869565217,1
"357",1995,1856,"Rost","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,3361.27,479.86,0.785175879396985,1
"358",1995,1856,"Rost","Haddock","Haddock_1995",205731,80000,2.5716375,50000,3361.27,619.3761,0.625,1
"359",1995,1856,"Rost","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,3361.27,4309.8622,0.618181818181818,0.440720588235294
"360",1995,1857,"Vaeroy","Cod","Cod_1995",524227,460000,1.13962391304348,220000,1805.51,43120.9014,0.478260869565217,1
"361",1995,1857,"Vaeroy","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,1805.51,15504.44,0.785175879396985,1
"362",1995,1857,"Vaeroy","Haddock","Haddock_1995",205731,80000,2.5716375,50000,1805.51,616.0221,0.625,1
"363",1995,1857,"Vaeroy","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,1805.51,1671.0798,0.618181818181818,0.440720588235294
"364",1995,1859,"Flakstad","Cod","Cod_1995",524227,460000,1.13962391304348,220000,994.01,71314.9524,0.478260869565217,1
"365",1995,1859,"Flakstad","Haddock","Haddock_1995",205731,80000,2.5716375,50000,994.01,1359.0945,0.625,1
"366",1995,1859,"Flakstad","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,994.01,3552.0176,0.618181818181818,0.440720588235294
"367",1995,1860,"Vestvagoy","Cod","Cod_1995",524227,460000,1.13962391304348,220000,1685.01,63658.0548,0.478260869565217,1
"368",1995,1860,"Vestvagoy","Haddock","Haddock_1995",205731,80000,2.5716375,50000,1685.01,1600.9809,0.625,1
"369",1995,1860,"Vestvagoy","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,1685.01,4740.8358,0.618181818181818,0.440720588235294
"370",1995,1865,"Vagan","Cod","Cod_1995",524227,460000,1.13962391304348,220000,1608.35,96227.2494,0.478260869565217,1
"371",1995,1865,"Vagan","Herring","Herring_1995",3508000,3184000,1.10175879396985,2500000,1608.35,74949.82,0.785175879396985,1
"372",1995,1865,"Vagan","Haddock","Haddock_1995",205731,80000,2.5716375,50000,1608.35,3416.5533,0.625,1
"373",1995,1865,"Vagan","Saithe","Saithe_1995",195938,220000,0.890627272727273,136000,1608.35,4064.4628,0.618181818181818,0.440720588235294
"374",1995,1866,"Hadsel","Cod","Cod_1995",524227,460000,1.13962391304348,220000,617.87,13314.6054,0.478260869565217,1
