"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score"
2012,"1860","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,782.3459,"Vestvagoy",1685.01,0.464297481914054,103707.501604621,0.00000447699033078784,0.00000447699033078784
2012,"1865","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,9554.7195,"Vagan",1608.35,5.94069667671838,244232.387275353,0.0000243239512293703,0.0000243239512293703
2012,"1865","Atlantic herring",5692000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.141,1,1,1,19324.933,"Vagan",1608.35,12.0153778717319,18466.5279014832,0.000650657120593139,0.000650657120593139
2012,"1865","Atlantic mackerel",3653725,"mac.27.nea",0.46,1990000,0.23,2500000,0.283,1,0.769565217391305,0.884782608695652,1450.652,"Vagan",1608.35,0.901950446109367,1777.15548515378,0.000507524779707905,0.000449049098567646
2012,"1865","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,642.3035,"Vagan",1608.35,0.399355550719682,69976.1695760599,0.00000570702216396121,0.00000570702216396121
2012,"1865","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,1034.3174,"Vagan",1608.35,0.643092237386141,103707.501604621,0.00000620101947723986,0.00000620101947723986
2012,"1866","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,424.8392,"Hadsel",617.87,0.687586709178306,244232.387275353,0.00000281529700810362,0.00000281529700810362
2012,"1866","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,178.65,"Hadsel",617.87,0.289138491915775,69976.1695760599,0.00000413195654559942,0.00000413195654559942
2012,"1866","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,216.6071,"Hadsel",617.87,0.350570670205707,103707.501604621,0.00000338037909294389,0.00000338037909294389
2012,"1866","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.207,"Hadsel",617.87,0.00357194879181705,80462.0896380397,0.0000000443929409226821,0.0000000443929409226821
2012,"1867","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,3120.5978,"Bo",1579.07,1.97622511984903,244232.387275353,0.00000809157680476253,0.00000809157680476253
2012,"1867","Atlantic herring",5692000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.141,1,1,1,10608.378,"Bo",1579.07,6.7181176261977,18466.5279014832,0.000363799717090191,0.000363799717090191
2012,"1867","Atlantic mackerel",3653725,"mac.27.nea",0.46,1990000,0.23,2500000,0.283,1,0.769565217391305,0.884782608695652,142.501,"Bo",1579.07,0.0902436244118374,1777.15548515378,0.000050779813677377,0.0000449290960145487
2012,"1867","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,255.7347,"Bo",1579.07,0.161952731671174,69976.1695760599,0.0000023143983537873,0.0000023143983537873
2012,"1867","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,395.6047,"Bo",1579.07,0.250530185488927,103707.501604621,0.00000241573831798647,0.00000241573831798647
2012,"1868","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,17115.6423,"Oksnes",1495.68,11.4433851492298,244232.387275353,0.000046854494921381,0.000046854494921381
2012,"1868","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,3803.1075,"Oksnes",1495.68,2.54272805680359,69976.1695760599,0.0000363370569182099,0.0000363370569182099
2012,"1868","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,1011.9718,"Oksnes",1495.68,0.676596464484382,103707.501604621,0.00000652408412135764,0.00000652408412135764
2012,"1870","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,1.11,"Sortland",371.13,0.00299086573437879,244232.387275353,0.0000000122459832937997,0.0000000122459832937997
2012,"1871","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,9894.7312,"Andoy",2136.96,4.63028376759509,244232.387275353,0.000018958516596633,0.000018958516596633
2012,"1871","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,1735.2591,"Andoy",2136.96,0.812022265274034,69976.1695760599,0.000011604268570194,0.000011604268570194
2012,"1871","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,2122.5669,"Andoy",2136.96,0.9932646844115,103707.501604621,0.00000957755870157072,0.00000957755870157072
2012,"1874","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,6328.5712,"Moskenes",1473.84,4.29393366986919,244232.387275353,0.000017581344217989,0.000017581344217989
2012,"1874","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,900.2845,"Moskenes",1473.84,0.610842764479184,69976.1695760599,0.0000087292969618069,0.0000087292969618069
2012,"1874","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,463.3718,"Moskenes",1473.84,0.314397627965044,103707.501604621,0.00000303158038811566,0.00000303158038811566
2012,"1903","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,848.9252,"Harstad",1075.25,0.789514252499419,244232.387275353,0.00000323263536546978,0.00000323263536546978
2012,"1903","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,286.3346,"Harstad",1075.25,0.266295838177168,69976.1695760599,0.00000380552179106804,0.00000380552179106804
2012,"1903","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,274.8477,"Harstad",1075.25,0.255612834224599,103707.501604621,0.00000246474777879721,0.00000246474777879721
2012,"1903","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42.985,"Harstad",1075.25,0.0399767495931179,80462.0896380397,0.000000496839564731094,0.000000496839564731094
2012,"1902","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,10608.1599,"Tromso",2767.33,3.8333555810113,244232.387275353,0.0000156955251667318,0.0000156955251667318
2012,"1902","Atlantic herring",5692000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.141,1,1,1,31829.89,"Tromso",2767.33,11.5020218044108,18466.5279014832,0.000622857846681993,0.000622857846681993
2012,"1902","Capelin",1997000,"cap.27.1-2",NA,200000,NA,94000,NA,1,NA,1,402.543,"Tromso",2767.33,0.145462593908208,196.566108096479,0.000740018690489672,0.000740018690489672
2012,"1902","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,1535.3239,"Tromso",2767.33,0.554803330285871,69976.1695760599,0.00000792846098389015,0.00000792846098389015
2012,"1902","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,1576.4243,"Tromso",2767.33,0.569655335648441,103707.501604621,0.00000549290385781559,0.00000549290385781559
2012,"1902","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,218.7555,"Tromso",2767.33,0.0790493002280176,80462.0896380397,0.000000982441552085242,0.000000982441552085242
2012,"1911","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,76.8323,"Kvaefjord",189.03,0.406455589059938,244232.387275353,0.00000166421658320725,0.00000166421658320725
2012,"1911","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,3.6022,"Kvaefjord",189.03,0.0190562344601386,69976.1695760599,0.000000272324629593016,0.000000272324629593016
2012,"1911","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,41.3067,"Kvaefjord",189.03,0.218519282653547,103707.501604621,0.00000210707305906027,0.00000210707305906027
2012,"1913","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,0.45,"Skanland",85.75,0.00524781341107872,244232.387275353,0.0000000214869676770682,0.0000000214869676770682
2012,"1913","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,0.133,"Skanland",85.75,0.00155102040816327,69976.1695760599,0.0000000221649801290909,0.0000000221649801290909
2012,"1913","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,0.1553,"Skanland",85.75,0.00181107871720117,103707.501604621,0.0000000174633337914724,0.0000000174633337914724
2012,"1917","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,0.45,"Ibestad",351.66,0.00127964511175567,244232.387275353,0.00000000523945708442416,0.00000000523945708442416
2012,"1917","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,0.5469,"Ibestad",351.66,0.00155519535915373,103707.501604621,0.0000000149959774856289,0.0000000149959774856289
2012,"1923","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.354,"Salangen",63.61,0.0527275585599749,80462.0896380397,0.000000655309336324359,0.000000655309336324359
2012,"1928","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,4050.6508,"Torsken",832.68,4.86459480232502,244232.387275353,0.0000199178940049444,0.0000199178940049444
2012,"1928","Atlantic herring",5692000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.141,1,1,1,600.956,"Torsken",832.68,0.72171302301004,18466.5279014832,0.0000390822263318961,0.0000390822263318961
2012,"1928","Atlantic mackerel",3653725,"mac.27.nea",0.46,1990000,0.23,2500000,0.283,1,0.769565217391305,0.884782608695652,318.454,"Torsken",832.68,0.382444636595091,1777.15548515378,0.000215200436759757,0.000190405603828741
2012,"1928","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,237.9124,"Torsken",832.68,0.285718883604746,69976.1695760599,0.00000408308836187707,0.00000408308836187707
2012,"1928","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,901.7491,"Torsken",832.68,1.08294795119374,103707.501604621,0.0000104423299610708,0.0000104423299610708
2012,"1929","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,3636.3075,"Berg",836.66,4.34621889417446,244232.387275353,0.0000177954240330724,0.0000177954240330724
2012,"1929","Atlantic herring",5692000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.141,1,1,1,15418.852,"Berg",836.66,18.4290536179571,18466.5279014832,0.000997970691419309,0.000997970691419309
2012,"1929","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,171.3376,"Berg",836.66,0.204787607869385,69976.1695760599,0.00000292653354863606,0.00000292653354863606
2012,"1929","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,315.8572,"Berg",836.66,0.377521573877083,103707.501604621,0.00000364025328964496,0.00000364025328964496
2012,"1931","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,2695.425,"Lenvik",702.95,3.83444768475709,244232.387275353,0.0000156999967429957,0.0000156999967429957
2012,"1931","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,63.8178,"Lenvik",702.95,0.0907856888825663,69976.1695760599,0.00000129738008571458,0.00000129738008571458
2012,"1931","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,575.3914,"Lenvik",702.95,0.818538160608863,103707.501604621,0.00000789275749530146,0.00000789275749530146
2012,"1933","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,0.063,"Balsfjord",244.81,0.000257342428822352,244232.387275353,0.00000000105367855464729,0.00000000105367855464729
2012,"1936","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,6333.2975,"Karlsoy",4796.75,1.3203309532496,244232.387275353,0.00000540604367823267,0.00000540604367823267
2012,"1936","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,1318.3191,"Karlsoy",4796.75,0.274835899306822,69976.1695760599,0.00000392756421181489,0.00000392756421181489
2012,"1936","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,5330.7733,"Karlsoy",4796.75,1.11133023401261,103707.501604621,0.0000107160062369403,0.0000107160062369403
2012,"1938","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,5.0685,"Lyngen",487.07,0.0104061017923502,244232.387275353,0.0000000426073786054349,0.0000000426073786054349
2012,"1938","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,1.4813,"Lyngen",487.07,0.00304124663806024,69976.1695760599,0.0000000434611762330687,0.0000000434611762330687
2012,"1938","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,3.2671,"Lyngen",487.07,0.00670766008992547,103707.501604621,0.0000000646786393090254,0.0000000646786393090254
2012,"1938","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,892.54,"Lyngen",487.07,1.83246761245817,80462.0896380397,0.000022774298066351,0.000022774298066351
2012,"1940","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,3.103,"Kafjord",124.17,0.0249899331561569,244232.387275353,0.000000102320308272558,0.000000102320308272558
2012,"1940","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,2.1088,"Kafjord",124.17,0.0169831682370943,69976.1695760599,0.000000242699312351395,0.000000242699312351395
2012,"1940","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,1.0465,"Kafjord",124.17,0.00842796166545865,103707.501604621,0.0000000812666541480263,0.0000000812666541480263
2012,"1941","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,2943.7254,"Skjervoy",1088,2.70562996323529,244232.387275353,0.0000110780965351041,0.0000110780965351041
2012,"1941","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,647.1522,"Skjervoy",1088,0.594809007352941,69976.1695760599,0.00000850016528421751,0.00000850016528421751
2012,"1941","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23.948,"Skjervoy",1088,0.0220110294117647,113386.708860759,0.000000194123540871043,0.000000194123540871043
2012,"1941","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,3926.1934,"Skjervoy",1088,3.60863363970588,103707.501604621,0.0000347962643383656,0.0000347962643383656
2012,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,59.5266,"Skjervoy",1088,0.0547119485294118,80462.0896380397,0.000000679971757824518,0.000000679971757824518
2012,"1942","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,304.348,"Nordreisa",243.72,1.2487608731331,244232.387275353,0.00000511300277192649,0.00000511300277192649
2012,"1942","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,48.7408,"Nordreisa",243.72,0.199986870178894,69976.1695760599,0.00000285792822600157,0.00000285792822600157
2012,"1942","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,67.1634,"Nordreisa",243.72,0.275576070901034,103707.501604621,0.00000265724336848506,0.00000265724336848506
2012,"1943","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,310.8644,"Kvaenangen",573.01,0.542511299977313,244232.387275353,0.00000222129139394471,0.00000222129139394471
2012,"1943","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,31.1726,"Kvaenangen",573.01,0.0544014938657266,69976.1695760599,0.000000777428861786947,0.000000777428861786947
2012,"1943","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,12.8889,"Kvaenangen",573.01,0.0224933247238268,103707.501604621,0.000000216891973828289,0.000000216891973828289
2012,"1943","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.27,"Kvaenangen",573.01,0.000471195965166402,80462.0896380397,0.00000000585612388748647,0.00000000585612388748647
2012,"2002","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,4153.684,"Vardo",1886.91,2.20131537805195,244232.387275353,0.0000090132001026143,0.0000090132001026143
2012,"2002","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,2424.6423,"Vardo",1886.91,1.28498036472328,69976.1695760599,0.0000183631137929975,0.0000183631137929975
2012,"2002","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,219.3528,"Vardo",1886.91,0.116249741641096,113386.708860759,0.00000102525016211426,0.00000102525016211426
2012,"2002","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,377.5108,"Vardo",1886.91,0.200068259747418,103707.501604621,0.00000192915899671526,0.00000192915899671526
2012,"2003","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,440.0059,"Vadso",705.34,0.62382099413049,244232.387275353,0.00000255421077069185,0.00000255421077069185
2012,"2003","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,94.9976,"Vadso",705.34,0.134683415090595,69976.1695760599,0.000001924704022906,0.000001924704022906
2012,"2003","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31.649,"Vadso",705.34,0.0448705588794057,113386.708860759,0.000000395730322629854,0.000000395730322629854
2012,"2003","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,33.7055,"Vadso",705.34,0.0477861740437236,103707.501604621,0.000000460778374797857,0.000000460778374797857
2012,"2004","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,5162.9659,"Hammerfest",2379.58,2.1696962909421,244232.387275353,0.00000888373698159833,0.00000888373698159833
2012,"2004","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,1057.7181,"Hammerfest",2379.58,0.444497810537994,69976.1695760599,0.00000635213120739414,0.00000635213120739414
2012,"2004","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,2179.8875,"Hammerfest",2379.58,0.916080778960993,103707.501604621,0.00000883331258382346,0.00000883331258382346
2012,"2012","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,201.6904,"Alta",708.22,0.284784953827907,244232.387275353,0.00000116604090475042,0.00000116604090475042
2012,"2012","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,9.7153,"Alta",708.22,0.0137179125130609,69976.1695760599,0.000000196036916512705,0.000000196036916512705
2012,"2012","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,90.4986,"Alta",708.22,0.12778317471972,103707.501604621,0.00000123214977453498,0.00000123214977453498
2012,"2012","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.15,"Alta",708.22,0.000211798593657338,80462.0896380397,0.00000000263227806548548,0.00000000263227806548548
2012,"2014","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,925.6615,"Loppa",2119.69,0.436696639602961,244232.387275353,0.00000178803738715709,0.00000178803738715709
2012,"2014","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,52.1999,"Loppa",2119.69,0.0246261953398846,69976.1695760599,0.000000351922597208146,0.000000351922597208146
2012,"2014","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,1037.5812,"Loppa",2119.69,0.489496671683123,103707.501604621,0.00000471997361916306,0.00000471997361916306
2012,"2015","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,7972.7825,"Hasvik",2212.36,3.60374554774087,244232.387275353,0.0000147553958258531,0.0000147553958258531
2012,"2015","Atlantic herring",5692000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.141,1,1,1,2.414,"Hasvik",2212.36,0.00109114249037227,18466.5279014832,0.0000000590875824731857,0.0000000590875824731857
2012,"2015","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,2900.9229,"Hasvik",2212.36,1.31123456399501,69976.1695760599,0.0000187383015094843,0.0000187383015094843
2012,"2015","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,8569.0559,"Hasvik",2212.36,3.87326470375527,103707.501604621,0.0000373479704344037,0.0000373479704344037
2012,"2018","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,14948.1355,"Masoy",2746.77,5.44207760387655,244232.387275353,0.0000222823748503962,0.0000222823748503962
2012,"2018","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,4873.3851,"Masoy",2746.77,1.77422394303127,69976.1695760599,0.0000253546879427688,0.0000253546879427688
2012,"2018","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.533,"Masoy",2746.77,0.00237842993770865,113386.708860759,0.0000000209762675149995,0.0000000209762675149995
2012,"2018","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,10596.851,"Masoy",2746.77,3.85793167975477,103707.501604621,0.0000372001216890067,0.0000372001216890067
2012,"2019","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,6483.8963,"Nordkapp",3172.78,2.04360097453968,244232.387275353,0.00000836744461837355,0.00000836744461837355
2012,"2019","Atlantic herring",5692000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.141,1,1,1,679.462,"Nordkapp",3172.78,0.214153518365597,18466.5279014832,0.0000115968480652174,0.0000115968480652174
2012,"2019","Capelin",1997000,"cap.27.1-2",NA,200000,NA,94000,NA,1,NA,1,443.516,"Nordkapp",3172.78,0.139787820145109,196.566108096479,0.000711149147219715,0.000711149147219715
2012,"2019","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,1631.4602,"Nordkapp",3172.78,0.514205271087185,69976.1695760599,0.00000734829119973872,0.00000734829119973872
2012,"2019","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,296.5198,"Nordkapp",3172.78,0.0934574095903277,113386.708860759,0.000000824236019629909,0.000000824236019629909
2012,"2019","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,4014.8282,"Nordkapp",3172.78,1.26539760084216,103707.501604621,0.0000122016014392712,0.0000122016014392712
2012,"2019","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.1386,"Nordkapp",3172.78,0.00161958913003738,80462.0896380397,0.000000020128598913142,0.000000020128598913142
2012,"2020","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,323.34,"Porsanger",1123.38,0.287827805373071,244232.387275353,0.0000011784997419223,0.0000011784997419223
2012,"2020","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,7.1134,"Porsanger",1123.38,0.00633214050454877,69976.1695760599,0.0000000904899559794584,0.0000000904899559794584
2012,"2020","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,88.771,"Porsanger",1123.38,0.0790213462942192,113386.708860759,0.000000696918951861091,0.000000696918951861091
2012,"2020","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,1.8007,"Porsanger",1123.38,0.00160293044205879,103707.501604621,0.0000000154562632139174,0.0000000154562632139174
2012,"2022","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,2922.0311,"Lebesby",2269.84,1.2873291068974,244232.387275353,0.00000527091890333954,0.00000527091890333954
2012,"2022","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,962.619,"Lebesby",2269.84,0.424091125365665,69976.1695760599,0.00000606050785481625,0.00000606050785481625
2012,"2022","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,232.3125,"Lebesby",2269.84,0.10234752229232,113386.708860759,0.000000902641264753565,0.000000902641264753565
2012,"2022","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,38.9574,"Lebesby",2269.84,0.0171630599513622,103707.501604621,0.000000165494874390045,0.000000165494874390045
2012,"2023","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,3646.8953,"Gamvik",1688.92,2.15930612462402,244232.387275353,0.00000884119485017182,0.00000884119485017182
2012,"2023","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,2021.0814,"Gamvik",1688.92,1.19667089027307,69976.1695760599,0.000017101120245977,0.000017101120245977
2012,"2023","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,79.949,"Gamvik",1688.92,0.0473373516803638,113386.708860759,0.000000417485895445601,0.000000417485895445601
2012,"2023","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,213.3616,"Gamvik",1688.92,0.126330199180541,103707.501604621,0.00000121813945207327,0.00000121813945207327
2012,"2024","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,4278.3988,"Berlevag",1319.16,3.24327511446678,244232.387275353,0.0000132794636724827,0.0000132794636724827
2012,"2024","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,5294.7434,"Berlevag",1319.16,4.01372343006155,69976.1695760599,0.000057358432940501,0.000057358432940501
2012,"2024","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,132.5782,"Berlevag",1319.16,0.100501986112375,113386.708860759,0.00000088636478756776,0.00000088636478756776
2012,"2024","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,398.0262,"Berlevag",1319.16,0.301727008096061,103707.501604621,0.00000290940388523077,0.00000290940388523077
2012,"2025","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35.427,"Tana",314.62,0.112602504608734,113386.708860759,0.000000993083807970931,0.000000993083807970931
2012,"2027","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,408.8658,"Nesseby",200.5,2.03923092269327,244232.387275353,0.00000834955161124553,0.00000834955161124553
2012,"2027","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,7.5651,"Nesseby",200.5,0.0377311720698254,69976.1695760599,0.000000539200306310192,0.000000539200306310192
2012,"2027","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24.695,"Nesseby",200.5,0.123167082294264,113386.708860759,0.00000108625678910493,0.00000108625678910493
2012,"2027","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,3.6388,"Nesseby",200.5,0.0181486284289277,103707.501604621,0.000000174998222386248,0.000000174998222386248
2012,"2028","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,6777.5831,"Batsfjord",1379.46,4.91321466370899,244232.387275353,0.0000201169661342651,0.0000201169661342651
2012,"2028","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,6675.3294,"Batsfjord",1379.46,4.83908877386803,69976.1695760599,0.0000691533818324857,0.0000691533818324857
2012,"2028","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,103.844,"Batsfjord",1379.46,0.0752787322575501,113386.708860759,0.000000663911432070874,0.000000663911432070874
